PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP1.mLb.clN_peak_11126	chr3R	18121479	18122075	+	277	NA	promoter-TSS (FBgn0003499)	-promoter-TSS (FBgn0003499)	-284	FBgn0003499	FBgn0003499	FBtr0330050						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11111	chr3R	17943353	17944155	+	276	NA	promoter-TSS (FBgn0263995)	-promoter-TSS (FBgn0263995)	-352	FBgn0263995	FBgn0263995	FBtr0330271						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8428	chr3L	18063280	18063565	+	276	NA	intron (FBgn0000568, intron 1 of 7)	-intron (FBgn0000568, intron 1 of 7)	6728	FBgn0264748	FBgn0264748	FBtr0334132						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13583	chrX	2545352	2545923	+	276	NA	promoter-TSS (FBgn0284408)	-promoter-TSS (FBgn0284408)	-210	FBgn0284408	FBgn0284408	FBtr0481646						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2530	chr2L	23512825	23512959	+	276	NA	Intergenic	Intergenic	96976	FBgn0085664	FBgn0085664	FBtr0304148						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14892	chrX	12734694	12736412	+	275	NA	intron (FBgn0265523, intron 2 of 10)	-intron (FBgn0265523, intron 1 of 9)	6891	FBgn0265523	FBgn0265523	FBtr0333765						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9531	chr3R	5086588	5087404	+	274	NA	promoter-TSS (FBgn0010313)	-promoter-TSS (FBgn0010313)	-284	FBgn0010313	FBgn0010313	FBtr0308120						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10938	chr3R	16224267	16224988	+	273	NA	TTS (FBgn0267203)	-TTS (FBgn0267203)	1232	FBgn0267203	FBgn0267203	FBtr0346358						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_223	chr2L	1644440	1644710	+	273	NA	Intergenic	Intergenic	2588	FBgn0267259	FBgn0267259	FBtr0346473						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10006	chr3R	8181459	8182015	+	273	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-293	FBgn0001138	FBgn0001138	FBtr0330188						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_33	chr2L	221836	222572	+	273	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1315	FBgn0265153	FBgn0265153	FBtr0336985						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8498	chr3L	18759014	18759660	+	272	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5252	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15613	chrX	18282198	18282760	+	271	NA	intron (FBgn0053542, intron 3 of 3)	-intron (FBgn0053542, intron 3 of 3)	5246	FBgn0053542	FBgn0053542	FBtr0113465						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2449	chr2L	22018771	22019427	+	271	NA	promoter-TSS (FBgn0028979)	-promoter-TSS (FBgn0028979)	-109	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10158	chr3R	9226332	9227377	+	269	NA	promoter-TSS (FBgn0003165)	-promoter-TSS (FBgn0003165)	-1279	FBgn0266706	FBgn0266706	FBtr0345157						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13858	chrX	4425013	4425408	+	269	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	11748	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5757	chr2R	22998549	22999241	+	269	NA	promoter-TSS (FBgn0034808)	-promoter-TSS (FBgn0034808)	-11	FBgn0034808	FBgn0034808	FBtr0071988						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10000	chr3R	8119758	8120154	+	267	NA	intron (FBgn0243512, intron 3 of 3)	-intron (FBgn0243512, intron 3 of 3)	-2769	FBgn0037549	FBgn0037549	FBtr0113205						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_512	chr2L	4371591	4372083	+	267	NA	promoter-TSS (FBgn0026319)	-promoter-TSS (FBgn0026319)	-534	FBgn0266903	FBgn0266903	FBtr0445833						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6159	chr2R	25285227	25286049	+	266	NA	Intergenic	Intergenic	33711	FBgn0050428	FBgn0050428	FBtr0343515						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10046	chr3R	8477511	8477894	+	266	NA	promoter-TSS (FBgn0266801)	-promoter-TSS (FBgn0266801)	-85	FBgn0266801	FBgn0266801	FBtr0346729						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1372	chr2L	11447530	11448097	+	265	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2199	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15743	chrX	19153078	19153971	+	265	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13558	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7294	chr3L	8675242	8676066	+	264	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-105	FBgn0001168	FBgn0001168	FBtr0100153						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2926	chr2R	6500940	6502856	+	264	NA	promoter-TSS (FBgn0086655)	-promoter-TSS (FBgn0086655)	-126	FBgn0267744	FBgn0267744	FBtr0347304						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_195	chr2L	1420316	1420730	+	264	NA	promoter-TSS (FBgn0002543)	-promoter-TSS (FBgn0002543)	-70	FBgn0002543	FBgn0002543	FBtr0329985						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_16188	chrX	23220662	23223647	+	263	NA	Intergenic	Intergenic	7702	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5720	chr2R	22729162	22729477	+	263	NA	promoter-TSS (FBgn0028371)	-promoter-TSS (FBgn0028371)	11140	FBgn0028371	FBgn0028371	FBtr0330234						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3718	chr2R	10418031	10418319	+	262	NA	promoter-TSS (FBgn0033518)	-promoter-TSS (FBgn0033518)	-543	FBgn0033518	FBgn0033518	FBtr0088259						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7752	chr3L	12468012	12468358	+	261	NA	promoter-TSS (FBgn0000625)	-promoter-TSS (FBgn0000625)	-164	FBgn0000625	FBgn0000625	FBtr0100170						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15861	chrX	19886889	19887991	+	259	NA	promoter-TSS (FBgn0052529)	-promoter-TSS (FBgn0052529)	2620	FBgn0086782	FBgn0086782	FBtr0074802						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9970	chr3R	7947259	7947767	+	257	NA	intron (FBgn0000504, intron 2 of 3)	-intron (FBgn0000504, intron 2 of 4)	19895	FBgn0000504	FBgn0000504	FBtr0339710						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10506	chr3R	12280715	12281123	+	257	NA	promoter-TSS (FBgn0003651)	-promoter-TSS (FBgn0003651)	-233	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_271	chr2L	2130200	2131003	+	255	NA	promoter-TSS (FBgn0004507)	-promoter-TSS (FBgn0004507)	-212	FBgn0004507	FBgn0004507	FBtr0077828						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13542	chrX	2317396	2318371	+	255	NA	intron (FBgn0003079, intron 2 of 6)	-intron (FBgn0003079, intron 2 of 6)	4381	FBgn0054052	FBgn0054052	FBtr0308939						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2870	chr2R	6131866	6132359	+	254	NA	promoter-TSS (FBgn0000546)	-promoter-TSS (FBgn0000546)	-271	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1398	chr2L	11970808	11971419	+	254	NA	promoter-TSS (FBgn0263019)	-promoter-TSS (FBgn0263019)	-19	FBgn0263019	FBgn0263019	FBtr0306899						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1357	chr2L	11271698	11272356	+	254	NA	exon (FBgn0040233, exon 1 of 9)	-exon (FBgn0040233, exon 1 of 9)	217	FBgn0040233	FBgn0040233	FBtr0344017						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13857	chrX	4411376	4411741	+	252	NA	intron (FBgn0052773, intron 3 of 4)	-intron (FBgn0052773, intron 3 of 4)	-1904	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10658	chr3R	13874926	13875389	+	251	NA	promoter-TSS (FBgn0008646)	-promoter-TSS (FBgn0008646)	-241	FBgn0008646	FBgn0008646	FBtr0082880						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1833	chr2L	16601479	16602010	+	250	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	-83	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7770	chr3L	12609325	12609840	+	250	NA	promoter-TSS (FBgn0015919)	-promoter-TSS (FBgn0015919)	-49	FBgn0015919	FBgn0015919	FBtr0075909						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14633	chrX	10546592	10547100	+	249	NA	promoter-TSS (FBgn0085443)	-promoter-TSS (FBgn0085443)	10516	FBgn0085443	FBgn0085443	FBtr0310296						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8271	chr3L	16890849	16891278	+	249	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	3957	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15626	chrX	18366051	18367603	+	249	NA	exon (FBgn0265784, exon 1 of 6)	-exon (FBgn0265784, exon 1 of 6)	3291	FBgn0263769	FBgn0263769	FBtr0310488						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12441	chr3R	29199913	29200454	+	249	NA	promoter-TSS (FBgn0014427)	-promoter-TSS (FBgn0014427)	-271	FBgn0014427	FBgn0014427	FBtr0085390						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9133	chr3L	22835143	22835861	+	248	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1566	FBgn0037195	FBgn0037195	FBtr0078546						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7917	chr3L	14177558	14178211	+	248	NA	promoter-TSS (FBgn0000411)	-promoter-TSS (FBgn0000411)	736	FBgn0000411	FBgn0000411	FBtr0333036						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4692	chr2R	16129900	16130438	+	247	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	5188	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2103	chr2L	19463863	19464326	+	247	NA	promoter-TSS (FBgn0000964)	-promoter-TSS (FBgn0000964)	-173	FBgn0000964	FBgn0000964	FBtr0329891						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13494	chrX	2049406	2050587	+	247	NA	exon (FBgn0025631, exon 1 of 5)	-exon (FBgn0025631, exon 1 of 5)	-1601	FBgn0025631	FBgn0025631	FBtr0303045						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9131	chr3L	22823966	22825202	+	247	NA	exon (FBgn0027339, exon 1 of 6)	-exon (FBgn0027339, exon 1 of 6)	8804	FBgn0027339	FBgn0027339	FBtr0330076						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1187	chr2L	9782146	9782795	+	247	NA	promoter-TSS (FBgn0032147)	-promoter-TSS (FBgn0032147)	-3776	FBgn0032147	FBgn0032147	FBtr0307204						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13508	chrX	2123106	2124557	+	246	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-545	FBgn0004860	FBgn0004860	FBtr0112843						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5712	chr2R	22678093	22678703	+	246	NA	Intergenic	Intergenic	-4703	FBgn0265982	FBgn0265982	FBtr0343004						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5181	chr2R	19467169	19468548	+	244	NA	TTS (FBgn0260934)	-TTS (FBgn0260934)	11688	FBgn0002716	FBgn0002716	FBtr0086461						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6910	chr3L	5184286	5185260	+	244	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	24	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10668	chr3R	13983257	13984066	+	243	NA	promoter-TSS (FBgn0264493)	-promoter-TSS (FBgn0264493)	-11861	FBgn0264493	FBgn0264493	FBtr0301633						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9058	chr3L	22460746	22461366	+	242	NA	promoter-TSS (FBgn0037163)	-promoter-TSS (FBgn0037163)	75	FBgn0037163	FBgn0037163	FBtr0078508						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5055	chr2R	18611681	18611995	+	242	NA	promoter-TSS (FBgn0050115)	-promoter-TSS (FBgn0050115)	892	FBgn0261587	FBgn0261587	FBtr0302904						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5406	chr2R	20903355	20903863	+	242	NA	promoter-TSS (FBgn0015524)	-promoter-TSS (FBgn0015524)	-195	FBgn0015524	FBgn0015524	FBtr0474157						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14015	chrX	5754893	5756077	+	242	NA	promoter-TSS (FBgn0029801)	-promoter-TSS (FBgn0029801)	-89	FBgn0029801	FBgn0029801	FBtr0345789						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5906	chr2R	23839858	23840340	+	242	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	-35	FBgn0086659	FBgn0086659	FBtr0091917						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7927	chr3L	14274061	14274465	+	241	NA	promoter-TSS (FBgn0001085)	-promoter-TSS (FBgn0001085)	-80	FBgn0001085	FBgn0001085	FBtr0330102						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3958	chr2R	11665443	11665749	+	241	NA	promoter-TSS (FBgn0050035)	-promoter-TSS (FBgn0050035)	-4961	FBgn0011916	FBgn0011916	FBtr0088086						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_705	chr2L	5980032	5981021	+	240	NA	promoter-TSS (FBgn0000308)	-promoter-TSS (FBgn0000308)	-425	FBgn0000308	FBgn0000308	FBtr0079236						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1827	chr2L	16544815	16545036	+	240	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	2379	FBgn0051816	FBgn0051816	FBtr0080868						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_16198	chrX	23273973	23274333	+	240	NA	Intergenic	Intergenic	-2995	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_814	chr2L	6786536	6787978	+	240	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-396	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8741	chr3L	20621615	20622185	+	239	NA	Intergenic	Intergenic	-1241	FBgn0001323	FBgn0001323	FBtr0346815						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3760	chr2R	10583094	10583774	+	238	NA	promoter-TSS (FBgn0263102)	-promoter-TSS (FBgn0263102)	-252	FBgn0263102	FBgn0263102	FBtr0479799						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6982	chr3L	6184739	6185147	+	238	NA	promoter-TSS (FBgn0022699)	-promoter-TSS (FBgn0022699)	-23	FBgn0022699	FBgn0022699	FBtr0077017						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14035	chrX	5901625	5902046	+	238	NA	promoter-TSS (FBgn0000042)	-promoter-TSS (FBgn0000042)	974	FBgn0000042	FBgn0000042	FBtr0345894						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10924	chr3R	16099187	16100326	+	237	NA	promoter-TSS (FBgn0026059)	-promoter-TSS (FBgn0026059)	528	FBgn0010379	FBgn0010379	FBtr0344717						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13096	chr4	1278851	1279445	+	237	NA	Intergenic	Intergenic	48311	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10726	chr3R	14481632	14482016	+	237	NA	promoter-TSS (FBgn0285955)	-promoter-TSS (FBgn0285955)	-111	FBgn0285955	FBgn0285955	FBtr0112632						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9051	chr3L	22407563	22408510	+	237	NA	promoter-TSS (FBgn0004449)	-promoter-TSS (FBgn0004449)	-173	FBgn0004449	FBgn0004449	FBtr0330159						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14976	chrX	13413043	13413482	+	237	NA	promoter-TSS (FBgn0030486)	-promoter-TSS (FBgn0030486)	20	FBgn0030486	FBgn0030486	FBtr0301559						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13103	chr4	1318290	1319750	+	236	NA	Intergenic	Intergenic	88183	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12220	chr3R	27069863	27070332	+	235	NA	promoter-TSS (FBgn0003495)	-promoter-TSS (FBgn0003495)	-27	FBgn0003495	FBgn0003495	FBtr0114372						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14737	chrX	11389628	11390680	+	235	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19793	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2770	chr2R	5726473	5727492	+	235	NA	promoter-TSS (FBgn0267978)	-promoter-TSS (FBgn0267978)	543	FBgn0267978	FBgn0267978	FBtr0335274						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7438	chr3L	9692412	9693327	+	235	NA	promoter-TSS (FBgn0267454)	-promoter-TSS (FBgn0267454)	-952	FBgn0267454	FBgn0267454	FBtr0346825						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14153	chrX	6861439	6861892	+	234	NA	exon (FBgn0267087, exon 1 of 1)	-exon (FBgn0267087, exon 1 of 1)	1326	FBgn0267087	FBgn0267087	FBtr0346094						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10650	chr3R	13812769	13813317	+	234	NA	promoter-TSS (FBgn0259733)	-promoter-TSS (FBgn0259733)	-66	FBgn0259733	FBgn0259733	FBtr0299996						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14276	chrX	7702619	7702890	+	234	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5021	FBgn0262979	FBgn0262979	FBtr0344596						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7622	chr3L	11292116	11292582	+	233	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3570	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_11825	chr3R	23601346	23601946	+	233	NA	promoter-TSS (FBgn0051143)	-promoter-TSS (FBgn0051143)	-191	FBgn0051143	FBgn0051143	FBtr0084482						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15831	chrX	19682967	19683844	+	233	NA	promoter-TSS (FBgn0031057)	-promoter-TSS (FBgn0031057)	113	FBgn0043903	FBgn0043903	FBtr0074756						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10424	chr3R	11569017	11569317	+	232	NA	promoter-TSS (FBgn0263316)	-promoter-TSS (FBgn0263316)	-83	FBgn0263316	FBgn0263316	FBtr0302027						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2424	chr2L	21899054	21899758	+	232	NA	Intergenic	Intergenic	-1117	FBgn0032965	FBgn0032965	FBtr0085950						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_563	chr2L	4891582	4892288	+	232	NA	promoter-TSS (FBgn0031645)	-promoter-TSS (FBgn0031645)	-90	FBgn0267280	FBgn0267280	FBtr0346496						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13482	chrX	1975939	1976544	+	231	NA	intron (FBgn0264562, intron 4 of 11)	-intron (FBgn0264562, intron 4 of 11)	-21761	FBgn0287217	FBgn0287217	FBtr0475315						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_1203	chr2L	9947330	9947697	+	231	NA	promoter-TSS (FBgn0032167)	-promoter-TSS (FBgn0032167)	135	FBgn0032167	FBgn0032167	FBtr0331635						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14333	chrX	8141506	8142342	+	231	NA	TTS (FBgn0030006)	-TTS (FBgn0030006)	355	FBgn0025800	FBgn0025800	FBtr0340159						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13737	chrX	3689036	3689408	+	230	NA	promoter-TSS (FBgn0023215)	-promoter-TSS (FBgn0023215)	-141	FBgn0023215	FBgn0023215	FBtr0343578						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13993	chrX	5524179	5524786	+	230	NA	promoter-TSS (FBgn0086667)	-promoter-TSS (FBgn0086667)	-17	FBgn0086667	FBgn0086667	FBtr0091788						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_6936	chr3L	5610564	5610948	+	229	NA	Intergenic	Intergenic	-2456	FBgn0035624	FBgn0035624	FBtr0077126						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10327	chr3R	10535830	10536029	+	228	NA	intron (FBgn0001235, intron 8 of 13)	-intron (FBgn0001235, intron 8 of 13)	-45713	FBgn0267136	FBgn0267136	FBtr0346258						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8639	chr3L	19895439	19895878	+	228	NA	exon (FBgn0052218, exon 1 of 1)	-exon (FBgn0052218, exon 1 of 1)	733	FBgn0052218	FBgn0052218	FBtr0304110						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4356	chr2R	14024663	14025494	+	228	NA	intron (FBgn0002643, intron 2 of 5)	-intron (FBgn0002643, intron 3 of 6)	-3542	FBgn0033893	FBgn0033893	FBtr0087599						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10935	chr3R	16207061	16207553	+	228	NA	TTS (FBgn0267199)	-TTS (FBgn0267199)	-1366	FBgn0267200	FBgn0267200	FBtr0346352						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12091	chr3R	25739809	25740813	+	226	NA	exon (FBgn0051092, exon 1 of 11)	-exon (FBgn0051092, exon 1 of 11)	2284	FBgn0267771	FBgn0267771	FBtr0347335						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_638	chr2L	5403494	5404146	+	226	NA	promoter-TSS (FBgn0016660)	-promoter-TSS (FBgn0016660)	-813	FBgn0016660	FBgn0016660	FBtr0343225						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14207	chrX	7204139	7205138	+	226	NA	intron (FBgn0029939, intron 1 of 3)	-intron (FBgn0029939, intron 2 of 5)	-21817	FBgn0029939	FBgn0029939	FBtr0474234						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_7999	chr3L	14756295	14756785	+	226	NA	intron (FBgn0013263, intron 2 of 5)	-intron (FBgn0013263, intron 3 of 6)	1422	FBgn0013263	FBgn0013263	FBtr0075703						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8501	chr3L	18771180	18772125	+	225	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5908	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_5570	chr2R	21871595	21872156	+	225	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-155	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4424	chr2R	14457989	14458445	+	225	NA	promoter-TSS (FBgn0288433)	-promoter-TSS (FBgn0288433)	-18174	FBgn0265655	FBgn0265655	FBtr0340522						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9255	chr3L	27076066	27077179	+	224	NA	Intergenic	Intergenic	7284	FBgn0063670	FBgn0063670	FBtr0333872						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_394	chr2L	3172802	3173195	+	224	NA	promoter-TSS (FBgn0031512)	-promoter-TSS (FBgn0031512)	86	FBgn0011984	FBgn0011984	FBtr0077613						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_3205	chr2R	7745267	7745726	+	224	NA	promoter-TSS (FBgn0286778)	-promoter-TSS (FBgn0286778)	-9874	FBgn0042135	FBgn0042135	FBtr0088935						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_10379	chr3R	11156775	11157351	+	223	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	-35	FBgn0040259	FBgn0040259	FBtr0082338						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_15934	chrX	20656147	20657734	+	223	NA	promoter-TSS (FBgn0031126)	-promoter-TSS (FBgn0031126)	608	FBgn0267022	FBgn0267022	FBtr0345969						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_12850	chr4	56308	56709	+	223	NA	promoter-TSS (FBgn0004859)	-promoter-TSS (FBgn0004859)	11	FBgn0264617	FBgn0264617	FBtr0333705						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_2897	chr2R	6220352	6221779	+	223	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	25	FBgn0263144	FBgn0263144	FBtr0346718						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8289	chr3L	17009984	17010542	+	223	NA	intron (FBgn0036684, intron 1 of 6)	-intron (FBgn0036684, intron 1 of 6)	5788	FBgn0036685	FBgn0036685	FBtr0075294						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_9156	chr3L	22945059	22945891	+	222	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-520	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_14029	chrX	5886775	5887645	+	222	NA	intron (FBgn0267228, intron 1 of 2)	-intron (FBgn0267228, intron 1 of 2)	6391	FBgn0029820	FBgn0029820	FBtr0345313						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_4182	chr2R	12996222	12997484	+	221	NA	promoter-TSS (FBgn0265623)	-promoter-TSS (FBgn0265623)	352	FBgn0265623	FBgn0265623	FBtr0330613						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_8614	chr3L	19632772	19633361	+	221	NA	promoter-TSS (FBgn0036896)	-promoter-TSS (FBgn0036896)	30	FBgn0036896	FBgn0036896	FBtr0074964						NA
AkaaF3Ctrl_REP1.mLb.clN_peak_13127	chrX	245795	246356	+	221	NA	promoter-TSS (FBgn0040372)	-promoter-TSS (FBgn0040372)	97	FBgn0040372	FBgn0040372	FBtr0332992						NA
