PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP3.mLb.clN_peak_10955	chr3L	14673969	14674431	+	248	NA	promoter-TSS (FBgn0011928)	-promoter-TSS (FBgn0011928)	-144	FBgn0011928	FBgn0011928	FBtr0075681						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17588	chr3R	31689014	31689742	+	247	NA	promoter-TSS (FBgn0267124)	-promoter-TSS (FBgn0267124)	500	FBgn0267125	FBgn0267125	FBtr0346220						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21063	chrX	16091311	16091791	+	242	NA	promoter-TSS (FBgn0028397)	-promoter-TSS (FBgn0028397)	-4162	FBgn0028397	FBgn0028397	FBtr0301652						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3982	chr2R	6500955	6502304	+	242	NA	promoter-TSS (FBgn0086655)	-promoter-TSS (FBgn0086655)	143	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11784	chr3L	19895395	19895871	+	241	NA	exon (FBgn0052218, exon 1 of 1)	-exon (FBgn0052218, exon 1 of 1)	758	FBgn0052218	FBgn0052218	FBtr0304110						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18395	chrX	2123007	2124606	+	238	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-520	FBgn0004860	FBgn0004860	FBtr0112843						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14477	chr3R	13812779	13813129	+	238	NA	promoter-TSS (FBgn0259733)	-promoter-TSS (FBgn0259733)	-155	FBgn0259732	FBgn0259732	FBtr0299999						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19870	chrX	9515561	9515749	+	238	NA	intron (FBgn0267253, intron 1 of 2)	-intron (FBgn0267253, intron 1 of 2)	4131	FBgn0054028	FBgn0054028	FBtr0100083						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12418	chr3L	22835184	22835889	+	238	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1532	FBgn0037195	FBgn0037195	FBtr0078546						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9039	chr3L	2820990	2821346	+	238	NA	promoter-TSS (FBgn0263392)	-promoter-TSS (FBgn0263392)	38913	FBgn0035375	FBgn0035375	FBtr0333442						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5025	chr2R	10437903	10438439	+	238	NA	promoter-TSS (FBgn0001122)	-promoter-TSS (FBgn0001122)	-789	FBgn0033523	FBgn0033523	FBtr0330615						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15406	chr3R	19321762	19322369	+	237	NA	intron (FBgn0000463, intron 1 of 5)	-intron (FBgn0000463, intron 1 of 5)	4152	FBgn0000463	FBgn0000463	FBtr0304658						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8810	chr3L	1586427	1586909	+	237	NA	promoter-TSS (FBgn0035237)	-promoter-TSS (FBgn0035237)	-26	FBgn0035237	FBgn0035237	FBtr0347066						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16201	chr3R	23601349	23601834	+	236	NA	promoter-TSS (FBgn0051143)	-promoter-TSS (FBgn0051143)	-136	FBgn0051143	FBgn0051143	FBtr0084482						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5933	chr2R	13925342	13926199	+	235	NA	promoter-TSS (FBgn0013733)	-promoter-TSS (FBgn0013733)	-14824	FBgn0013733	FBgn0013733	FBtr0304850						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15825	chr3R	21605273	21605900	+	234	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10154	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4478	chr2R	8326845	8327659	+	234	NA	promoter-TSS (FBgn0261588)	-promoter-TSS (FBgn0261588)	-238	FBgn0261588	FBgn0261588	FBtr0339350						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13313	chr3R	7123742	7124106	+	234	NA	promoter-TSS (FBgn0037472)	-promoter-TSS (FBgn0037472)	261	FBgn0261238	FBgn0261238	FBtr0334677						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7938	chr2R	22998578	22999123	+	233	NA	promoter-TSS (FBgn0034808)	-promoter-TSS (FBgn0034808)	34	FBgn0034808	FBgn0034808	FBtr0071988						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3123	chr2L	20715992	20716629	+	233	NA	Intergenic	Intergenic	-1722	FBgn0014859	FBgn0014859	FBtr0301347						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21107	chrX	16332668	16333790	+	233	NA	promoter-TSS (FBgn0278608)	-promoter-TSS (FBgn0278608)	371	FBgn0030743	FBgn0030743	FBtr0333303						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9441	chr3L	5184291	5185265	+	233	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	19	FBgn0052423	FBgn0052423	FBtr0308859						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8471	chr2R	25285174	25285804	+	232	NA	Intergenic	Intergenic	33562	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1962	chr2L	11970813	11971391	+	232	NA	promoter-TSS (FBgn0263019)	-promoter-TSS (FBgn0263019)	-8	FBgn0263019	FBgn0263019	FBtr0306899						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14490	chr3R	13874926	13875422	+	231	NA	promoter-TSS (FBgn0008646)	-promoter-TSS (FBgn0008646)	-258	FBgn0008646	FBgn0008646	FBtr0082880						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13495	chr3R	8181418	8182013	+	231	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-271	FBgn0001138	FBgn0001138	FBtr0330188						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16813	chr3R	27069896	27070362	+	231	NA	promoter-TSS (FBgn0003495)	-promoter-TSS (FBgn0003495)	-59	FBgn0003495	FBgn0003495	FBtr0114372						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16485	chr3R	25049797	25050449	+	230	NA	promoter-TSS (FBgn0039266)	-promoter-TSS (FBgn0039266)	507	FBgn0039266	FBgn0039266	FBtr0334504						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17922	chr4	1288251	1289090	+	230	NA	Intergenic	Intergenic	57833	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21478	chrX	18282026	18282749	+	230	NA	intron (FBgn0053542, intron 3 of 3)	-intron (FBgn0053542, intron 3 of 3)	5154	FBgn0053542	FBgn0053542	FBtr0113465						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19521	chrX	7702623	7702872	+	228	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5028	FBgn0262979	FBgn0262979	FBtr0344596						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1323	chr2L	7984106	7984372	+	228	NA	promoter-TSS (FBgn0085450)	-promoter-TSS (FBgn0085450)	-1044	FBgn0031968	FBgn0031968	FBtr0306336						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7489	chr2R	21075902	21076202	+	228	NA	promoter-TSS (FBgn0003748)	-promoter-TSS (FBgn0003748)	387	FBgn0003748	FBgn0003748	FBtr0071535						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9681	chr3L	6904117	6904424	+	228	NA	Intergenic	Intergenic	9694	FBgn0041194	FBgn0041194	FBtr0076945						NA
ManzF3Ctrl_REP3.mLb.clN_peak_22237	chrX	23221299	23223647	+	226	NA	Intergenic	Intergenic	8021	FBgn0267519	FBgn0267519	FBtr0346895						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3913	chr2R	6131937	6132276	+	226	NA	promoter-TSS (FBgn0000546)	-promoter-TSS (FBgn0000546)	-265	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2512	chr2L	16284347	16285097	+	225	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	3008	FBgn0001994	FBgn0001994	FBtr0343814						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6058	chr2R	14457978	14458465	+	225	NA	promoter-TSS (FBgn0288433)	-promoter-TSS (FBgn0288433)	-18170	FBgn0265655	FBgn0265655	FBtr0340522						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19880	chrX	9583713	9585987	+	224	NA	promoter-TSS (FBgn0001186)	-promoter-TSS (FBgn0001186)	673	FBgn0267101	FBgn0267101	FBtr0346177						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1882	chr2L	11221183	11221579	+	224	NA	intron (FBgn0264442, intron 1 of 6)	-intron (FBgn0264442, intron 2 of 8)	-13454	FBgn0086035	FBgn0086035	FBtr0114311						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11929	chr3L	20621608	20622213	+	224	NA	Intergenic	Intergenic	-1251	FBgn0001323	FBgn0001323	FBtr0346815						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21486	chrX	18312508	18313001	+	223	NA	promoter-TSS (FBgn0267169)	-promoter-TSS (FBgn0267169)	-828	FBgn0267169	FBgn0267169	FBtr0346289						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5069	chr2R	10582461	10583785	+	223	NA	promoter-TSS (FBgn0263102)	-promoter-TSS (FBgn0263102)	-563	FBgn0263102	FBgn0263102	FBtr0479799						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11508	chr3L	18062900	18063592	+	223	NA	intron (FBgn0000568, intron 1 of 7)	-intron (FBgn0000568, intron 1 of 7)	6904	FBgn0264748	FBgn0264748	FBtr0334132						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11741	chr3L	19632780	19633399	+	223	NA	promoter-TSS (FBgn0036896)	-promoter-TSS (FBgn0036896)	7	FBgn0036896	FBgn0036896	FBtr0074964						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18359	chrX	1975890	1976481	+	221	NA	intron (FBgn0264562, intron 4 of 11)	-intron (FBgn0264562, intron 4 of 11)	-21705	FBgn0287217	FBgn0287217	FBtr0475315						NA
ManzF3Ctrl_REP3.mLb.clN_peak_22247	chrX	23274079	23274320	+	221	NA	Intergenic	Intergenic	-3041	FBgn0267520	FBgn0267520	FBtr0346903						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21102	chrX	16319102	16319647	+	220	NA	intron (FBgn0004432, intron 1 of 1)	-intron (FBgn0004432, intron 1 of 1)	996	FBgn0004432	FBgn0004432	FBtr0074238						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2444	chr2L	15333507	15333978	+	220	NA	promoter-TSS (FBgn0287768)	-promoter-TSS (FBgn0287768)	-124	FBgn0287768	FBgn0287768	FBtr0080734						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12469	chr3L	23116800	23117457	+	220	NA	Intergenic	Intergenic	-8897	FBgn0053217	FBgn0053217	FBtr0070045						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5674	chr2R	12996207	12997642	+	220	NA	promoter-TSS (FBgn0265623)	-promoter-TSS (FBgn0265623)	423	FBgn0265623	FBgn0265623	FBtr0330613						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8356	chr2R	24767461	24768722	+	219	NA	promoter-TSS (FBgn0027590)	-promoter-TSS (FBgn0027590)	-384	FBgn0027590	FBgn0027590	FBtr0072436						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7829	chr2R	22569716	22570569	+	219	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7835	FBgn0034737	FBgn0034737	FBtr0071836						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10965	chr3L	14756298	14756750	+	219	NA	intron (FBgn0013263, intron 2 of 5)	-intron (FBgn0013263, intron 3 of 6)	1438	FBgn0260233	FBgn0260233	FBtr0300642						NA
ManzF3Ctrl_REP3.mLb.clN_peak_9270	chr3L	4071639	4071949	+	218	NA	promoter-TSS (FBgn0024179)	-promoter-TSS (FBgn0024179)	-77	FBgn0024179	FBgn0024179	FBtr0330072						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7866	chr2R	22729240	22729475	+	217	NA	promoter-TSS (FBgn0028371)	-promoter-TSS (FBgn0028371)	11102	FBgn0028371	FBgn0028371	FBtr0330234						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15179	chr3R	17943717	17944170	+	217	NA	promoter-TSS (FBgn0263995)	-promoter-TSS (FBgn0263995)	-163	FBgn0263995	FBgn0263995	FBtr0330271						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18688	chrX	3676712	3678400	+	217	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6054	FBgn0023216	FBgn0023216	FBtr0307280						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11946	chr3L	20730145	20730618	+	217	NA	promoter-TSS (FBgn0037016)	-promoter-TSS (FBgn0037016)	-210	FBgn0037016	FBgn0037016	FBtr0078245						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12347	chr3L	22460746	22461389	+	216	NA	promoter-TSS (FBgn0037163)	-promoter-TSS (FBgn0037163)	64	FBgn0037163	FBgn0037163	FBtr0078508						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17675	chr4	56305	56674	+	216	NA	promoter-TSS (FBgn0004859)	-promoter-TSS (FBgn0004859)	-8	FBgn0264617	FBgn0264617	FBtr0333705						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5671	chr2R	12979664	12981348	+	214	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	488	FBgn0005624	FBgn0005624	FBtr0345375						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6031	chr2R	14307088	14308292	+	214	NA	promoter-TSS (FBgn0085408)	-promoter-TSS (FBgn0085408)	-452	FBgn0085408	FBgn0085408	FBtr0339991						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13486	chr3R	8119736	8120159	+	214	NA	intron (FBgn0243512, intron 3 of 3)	-intron (FBgn0243512, intron 3 of 3)	-2778	FBgn0037549	FBgn0037549	FBtr0113205						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1726	chr2L	10334474	10335309	+	213	NA	intron (FBgn0032223, intron 1 of 7)	-intron (FBgn0032223, intron 1 of 7)	977	FBgn0032223	FBgn0032223	FBtr0333098						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5234	chr2R	11202326	11204025	+	213	NA	intron (FBgn0003396, intron 1 of 6)	-intron (FBgn0003396, intron 2 of 7)	16066	FBgn0033582	FBgn0033582	FBtr0339485						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8132	chr2R	23839872	23840340	+	212	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	-42	FBgn0086659	FBgn0086659	FBtr0091917						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16644	chr3R	26005967	26006769	+	212	NA	promoter-TSS (FBgn0002733)	-promoter-TSS (FBgn0002733)	-345	FBgn0002733	FBgn0002733	FBtr0084982						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11559	chr3L	18618225	18618475	+	212	NA	promoter-TSS (FBgn0052200)	-promoter-TSS (FBgn0052200)	-40	FBgn0052200	FBgn0052200	FBtr0075107						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7925	chr2R	22933750	22934924	+	212	NA	promoter-TSS (FBgn0034800)	-promoter-TSS (FBgn0034800)	-260	FBgn0034800	FBgn0034800	FBtr0303465						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18877	chrX	4425020	4425433	+	211	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	11764	FBgn0000179	FBgn0000179	FBtr0331162						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20406	chrX	12437699	12437909	+	211	NA	intron (FBgn0287828, intron 7 of 15)	-intron (FBgn0287828, intron 7 of 15)	-3680	FBgn0287828	FBgn0287828	FBtr0340086						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15008	chr3R	16830079	16830346	+	210	NA	promoter-TSS (FBgn0000014)	-promoter-TSS (FBgn0000014)	-163	FBgn0000014	FBgn0000014	FBtr0306337						NA
ManzF3Ctrl_REP3.mLb.clN_peak_5684	chr2R	13034973	13035764	+	210	NA	Intergenic	Intergenic	11888	FBgn0033788	FBgn0033788	FBtr0345360						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1916	chr2L	11447525	11448062	+	210	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2179	FBgn0261648	FBgn0261648	FBtr0343619						NA
ManzF3Ctrl_REP3.mLb.clN_peak_11513	chr3L	18105502	18106218	+	209	NA	promoter-TSS (FBgn0036774)	-promoter-TSS (FBgn0036774)	289	FBgn0036773	FBgn0036773	FBtr0333698						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1486	chr2L	8825221	8825660	+	209	NA	promoter-TSS (FBgn0029123)	-promoter-TSS (FBgn0029123)	-205	FBgn0029123	FBgn0029123	FBtr0330210						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14561	chr3R	14286404	14286665	+	208	NA	exon (FBgn0003862, exon 1 of 9)	-exon (FBgn0003862, exon 1 of 9)	369	FBgn0003862	FBgn0003862	FBtr0100277						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3930	chr2R	6171424	6171817	+	208	NA	promoter-TSS (FBgn0050316)	-promoter-TSS (FBgn0050316)	-52	FBgn0011890	FBgn0011890	FBtr0086007						NA
ManzF3Ctrl_REP3.mLb.clN_peak_6379	chr2R	15816761	15817326	+	208	NA	promoter-TSS (FBgn0265991)	-promoter-TSS (FBgn0265991)	-2126	FBgn0265991	FBgn0265991	FBtr0392918						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7633	chr2R	21705977	21706267	+	208	NA	intron (FBgn0004362, intron 1 of 2)	-intron (FBgn0004362, intron 1 of 2)	1739	FBgn0010228	FBgn0010228	FBtr0345488						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18000	chrX	493162	494277	+	208	NA	promoter-TSS (FBgn0023537)	-promoter-TSS (FBgn0023537)	-696	FBgn0023537	FBgn0023537	FBtr0070092						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15440	chr3R	19568835	19569241	+	206	NA	promoter-TSS (FBgn0260003)	-promoter-TSS (FBgn0260003)	-17158	FBgn0065080	FBgn0065080	FBtr0091611						NA
ManzF3Ctrl_REP3.mLb.clN_peak_45	chr2L	221776	222626	+	205	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1318	FBgn0265153	FBgn0265153	FBtr0336985						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12531	chr3L	24629530	24629711	+	204	NA	Intergenic	Intergenic	76510	FBgn0085810	FBgn0085810	FBtr0114264						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19455	chrX	7299737	7301345	+	204	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7398	FBgn0024250	FBgn0024250	FBtr0071048						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20762	chrX	14211324	14211623	+	203	NA	promoter-TSS (FBgn0026713)	-promoter-TSS (FBgn0026713)	-16	FBgn0040153	FBgn0040153	FBtr0333429						NA
ManzF3Ctrl_REP3.mLb.clN_peak_21783	chrX	19631452	19631837	+	203	NA	intron (FBgn0087008, intron 5 of 12)	-intron (FBgn0087008, intron 4 of 11)	5939	FBgn0031045	FBgn0031045	FBtr0074742						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4397	chr2R	8018620	8019447	+	203	NA	promoter-TSS (FBgn0266805)	-promoter-TSS (FBgn0266805)	-143	FBgn0266805	FBgn0266805	FBtr0345478						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12813	chr3R	4803250	4803618	+	202	NA	promoter-TSS (FBgn0260794)	-promoter-TSS (FBgn0260794)	-8010	FBgn0037279	FBgn0037279	FBtr0345174						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3793	chr2R	5726482	5727460	+	202	NA	promoter-TSS (FBgn0267978)	-promoter-TSS (FBgn0267978)	554	FBgn0267978	FBgn0267978	FBtr0335274						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14917	chr3R	16224259	16225001	+	202	NA	TTS (FBgn0267203)	-TTS (FBgn0267203)	1235	FBgn0267203	FBgn0267203	FBtr0346358						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20913	chrX	15297825	15299097	+	202	NA	promoter-TSS (FBgn0261703)	-promoter-TSS (FBgn0261703)	-244	FBgn0265611	FBgn0265611	FBtr0340435						NA
ManzF3Ctrl_REP3.mLb.clN_peak_8848	chr3L	1755407	1756326	+	201	NA	promoter-TSS (FBgn0035268)	-promoter-TSS (FBgn0035268)	68	FBgn0022702	FBgn0022702	FBtr0334075						NA
ManzF3Ctrl_REP3.mLb.clN_peak_10296	chr3L	10332028	10332478	+	201	NA	promoter-TSS (FBgn0267668)	-promoter-TSS (FBgn0267668)	25369	FBgn0267666	FBgn0267666	FBtr0347129						NA
ManzF3Ctrl_REP3.mLb.clN_peak_14507	chr3R	13983271	13984117	+	200	NA	promoter-TSS (FBgn0264493)	-promoter-TSS (FBgn0264493)	-11894	FBgn0264493	FBgn0264493	FBtr0301633						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18519	chrX	2658497	2658806	+	200	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-9159	FBgn0003371	FBgn0003371	FBtr0331753						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17437	chr3R	30912388	30912936	+	200	NA	promoter-TSS (FBgn0020912)	-promoter-TSS (FBgn0020912)	-92	FBgn0020912	FBgn0020912	FBtr0330094						NA
ManzF3Ctrl_REP3.mLb.clN_peak_20125	chrX	10806743	10807058	+	200	NA	promoter-TSS (FBgn0285926)	-promoter-TSS (FBgn0285926)	-10608	FBgn0266731	FBgn0266731	FBtr0345221						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7045	chr2R	18802398	18802834	+	200	NA	promoter-TSS (FBgn0010651)	-promoter-TSS (FBgn0010651)	-211	FBgn0010651	FBgn0010651	FBtr0086634						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15138	chr3R	17716353	17717421	+	199	NA	exon (FBgn0261885, exon 2 of 16)	-exon (FBgn0261885, exon 2 of 16)	1463	FBgn0261885	FBgn0261885	FBtr0335024						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19248	chrX	6279221	6279947	+	199	NA	promoter-TSS (FBgn0086558)	-promoter-TSS (FBgn0086558)	63	FBgn0086558	FBgn0086558	FBtr0345892						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4954	chr2R	10158496	10158778	+	199	NA	promoter-TSS (FBgn0265512)	-promoter-TSS (FBgn0265512)	-53	FBgn0265512	FBgn0265512	FBtr0088369						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12054	chr3L	21239882	21240434	+	197	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13549	FBgn0004865	FBgn0004865	FBtr0078307						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12534	chr3L	24737990	24739133	+	196	NA	intron (FBgn0287186, intron 3 of 5)	-intron (FBgn0287186, intron 4 of 6)	14399	FBgn0287186	FBgn0287186	FBtr0339923						NA
ManzF3Ctrl_REP3.mLb.clN_peak_7554	chr2R	21379407	21379620	+	196	NA	promoter-TSS (FBgn0000395)	-promoter-TSS (FBgn0000395)	-49	FBgn0000395	FBgn0000395	FBtr0071610						NA
ManzF3Ctrl_REP3.mLb.clN_peak_1110	chr2L	6786606	6788017	+	196	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-450	FBgn0015776	FBgn0015776	FBtr0332370						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4941	chr2R	10100761	10101919	+	194	NA	intron (FBgn0004907, intron 1 of 6)	-intron (FBgn0004907, intron 1 of 6)	-1750	FBgn0033485	FBgn0033485	FBtr0088425						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15911	chr3R	21970710	21972493	+	194	NA	promoter-TSS (FBgn0264490)	-promoter-TSS (FBgn0264490)	-778	FBgn0264490	FBgn0264490	FBtr0330384						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19648	chrX	8294042	8295933	+	194	NA	intron (FBgn0015519, intron 6 of 11)	-intron (FBgn0015519, intron 6 of 11)	-21181	FBgn0030029	FBgn0030029	FBtr0071178						NA
ManzF3Ctrl_REP3.mLb.clN_peak_2301	chr2L	14203860	14204382	+	193	NA	intron (FBgn0016930, intron 4 of 10)	-intron (FBgn0016930, intron 3 of 9)	-6554	FBgn0016930	FBgn0016930	FBtr0100447						NA
ManzF3Ctrl_REP3.mLb.clN_peak_12449	chr3L	22945055	22946048	+	193	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-444	FBgn0037207	FBgn0037207	FBtr0078563						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3082	chr2L	20428836	20429422	+	193	NA	exon (FBgn0263355, exon 1 of 5)	-exon (FBgn0263355, exon 1 of 5)	104	FBgn0263355	FBgn0263355	FBtr0330204						NA
ManzF3Ctrl_REP3.mLb.clN_peak_15200	chr3R	18121422	18122070	+	193	NA	promoter-TSS (FBgn0003499)	-promoter-TSS (FBgn0003499)	-315	FBgn0003499	FBgn0003499	FBtr0330050						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17278	chr3R	30099245	30099704	+	193	NA	promoter-TSS (FBgn0266411)	-promoter-TSS (FBgn0266411)	-7523	FBgn0267781	FBgn0267781	FBtr0347346						NA
ManzF3Ctrl_REP3.mLb.clN_peak_4898	chr2R	9955083	9955515	+	192	NA	intron (FBgn0011656, intron 1 of 9)	-intron (FBgn0011656, intron 1 of 9)	4433	FBgn0033467	FBgn0033467	FBtr0088441						NA
ManzF3Ctrl_REP3.mLb.clN_peak_3047	chr2L	20148405	20148665	+	192	NA	Intergenic	Intergenic	-13612	FBgn0032853	FBgn0032853	FBtr0345683						NA
ManzF3Ctrl_REP3.mLb.clN_peak_16648	chr3R	26020578	26021826	+	192	NA	promoter-TSS (FBgn0002609)	-promoter-TSS (FBgn0002609)	-126	FBgn0263653	FBgn0263653	FBtr0310084						NA
ManzF3Ctrl_REP3.mLb.clN_peak_18693	chrX	3689054	3689418	+	191	NA	promoter-TSS (FBgn0023215)	-promoter-TSS (FBgn0023215)	-127	FBgn0023215	FBgn0023215	FBtr0343578						NA
ManzF3Ctrl_REP3.mLb.clN_peak_13861	chr3R	10089146	10089750	+	191	NA	exon (FBgn0266414, exon 2 of 2)	-exon (FBgn0266414, exon 2 of 2)	-4313	FBgn0263413	FBgn0263413	FBtr0346908						NA
ManzF3Ctrl_REP3.mLb.clN_peak_19662	chrX	8409746	8410681	+	191	NA	promoter-TSS (FBgn0262976)	-promoter-TSS (FBgn0262976)	-115	FBgn0262976	FBgn0262976	FBtr0307286						NA
ManzF3Ctrl_REP3.mLb.clN_peak_17339	chr3R	30449942	30450576	+	190	NA	exon (FBgn0028646, exon 1 of 10)	-exon (FBgn0028646, exon 1 of 10)	147	FBgn0028646	FBgn0028646	FBtr0306586						NA
