PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP3.mLb.clN_peak_8189	chr3L	16164041	16165585	+	280	NA	promoter-TSS (FBgn0036576)	-promoter-TSS (FBgn0036576)	5293	FBgn0053796	FBgn0053796	FBtr0091800						NA
AkaaF6HSan_REP3.mLb.clN_peak_1768	chr2L	15264219	15264985	+	279	NA	promoter-TSS (FBgn0045842)	-promoter-TSS (FBgn0045842)	90	FBgn0045842	FBgn0045842	FBtr0415452						NA
AkaaF6HSan_REP3.mLb.clN_peak_6147	chr2R	24767282	24768752	+	278	NA	promoter-TSS (FBgn0027590)	-promoter-TSS (FBgn0027590)	-310	FBgn0027590	FBgn0027590	FBtr0072436						NA
AkaaF6HSan_REP3.mLb.clN_peak_14224	chrX	4929946	4931813	+	278	NA	promoter-TSS (FBgn0266000)	-promoter-TSS (FBgn0266000)	-891	FBgn0266000	FBgn0266000	FBtr0343137						NA
AkaaF6HSan_REP3.mLb.clN_peak_5628	chr2R	21645729	21646988	+	277	NA	exon (FBgn0034644, exon 1 of 8)	-exon (FBgn0034644, exon 1 of 8)	5628	FBgn0050284	FBgn0050284	FBtr0071684						NA
AkaaF6HSan_REP3.mLb.clN_peak_5542	chr2R	21075294	21076229	+	277	NA	promoter-TSS (FBgn0003748)	-promoter-TSS (FBgn0003748)	96	FBgn0003748	FBgn0003748	FBtr0071535						NA
AkaaF6HSan_REP3.mLb.clN_peak_270	chr2L	2130069	2131292	+	276	NA	promoter-TSS (FBgn0004507)	-promoter-TSS (FBgn0004507)	-133	FBgn0004507	FBgn0004507	FBtr0077828						NA
AkaaF6HSan_REP3.mLb.clN_peak_1110	chr2L	9176071	9176965	+	276	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9740	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF6HSan_REP3.mLb.clN_peak_11532	chr3R	19836625	19837145	+	276	NA	promoter-TSS (FBgn0014135)	-promoter-TSS (FBgn0014135)	-68	FBgn0014135	FBgn0014135	FBtr0344549						NA
AkaaF6HSan_REP3.mLb.clN_peak_2385	chr2L	21236879	21238342	+	276	NA	promoter-TSS (FBgn0051626)	-promoter-TSS (FBgn0051626)	360	FBgn0261239	FBgn0261239	FBtr0081481						NA
AkaaF6HSan_REP3.mLb.clN_peak_12485	chr3R	27635850	27636997	+	276	NA	promoter-TSS (FBgn0039532)	-promoter-TSS (FBgn0039532)	-363	FBgn0039531	FBgn0039531	FBtr0344340						NA
AkaaF6HSan_REP3.mLb.clN_peak_4280	chr2R	12979639	12981381	+	275	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	484	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF6HSan_REP3.mLb.clN_peak_15396	chrX	14014624	14016144	+	273	NA	promoter-TSS (FBgn0011976)	-promoter-TSS (FBgn0011976)	-61	FBgn0011976	FBgn0011976	FBtr0073859						NA
AkaaF6HSan_REP3.mLb.clN_peak_6951	chr3L	5276679	5278328	+	273	NA	intron (FBgn0052423, intron 1 of 11)	-intron (FBgn0052423, intron 1 of 10)	38948	FBgn0267305	FBgn0267305	FBtr0346561						NA
AkaaF6HSan_REP3.mLb.clN_peak_1685	chr2L	14490167	14491156	+	272	NA	promoter-TSS (FBgn0005771)	-promoter-TSS (FBgn0005771)	-198	FBgn0005771	FBgn0005771	FBtr0080643						NA
AkaaF6HSan_REP3.mLb.clN_peak_3785	chr2R	10437450	10438575	+	272	NA	promoter-TSS (FBgn0001122)	-promoter-TSS (FBgn0001122)	-630	FBgn0033523	FBgn0033523	FBtr0330615						NA
AkaaF6HSan_REP3.mLb.clN_peak_2519	chr2L	22024293	22024958	+	272	NA	exon (FBgn0028979, exon 3 of 3)	-exon (FBgn0028979, exon 3 of 3)	5417	FBgn0053987	FBgn0053987	FBtr0100032						NA
AkaaF6HSan_REP3.mLb.clN_peak_15630	chrX	15886379	15887429	+	272	NA	TTS (FBgn0030703)	-TTS (FBgn0030703)	407	FBgn0260938	FBgn0260938	FBtr0310066						NA
AkaaF6HSan_REP3.mLb.clN_peak_5352	chr2R	19414407	19415628	+	271	NA	promoter-TSS (FBgn0050326)	-promoter-TSS (FBgn0050326)	172	FBgn0050225	FBgn0050225	FBtr0086527						NA
AkaaF6HSan_REP3.mLb.clN_peak_7350	chr3L	8675183	8676098	+	269	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-119	FBgn0001168	FBgn0001168	FBtr0100153						NA
AkaaF6HSan_REP3.mLb.clN_peak_3055	chr2R	6871343	6873080	+	268	NA	promoter-TSS (FBgn0265058)	-promoter-TSS (FBgn0265058)	-938	FBgn0265058	FBgn0265058	FBtr0336743						NA
AkaaF6HSan_REP3.mLb.clN_peak_7998	chr3L	14273982	14275462	+	267	NA	exon (FBgn0001085, exon 1 of 5)	-exon (FBgn0001085, exon 1 of 5)	379	FBgn0001085	FBgn0001085	FBtr0330102						NA
AkaaF6HSan_REP3.mLb.clN_peak_7647	chr3L	11092241	11093240	+	267	NA	promoter-TSS (FBgn0020412)	-promoter-TSS (FBgn0020412)	453	FBgn0020412	FBgn0020412	FBtr0332707						NA
AkaaF6HSan_REP3.mLb.clN_peak_6240	chr3L	39948	40902	+	267	NA	Intergenic	Intergenic	14326	FBgn0262679	FBgn0262679	FBtr0305596						NA
AkaaF6HSan_REP3.mLb.clN_peak_16095	chrX	19297773	19298986	+	267	NA	promoter-TSS (FBgn0031011)	-promoter-TSS (FBgn0031011)	3494	FBgn0065084	FBgn0065084	FBtr0091699						NA
AkaaF6HSan_REP3.mLb.clN_peak_12073	chr3R	24586368	24586867	+	267	NA	intron (FBgn0263490, intron 1 of 4)	-intron (FBgn0263490, intron 1 of 5)	964	FBgn0263490	FBgn0263490	FBtr0304915						NA
AkaaF6HSan_REP3.mLb.clN_peak_14820	chrX	9515561	9515747	+	266	NA	intron (FBgn0267253, intron 1 of 2)	-intron (FBgn0267253, intron 1 of 2)	4130	FBgn0054028	FBgn0054028	FBtr0100083						NA
AkaaF6HSan_REP3.mLb.clN_peak_8505	chr3L	18771122	18772290	+	266	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5962	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF6HSan_REP3.mLb.clN_peak_15790	chrX	17076591	17078093	+	266	NA	exon (FBgn0030812, exon 2 of 15)	-exon (FBgn0030812, exon 2 of 15)	555	FBgn0030812	FBgn0030812	FBtr0330596						NA
AkaaF6HSan_REP3.mLb.clN_peak_14641	chrX	8192871	8193707	+	266	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14740	FBgn0261873	FBgn0261873	FBtr0340142						NA
AkaaF6HSan_REP3.mLb.clN_peak_14485	chrX	6861444	6861903	+	266	NA	exon (FBgn0267087, exon 1 of 1)	-exon (FBgn0267087, exon 1 of 1)	1334	FBgn0267087	FBgn0267087	FBtr0346094						NA
AkaaF6HSan_REP3.mLb.clN_peak_4290	chr2R	13034969	13035826	+	266	NA	Intergenic	Intergenic	11859	FBgn0033788	FBgn0033788	FBtr0345360						NA
AkaaF6HSan_REP3.mLb.clN_peak_2038	chr2L	18838793	18839899	+	265	NA	TTS (FBgn0051752)	-TTS (FBgn0051752)	333	FBgn0032717	FBgn0032717	FBtr0331194						NA
AkaaF6HSan_REP3.mLb.clN_peak_12683	chr3R	29591723	29592352	+	265	NA	exon (FBgn0086361, exon 1 of 6)	-exon (FBgn0086361, exon 1 of 6)	206	FBgn0086361	FBgn0086361	FBtr0085444						NA
AkaaF6HSan_REP3.mLb.clN_peak_3958	chr2R	11289004	11290127	+	264	NA	TTS (FBgn0033610)	-TTS (FBgn0033610)	207	FBgn0033609	FBgn0033609	FBtr0088178						NA
AkaaF6HSan_REP3.mLb.clN_peak_4985	chr2R	16856119	16857509	+	264	NA	promoter-TSS (FBgn0263462)	-promoter-TSS (FBgn0263462)	594	FBgn0026533	FBgn0026533	FBtr0332946						NA
AkaaF6HSan_REP3.mLb.clN_peak_10950	chr3R	15130932	15132052	+	264	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	434	FBgn0261859	FBgn0261859	FBtr0303486						NA
AkaaF6HSan_REP3.mLb.clN_peak_11053	chr3R	15900885	15901731	+	264	NA	promoter-TSS (FBgn0027657)	-promoter-TSS (FBgn0027657)	3335	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF6HSan_REP3.mLb.clN_peak_4866	chr2R	16129895	16130582	+	264	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	5257	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF6HSan_REP3.mLb.clN_peak_755	chr2L	6323654	6324716	+	263	NA	TTS (FBgn0053531)	-TTS (FBgn0053531)	418	FBgn0265778	FBgn0265778	FBtr0333242						NA
AkaaF6HSan_REP3.mLb.clN_peak_3444	chr2R	8723142	8725001	+	263	NA	promoter-TSS (FBgn0005695)	-promoter-TSS (FBgn0005695)	-187	FBgn0005695	FBgn0005695	FBtr0339337						NA
AkaaF6HSan_REP3.mLb.clN_peak_8742	chr3L	20401001	20401843	+	263	NA	exon (FBgn0028978, exon 1 of 2)	-exon (FBgn0028978, exon 1 of 2)	187	FBgn0028978	FBgn0028978	FBtr0078235						NA
AkaaF6HSan_REP3.mLb.clN_peak_218	chr2L	1669490	1670025	+	262	NA	intron (FBgn0086758, intron 1 of 5)	-intron (FBgn0086758, intron 2 of 6)	18499	FBgn0086758	FBgn0086758	FBtr0303934						NA
AkaaF6HSan_REP3.mLb.clN_peak_14847	chrX	9693749	9695109	+	262	NA	exon (FBgn0000233, exon 1 of 2)	-exon (FBgn0000233, exon 1 of 2)	243	FBgn0000233	FBgn0000233	FBtr0071379						NA
AkaaF6HSan_REP3.mLb.clN_peak_9654	chr3R	5516623	5517884	+	261	NA	exon (FBgn0010051, exon 1 of 19)	-exon (FBgn0010051, exon 1 of 19)	136	FBgn0010051	FBgn0010051	FBtr0344265						NA
AkaaF6HSan_REP3.mLb.clN_peak_15695	chrX	16372325	16374182	+	261	NA	promoter-TSS (FBgn0004598)	-promoter-TSS (FBgn0004598)	167	FBgn0004598	FBgn0004598	FBtr0074267						NA
AkaaF6HSan_REP3.mLb.clN_peak_14004	chrX	3676714	3678436	+	260	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6073	FBgn0023216	FBgn0023216	FBtr0307280						NA
AkaaF6HSan_REP3.mLb.clN_peak_12809	chr3R	30449723	30450847	+	260	NA	exon (FBgn0028646, exon 1 of 10)	-exon (FBgn0028646, exon 1 of 10)	121	FBgn0028646	FBgn0028646	FBtr0306586						NA
AkaaF6HSan_REP3.mLb.clN_peak_10329	chr3R	10133083	10134966	+	259	NA	exon (FBgn0004889, exon 1 of 5)	-exon (FBgn0004889, exon 1 of 5)	1307	FBgn0004889	FBgn0004889	FBtr0082186						NA
AkaaF6HSan_REP3.mLb.clN_peak_8979	chr3L	21879245	21880822	+	258	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	456	FBgn0262737	FBgn0262737	FBtr0346820						NA
AkaaF6HSan_REP3.mLb.clN_peak_1479	chr2L	12545488	12546832	+	258	NA	exon (FBgn0259176, exon 1 of 7)	-exon (FBgn0259176, exon 1 of 7)	2984	FBgn0261709	FBgn0261709	FBtr0303215						NA
AkaaF6HSan_REP3.mLb.clN_peak_5952	chr2R	23666642	23667538	+	256	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	1796	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF6HSan_REP3.mLb.clN_peak_1841	chr2L	16532725	16533644	+	256	NA	promoter-TSS (FBgn0032587)	-promoter-TSS (FBgn0032587)	-307	FBgn0032587	FBgn0032587	FBtr0337091						NA
AkaaF6HSan_REP3.mLb.clN_peak_1393	chr2L	11516378	11517361	+	256	NA	promoter-TSS (FBgn0032364)	-promoter-TSS (FBgn0032364)	212	FBgn0032363	FBgn0032363	FBtr0080247						NA
AkaaF6HSan_REP3.mLb.clN_peak_10489	chr3R	11604701	11605093	+	256	NA	promoter-TSS (FBgn0051363)	-promoter-TSS (FBgn0051363)	-14751	FBgn0037918	FBgn0037918	FBtr0082459						NA
AkaaF6HSan_REP3.mLb.clN_peak_10002	chr3R	7967801	7968233	+	255	NA	promoter-TSS (FBgn0000504)	-promoter-TSS (FBgn0000504)	-609	FBgn0000504	FBgn0000504	FBtr0339710						NA
AkaaF6HSan_REP3.mLb.clN_peak_8297	chr3L	16890855	16891313	+	255	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	3978	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF6HSan_REP3.mLb.clN_peak_5191	chr2R	18355953	18358013	+	255	NA	exon (FBgn0285917, exon 1 of 13)	-exon (FBgn0285917, exon 1 of 13)	313	FBgn0285917	FBgn0285917	FBtr0301550						NA
AkaaF6HSan_REP3.mLb.clN_peak_6355	chr3L	685008	685788	+	255	NA	TTS (FBgn0035154)	-TTS (FBgn0035154)	151	FBgn0035153	FBgn0035153	FBtr0072610						NA
AkaaF6HSan_REP3.mLb.clN_peak_12675	chr3R	29493213	29493577	+	254	NA	promoter-TSS (FBgn0039666)	-promoter-TSS (FBgn0039666)	123	FBgn0039665	FBgn0039665	FBtr0085433						NA
AkaaF6HSan_REP3.mLb.clN_peak_9220	chr3L	22944913	22946048	+	254	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-515	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF6HSan_REP3.mLb.clN_peak_11714	chr3R	21604678	21605925	+	253	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10439	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6HSan_REP3.mLb.clN_peak_9608	chr3R	5231566	5232993	+	253	NA	promoter-TSS (FBgn0037301)	-promoter-TSS (FBgn0037301)	-70	FBgn0040208	FBgn0040208	FBtr0334909						NA
AkaaF6HSan_REP3.mLb.clN_peak_11122	chr3R	16280031	16281347	+	253	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-200	FBgn0250823	FBgn0250823	FBtr0330041						NA
AkaaF6HSan_REP3.mLb.clN_peak_11263	chr3R	17619497	17620296	+	253	NA	promoter-TSS (FBgn0011945)	-promoter-TSS (FBgn0011945)	-65	FBgn0011945	FBgn0011945	FBtr0083469						NA
AkaaF6HSan_REP3.mLb.clN_peak_12215	chr3R	25515486	25516218	+	253	NA	promoter-TSS (FBgn0011666)	-promoter-TSS (FBgn0011666)	9577	FBgn0039343	FBgn0039343	FBtr0084880						NA
AkaaF6HSan_REP3.mLb.clN_peak_11350	chr3R	18396885	18397835	+	252	NA	promoter-TSS (FBgn0028670)	-promoter-TSS (FBgn0028670)	365	FBgn0264751	FBgn0264751	FBtr0334145						NA
AkaaF6HSan_REP3.mLb.clN_peak_2490	chr2L	21899022	21899988	+	252	NA	Intergenic	Intergenic	-1216	FBgn0032965	FBgn0032965	FBtr0085950						NA
AkaaF6HSan_REP3.mLb.clN_peak_16105	chrX	19360800	19361974	+	252	NA	intron (FBgn0031016, intron 1 of 4)	-intron (FBgn0031016, intron 1 of 5)	8206	FBgn0031016	FBgn0031016	FBtr0309224						NA
AkaaF6HSan_REP3.mLb.clN_peak_14399	chrX	6279047	6279977	+	252	NA	promoter-TSS (FBgn0086558)	-promoter-TSS (FBgn0086558)	135	FBgn0086558	FBgn0086558	FBtr0345892						NA
AkaaF6HSan_REP3.mLb.clN_peak_14189	chrX	4687855	4688520	+	251	NA	promoter-TSS (FBgn0011760)	-promoter-TSS (FBgn0011760)	-16	FBgn0011760	FBgn0011760	FBtr0474174						NA
AkaaF6HSan_REP3.mLb.clN_peak_5656	chr2R	21871188	21872124	+	251	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-374	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF6HSan_REP3.mLb.clN_peak_9737	chr3R	6007268	6008697	+	251	NA	promoter-TSS (FBgn0003261)	-promoter-TSS (FBgn0003261)	597	FBgn0003261	FBgn0003261	FBtr0309322						NA
AkaaF6HSan_REP3.mLb.clN_peak_10227	chr3R	9550522	9552049	+	251	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	53	FBgn0037705	FBgn0037705	FBtr0082117						NA
AkaaF6HSan_REP3.mLb.clN_peak_15868	chrX	17651342	17652727	+	250	NA	promoter-TSS (FBgn0026375)	-promoter-TSS (FBgn0026375)	528	FBgn0026375	FBgn0026375	FBtr0333662						NA
AkaaF6HSan_REP3.mLb.clN_peak_16478	chrX	23274068	23274323	+	250	NA	Intergenic	Intergenic	-3037	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF6HSan_REP3.mLb.clN_peak_1814	chr2L	16284347	16285122	+	250	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	2996	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF6HSan_REP3.mLb.clN_peak_16445	chrX	23012861	23013915	+	250	NA	promoter-TSS (FBgn0039966)	-promoter-TSS (FBgn0039966)	21	FBgn0039966	FBgn0039966	FBtr0336924						NA
AkaaF6HSan_REP3.mLb.clN_peak_12653	chr3R	29229055	29229696	+	250	NA	exon (FBgn0028476, exon 1 of 5)	-exon (FBgn0028476, exon 1 of 5)	214	FBgn0028476	FBgn0028476	FBtr0333818						NA
AkaaF6HSan_REP3.mLb.clN_peak_1668	chr2L	14354696	14355676	+	250	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-101	FBgn0261535	FBgn0261535	FBtr0080639						NA
AkaaF6HSan_REP3.mLb.clN_peak_5824	chr2R	22997937	22999198	+	250	NA	intron (FBgn0034808, intron 1 of 5)	-intron (FBgn0034808, intron 1 of 5)	317	FBgn0034808	FBgn0034808	FBtr0071988						NA
AkaaF6HSan_REP3.mLb.clN_peak_14540	chrX	7299730	7301323	+	249	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7413	FBgn0024250	FBgn0024250	FBtr0071048						NA
AkaaF6HSan_REP3.mLb.clN_peak_15551	chrX	15332959	15334156	+	249	NA	promoter-TSS (FBgn0026428)	-promoter-TSS (FBgn0026428)	247	FBgn0026428	FBgn0026428	FBtr0330405						NA
AkaaF6HSan_REP3.mLb.clN_peak_5760	chr2R	22569084	22570591	+	249	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7530	FBgn0034737	FBgn0034737	FBtr0071836						NA
AkaaF6HSan_REP3.mLb.clN_peak_1099	chr2L	8988743	8989728	+	249	NA	promoter-TSS (FBgn0011705)	-promoter-TSS (FBgn0011705)	52	FBgn0011705	FBgn0011705	FBtr0331453						NA
AkaaF6HSan_REP3.mLb.clN_peak_16484	chrX	23371659	23372210	+	249	NA	Intergenic	Intergenic	80234	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6HSan_REP3.mLb.clN_peak_13889	chrX	2658455	2658855	+	248	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-9155	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF6HSan_REP3.mLb.clN_peak_3083	chr2R	6992532	6994400	+	248	NA	exon (FBgn0050159, exon 2 of 2)	-exon (FBgn0050159, exon 2 of 2)	785	FBgn0050159	FBgn0050159	FBtr0301713						NA
AkaaF6HSan_REP3.mLb.clN_peak_8381	chr3L	17590433	17591074	+	247	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-24591	FBgn0086080	FBgn0086080	FBtr0114356						NA
AkaaF6HSan_REP3.mLb.clN_peak_10629	chr3R	12467794	12468199	+	247	NA	promoter-TSS (FBgn0013277)	-promoter-TSS (FBgn0013277)	-220	FBgn0013277	FBgn0013277	FBtr0082679						NA
AkaaF6HSan_REP3.mLb.clN_peak_13944	chrX	3161943	3163261	+	246	NA	intron (FBgn0004647, intron 5 of 8)	-intron (FBgn0004647, intron 5 of 8)	10538	FBgn0028746	FBgn0028746	FBtr0345708						NA
AkaaF6HSan_REP3.mLb.clN_peak_6763	chr3L	3626067	3626466	+	246	NA	promoter-TSS (FBgn0263239)	-promoter-TSS (FBgn0263239)	-86	FBgn0263239	FBgn0263239	FBtr0113134						NA
AkaaF6HSan_REP3.mLb.clN_peak_15991	chrX	18512000	18512617	+	245	NA	promoter-TSS (FBgn0030932)	-promoter-TSS (FBgn0030932)	29	FBgn0030932	FBgn0030932	FBtr0074622						NA
AkaaF6HSan_REP3.mLb.clN_peak_2167	chr2L	19735449	19736701	+	245	NA	promoter-TSS (FBgn0032816)	-promoter-TSS (FBgn0032816)	31	FBgn0032816	FBgn0032816	FBtr0081289						NA
AkaaF6HSan_REP3.mLb.clN_peak_15398	chrX	14024926	14025826	+	245	NA	promoter-TSS (FBgn0011980)	-promoter-TSS (FBgn0011980)	-186	FBgn0011980	FBgn0011980	FBtr0073886						NA
AkaaF6HSan_REP3.mLb.clN_peak_9472	chr3R	4659219	4660282	+	245	NA	TTS (FBgn0265039)	-TTS (FBgn0265039)	171	FBgn0263346	FBgn0263346	FBtr0308857						NA
AkaaF6HSan_REP3.mLb.clN_peak_3009	chr2R	6661752	6663922	+	245	NA	promoter-TSS (FBgn0266518)	-promoter-TSS (FBgn0266518)	572	FBgn0284249	FBgn0284249	FBtr0330252						NA
AkaaF6HSan_REP3.mLb.clN_peak_7677	chr3L	11291979	11292591	+	244	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3634	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF6HSan_REP3.mLb.clN_peak_3750	chr2R	10302530	10303390	+	244	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	6834	FBgn0028426	FBgn0028426	FBtr0088360						NA
AkaaF6HSan_REP3.mLb.clN_peak_562	chr2L	4996904	4998384	+	244	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7284	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF6HSan_REP3.mLb.clN_peak_15708	chrX	16448245	16449438	+	243	NA	promoter-TSS (FBgn0054015)	-promoter-TSS (FBgn0054015)	-311	FBgn0262734	FBgn0262734	FBtr0074280						NA
AkaaF6HSan_REP3.mLb.clN_peak_11979	chr3R	23859573	23859827	+	243	NA	promoter-TSS (FBgn0004185)	-promoter-TSS (FBgn0004185)	-70	FBgn0004185	FBgn0004185	FBtr0084528						NA
AkaaF6HSan_REP3.mLb.clN_peak_2934	chr2R	6235006	6236345	+	243	NA	exon (FBgn0263144, exon 3 of 7)	-exon (FBgn0263144, exon 3 of 7)	-9837	FBgn0286511	FBgn0286511	FBtr0336520						NA
AkaaF6HSan_REP3.mLb.clN_peak_12408	chr3R	26947217	26947959	+	243	NA	promoter-TSS (FBgn0039463)	-promoter-TSS (FBgn0039463)	-5	FBgn0051070	FBgn0051070	FBtr0085086						NA
AkaaF6HSan_REP3.mLb.clN_peak_6684	chr3L	3069897	3072522	+	243	NA	promoter-TSS (FBgn0035397)	-promoter-TSS (FBgn0035397)	-370	FBgn0266918	FBgn0266918	FBtr0073004						NA
AkaaF6HSan_REP3.mLb.clN_peak_16486	chrX	23390026	23391066	+	242	NA	Intergenic	Intergenic	98846	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6HSan_REP3.mLb.clN_peak_10093	chr3R	8641958	8643070	+	242	NA	promoter-TSS (FBgn0012028)	-promoter-TSS (FBgn0012028)	-89	FBgn0012028	FBgn0012028	FBtr0081895						NA
AkaaF6HSan_REP3.mLb.clN_peak_5936	chr2R	23579598	23581157	+	242	NA	promoter-TSS (FBgn0015903)	-promoter-TSS (FBgn0015903)	-16215	FBgn0015903	FBgn0015903	FBtr0332926						NA
AkaaF6HSan_REP3.mLb.clN_peak_1773	chr2L	15333438	15334604	+	242	NA	exon (FBgn0287768, exon 1 of 1)	-exon (FBgn0287768, exon 1 of 1)	155	FBgn0287768	FBgn0287768	FBtr0080734						NA
AkaaF6HSan_REP3.mLb.clN_peak_11717	chr3R	21616102	21616587	+	242	NA	promoter-TSS (FBgn0264826)	-promoter-TSS (FBgn0264826)	-604	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6HSan_REP3.mLb.clN_peak_15887	chrX	17767958	17769481	+	242	NA	exon (FBgn0024184, exon 1 of 4)	-exon (FBgn0024184, exon 1 of 4)	150	FBgn0024184	FBgn0024184	FBtr0340627						NA
AkaaF6HSan_REP3.mLb.clN_peak_15224	chrX	12734047	12736485	+	242	NA	intron (FBgn0265523, intron 2 of 10)	-intron (FBgn0265523, intron 1 of 9)	7178	FBgn0265523	FBgn0265523	FBtr0333765						NA
AkaaF6HSan_REP3.mLb.clN_peak_2418	chr2L	21537475	21537804	+	242	NA	promoter-TSS (FBgn0053746)	-promoter-TSS (FBgn0053746)	460	FBgn0053868	FBgn0053868	FBtr0091872						NA
AkaaF6HSan_REP3.mLb.clN_peak_2343	chr2L	21042028	21042733	+	242	NA	intron (FBgn0250867, intron 2 of 5)	-intron (FBgn0250867, intron 1 of 1)	7605	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF6HSan_REP3.mLb.clN_peak_1076	chr2L	8739908	8741061	+	241	NA	exon (FBgn0003209, exon 1 of 9)	-exon (FBgn0003209, exon 1 of 9)	-4687	FBgn0003209	FBgn0003209	FBtr0079745						NA
AkaaF6HSan_REP3.mLb.clN_peak_3744	chr2R	10270945	10272110	+	241	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	5456	FBgn0033502	FBgn0033502	FBtr0310142						NA
AkaaF6HSan_REP3.mLb.clN_peak_3558	chr2R	9307330	9308926	+	240	NA	exon (FBgn0033402, exon 1 of 5)	-exon (FBgn0033402, exon 1 of 5)	260	FBgn0033402	FBgn0033402	FBtr0333000						NA
AkaaF6HSan_REP3.mLb.clN_peak_3943	chr2R	11202321	11205100	+	240	NA	promoter-TSS (FBgn0003396)	-promoter-TSS (FBgn0003396)	15531	FBgn0033582	FBgn0033582	FBtr0339485						NA
AkaaF6HSan_REP3.mLb.clN_peak_7742	chr3L	11832109	11833671	+	240	NA	exon (FBgn0000404, exon 1 of 7)	-exon (FBgn0000404, exon 1 of 7)	688	FBgn0000404	FBgn0000404	FBtr0304650						NA
AkaaF6HSan_REP3.mLb.clN_peak_1863	chr2L	16679921	16680853	+	240	NA	promoter-TSS (FBgn0267347)	-promoter-TSS (FBgn0267347)	333	FBgn0261278	FBgn0261278	FBtr0339514						NA
AkaaF6HSan_REP3.mLb.clN_peak_15325	chrX	13563376	13564360	+	240	NA	promoter-TSS (FBgn0086674)	-promoter-TSS (FBgn0086674)	45	FBgn0086674	FBgn0086674	FBtr0330399						NA
AkaaF6HSan_REP3.mLb.clN_peak_8622	chr3L	19632512	19633423	+	240	NA	exon (FBgn0036896, exon 1 of 7)	-exon (FBgn0036896, exon 1 of 7)	129	FBgn0036896	FBgn0036896	FBtr0074964						NA
