PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP2.mLb.clN_peak_8329	chr3L	13227522	13229027	+	290	NA	promoter-TSS (FBgn0023095)	-promoter-TSS (FBgn0023095)	-418	FBgn0023095	FBgn0023095	FBtr0346864						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6107	chr2R	22678072	22678741	+	290	NA	Intergenic	Intergenic	-4711	FBgn0265982	FBgn0265982	FBtr0343004						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7345	chr3L	5276703	5278343	+	290	NA	intron (FBgn0052423, intron 1 of 11)	-intron (FBgn0052423, intron 1 of 10)	38928	FBgn0267305	FBgn0267305	FBtr0346561						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4715	chr2R	14006761	14007293	+	289	NA	intron (FBgn0002643, intron 2 of 6)	-intron (FBgn0002643, intron 2 of 6)	-2172	FBgn0002643	FBgn0002643	FBtr0087598						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11850	chr3R	19147227	19148218	+	289	NA	TTS (FBgn0038682)	-TTS (FBgn0038682)	188	FBgn0261285	FBgn0261285	FBtr0347007						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10428	chr3R	7473556	7475365	+	289	NA	promoter-TSS (FBgn0037504)	-promoter-TSS (FBgn0037504)	536	FBgn0065099	FBgn0065099	FBtr0091929						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4769	chr2R	14269981	14270749	+	289	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	293	FBgn0261270	FBgn0261270	FBtr0087565						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6597	chr3L	39933	40902	+	288	NA	Intergenic	Intergenic	14334	FBgn0262679	FBgn0262679	FBtr0305596						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12941	chr3R	27263442	27264174	+	287	NA	TTS (FBgn0039503)	-TTS (FBgn0039503)	247	FBgn0010328	FBgn0010328	FBtr0334731						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5656	chr2R	19668847	19669909	+	285	NA	promoter-TSS (FBgn0015949)	-promoter-TSS (FBgn0015949)	454	FBgn0015949	FBgn0015949	FBtr0111010						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15825	chrX	13413039	13413652	+	285	NA	promoter-TSS (FBgn0030485)	-promoter-TSS (FBgn0030485)	103	FBgn0030486	FBgn0030486	FBtr0301559						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11472	chr3R	15900998	15901734	+	285	NA	promoter-TSS (FBgn0027657)	-promoter-TSS (FBgn0027657)	3277	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1855	chr2L	14688562	14689727	+	285	NA	exon (FBgn0003016, exon 1 of 11)	-exon (FBgn0003016, exon 1 of 11)	196	FBgn0003016	FBgn0003016	FBtr0301496						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9007	chr3L	18758989	18759623	+	284	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5221	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9810	chr3L	24629513	24629727	+	284	NA	Intergenic	Intergenic	76510	FBgn0085810	FBgn0085810	FBtr0114264						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1606	chr2L	12529468	12530093	+	284	NA	intron (FBgn0259176, intron 5 of 7)	-intron (FBgn0259176, intron 5 of 7)	11122	FBgn0259176	FBgn0259176	FBtr0300521						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4173	chr2R	11173327	11173970	+	284	NA	promoter-TSS (FBgn0003396)	-promoter-TSS (FBgn0003396)	-155	FBgn0003396	FBgn0003396	FBtr0330620						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6842	chr3L	1401193	1402006	+	283	NA	promoter-TSS (FBgn0011855)	-promoter-TSS (FBgn0011855)	159	FBgn0011854	FBgn0011854	FBtr0072690						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7750	chr3L	8696544	8696926	+	282	NA	Intergenic	Intergenic	4032	FBgn0265719	FBgn0265719	FBtr0340661						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1199	chr2L	9176072	9176958	+	282	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9737	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3138	chr2R	6120179	6121052	+	282	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11226	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7953	chr3L	10363523	10364092	+	281	NA	promoter-TSS (FBgn0267668)	-promoter-TSS (FBgn0267668)	-212	FBgn0267668	FBgn0267668	FBtr0347140						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5207	chr2R	16828754	16829251	+	280	NA	promoter-TSS (FBgn0263659)	-promoter-TSS (FBgn0263659)	-1687	FBgn0263659	FBgn0263659	FBtr0310103						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5968	chr2R	21871587	21872152	+	280	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-161	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6743	chr3L	769172	769625	+	280	NA	promoter-TSS (FBgn0052480)	-promoter-TSS (FBgn0052480)	-105	FBgn0052480	FBgn0052480	FBtr0072579						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9385	chr3L	21285654	21286516	+	280	NA	promoter-TSS (FBgn0259785)	-promoter-TSS (FBgn0259785)	-14	FBgn0259785	FBgn0259785	FBtr0078336						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8748	chr3L	16890855	16891278	+	280	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	3960	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1501	chr2L	11447551	11448102	+	279	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2212	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5213	chr2R	16856139	16857438	+	279	NA	promoter-TSS (FBgn0263462)	-promoter-TSS (FBgn0263462)	568	FBgn0026533	FBgn0026533	FBtr0332946						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6302	chr2R	23666779	23667509	+	279	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	1850	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_737	chr2L	5907018	5908005	+	278	NA	intron (FBgn0043362, intron 1 of 17)	-intron (FBgn0043362, intron 1 of 17)	342	FBgn0043362	FBgn0043362	FBtr0079144						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9823	chr3L	25133231	25134195	+	278	NA	Intergenic	Intergenic	12964	FBgn0260008	FBgn0260008	FBtr0343636						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15065	chrX	7702620	7702873	+	278	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5029	FBgn0262979	FBgn0262979	FBtr0344596						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16991	chrX	23390046	23390992	+	278	NA	Intergenic	Intergenic	98819	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8609	chr3L	16011251	16011941	+	277	NA	exon (FBgn0263601, exon 1 of 4)	-exon (FBgn0263601, exon 1 of 4)	-1287	FBgn0263601	FBgn0263601	FBtr0075520						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16747	chrX	20656134	20657746	+	277	NA	promoter-TSS (FBgn0031126)	-promoter-TSS (FBgn0031126)	608	FBgn0267022	FBgn0267022	FBtr0345969						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3165	chr2R	6219577	6221976	+	276	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	-264	FBgn0263144	FBgn0263144	FBtr0346718						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5088	chr2R	16129904	16130516	+	275	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	5229	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2406	chr2L	20428522	20429565	+	275	NA	promoter-TSS (FBgn0263355)	-promoter-TSS (FBgn0263355)	18	FBgn0263355	FBgn0263355	FBtr0330204						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9371	chr3L	21239881	21240505	+	275	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13584	FBgn0004865	FBgn0004865	FBtr0078307						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9249	chr3L	20401175	20401919	+	273	NA	promoter-TSS (FBgn0028978)	-promoter-TSS (FBgn0028978)	62	FBgn0028978	FBgn0028978	FBtr0078235						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1986	chr2L	16601479	16602623	+	273	NA	exon (FBgn0259735, exon 1 of 6)	-exon (FBgn0259735, exon 1 of 6)	224	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16968	chrX	23221039	23223642	+	273	NA	Intergenic	Intergenic	7888	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7093	chr3L	3095560	3097934	+	272	NA	promoter-TSS (FBgn0052286)	-promoter-TSS (FBgn0052286)	143	FBgn0052285	FBgn0052285	FBtr0073021						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12115	chr3R	21188587	21188953	+	271	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20565	FBgn0260004	FBgn0260004	FBtr0333928						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14894	chrX	6343677	6344737	+	271	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-2896	FBgn0029867	FBgn0029867	FBtr0070905						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14882	chrX	6279040	6279983	+	270	NA	promoter-TSS (FBgn0086558)	-promoter-TSS (FBgn0086558)	136	FBgn0086558	FBgn0086558	FBtr0345892						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7692	chr3L	8314941	8315578	+	270	NA	exon (FBgn0035872, exon 1 of 7)	-exon (FBgn0035872, exon 1 of 7)	243	FBgn0035872	FBgn0035872	FBtr0304628						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5989	chr2R	22080023	22080518	+	269	NA	promoter-TSS (FBgn0034691)	-promoter-TSS (FBgn0034691)	-415	FBgn0034691	FBgn0034691	FBtr0308239						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16173	chrX	16372320	16374072	+	269	NA	promoter-TSS (FBgn0004598)	-promoter-TSS (FBgn0004598)	110	FBgn0004598	FBgn0004598	FBtr0074267						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15339	chrX	9658074	9659360	+	269	NA	TTS (FBgn0030148)	-TTS (FBgn0030148)	4186	FBgn0030148	FBgn0030148	FBtr0346168						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13792	chr4	865865	867248	+	268	NA	intron (FBgn0039936, intron 1 of 9)	-intron (FBgn0039936, intron 1 of 8)	469	FBgn0039936	FBgn0039936	FBtr0300886						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14802	chrX	5524209	5524813	+	268	NA	promoter-TSS (FBgn0086667)	-promoter-TSS (FBgn0086667)	-46	FBgn0086667	FBgn0086667	FBtr0091788						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_867	chr2L	6786519	6788038	+	268	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-417	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_48	chr2L	221765	223066	+	268	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1104	FBgn0265153	FBgn0265153	FBtr0336985						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5484	chr2R	18638517	18640024	+	268	NA	promoter-TSS (FBgn0050227)	-promoter-TSS (FBgn0050227)	0	FBgn0050122	FBgn0050122	FBtr0300924						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13793	chr4	878747	880306	+	267	NA	exon (FBgn0264821, exon 1 of 1)	-exon (FBgn0264821, exon 1 of 1)	152	FBgn0264821	FBgn0264821	FBtr0334490						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16254	chrX	17076578	17078129	+	267	NA	exon (FBgn0030812, exon 2 of 15)	-exon (FBgn0030812, exon 2 of 15)	544	FBgn0030812	FBgn0030812	FBtr0330596						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11954	chr3R	19836594	19837147	+	267	NA	promoter-TSS (FBgn0014135)	-promoter-TSS (FBgn0014135)	-53	FBgn0014135	FBgn0014135	FBtr0344549						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5932	chr2R	21645630	21647095	+	267	NA	exon (FBgn0034644, exon 1 of 8)	-exon (FBgn0034644, exon 1 of 8)	5624	FBgn0050284	FBgn0050284	FBtr0071684						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4533	chr2R	12979660	12981379	+	266	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	475	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1806	chr2L	14354689	14355684	+	265	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-101	FBgn0261535	FBgn0261535	FBtr0080639						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10831	chr3R	10614240	10614817	+	264	NA	promoter-TSS (FBgn0001235)	-promoter-TSS (FBgn0001235)	-252	FBgn0001235	FBgn0001235	FBtr0100454						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5616	chr2R	19414250	19415566	+	264	NA	promoter-TSS (FBgn0050225)	-promoter-TSS (FBgn0050225)	63	FBgn0050225	FBgn0050225	FBtr0086527						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2338	chr2L	19735460	19736452	+	264	NA	promoter-TSS (FBgn0032816)	-promoter-TSS (FBgn0032816)	-88	FBgn0032816	FBgn0032816	FBtr0081289						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6174	chr2R	23071833	23073335	+	262	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	3	FBgn0050202	FBgn0050202	FBtr0071962						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15826	chrX	13563532	13564308	+	262	NA	promoter-TSS (FBgn0086674)	-promoter-TSS (FBgn0086674)	97	FBgn0086674	FBgn0086674	FBtr0330399						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15203	chrX	8624615	8625226	+	261	NA	Intergenic	Intergenic	-18616	FBgn0030054	FBgn0030054	FBtr0071228						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14345	chrX	2317394	2318679	+	261	NA	intron (FBgn0003079, intron 2 of 6)	-intron (FBgn0003079, intron 2 of 6)	4228	FBgn0054052	FBgn0054052	FBtr0308939						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9484	chr3L	21879250	21880787	+	261	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	441	FBgn0262737	FBgn0262737	FBtr0346820						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16214	chrX	16723453	16723940	+	260	NA	intron (FBgn0052572, intron 2 of 3)	-intron (FBgn0052572, intron 2 of 3)	-2285	FBgn0085354	FBgn0085354	FBtr0339826						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7766	chr3L	8739612	8741458	+	259	NA	intron (FBgn0003149, intron 4 of 8)	-intron (FBgn0003149, intron 4 of 8)	-1628	FBgn0003149	FBgn0003149	FBtr0076594						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10781	chr3R	10109223	10110306	+	259	NA	promoter-TSS (FBgn0028734)	-promoter-TSS (FBgn0028734)	-156	FBgn0028734	FBgn0028734	FBtr0335048						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1897	chr2L	15333506	15334017	+	258	NA	promoter-TSS (FBgn0287768)	-promoter-TSS (FBgn0287768)	-105	FBgn0287768	FBgn0287768	FBtr0080734						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9342	chr3L	21014449	21014948	+	258	NA	intron (FBgn0003415, intron 2 of 12)	-intron (FBgn0003415, intron 2 of 12)	-8178	FBgn0263486	FBgn0263486	FBtr0309785						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11758	chr3R	18396883	18397809	+	257	NA	promoter-TSS (FBgn0028670)	-promoter-TSS (FBgn0028670)	351	FBgn0264751	FBgn0264751	FBtr0334145						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8824	chr3L	17486775	17487740	+	257	NA	promoter-TSS (FBgn0036732)	-promoter-TSS (FBgn0036732)	-377	FBgn0036732	FBgn0036732	FBtr0345118						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13905	chr4	1295049	1296134	+	257	NA	Intergenic	Intergenic	64754	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9698	chr3L	22835143	22835954	+	257	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1520	FBgn0037195	FBgn0037195	FBtr0078546						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12067	chr3R	20890565	20892089	+	256	NA	promoter-TSS (FBgn0051333)	-promoter-TSS (FBgn0051333)	205	FBgn0051334	FBgn0051334	FBtr0083976						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_1509	chr2L	11516315	11517646	+	256	NA	promoter-TSS (FBgn0032364)	-promoter-TSS (FBgn0032364)	101	FBgn0032363	FBgn0032363	FBtr0080247						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15890	chrX	13986388	13986911	+	256	NA	promoter-TSS (FBgn0267033)	-promoter-TSS (FBgn0267033)	2182	FBgn0267033	FBgn0267033	FBtr0346006						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16594	chrX	19360812	19361999	+	256	NA	intron (FBgn0031016, intron 1 of 4)	-intron (FBgn0031016, intron 1 of 5)	8224	FBgn0031016	FBgn0031016	FBtr0309224						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13718	chr4	592484	593403	+	256	NA	Intergenic	Intergenic	5331	FBgn0266726	FBgn0266726	FBtr0345199						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16728	chrX	20423284	20424278	+	255	NA	promoter-TSS (FBgn0023177)	-promoter-TSS (FBgn0023177)	15	FBgn0023177	FBgn0023177	FBtr0346620						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6660	chr3L	319146	320215	+	254	NA	exon (FBgn0004373, exon 1 of 12)	-exon (FBgn0004373, exon 1 of 12)	204	FBgn0004373	FBgn0004373	FBtr0332841						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9997	chr3R	4453201	4453985	+	254	NA	promoter-TSS (FBgn0051522)	-promoter-TSS (FBgn0051522)	888	FBgn0263620	FBgn0263620	FBtr0345149						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13733	chr4	670934	671586	+	254	NA	exon (FBgn0039920, exon 2 of 4)	-exon (FBgn0039920, exon 2 of 4)	118	FBgn0039920	FBgn0039920	FBtr0310539						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11537	chr3R	16279960	16281355	+	254	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-232	FBgn0250823	FBgn0250823	FBtr0330041						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14080	chrX	908630	909652	+	253	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14657	FBgn0029539	FBgn0029539	FBtr0310165						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_681	chr2L	5403487	5404180	+	253	NA	promoter-TSS (FBgn0016660)	-promoter-TSS (FBgn0016660)	-800	FBgn0016660	FBgn0016660	FBtr0343225						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_6435	chr2R	24401658	24403176	+	252	NA	promoter-TSS (FBgn0002787)	-promoter-TSS (FBgn0002787)	263	FBgn0035001	FBgn0035001	FBtr0332925						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8438	chr3L	14409468	14411010	+	252	NA	promoter-TSS (FBgn0003459)	-promoter-TSS (FBgn0003459)	-300	FBgn0003459	FBgn0003459	FBtr0333042						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10160	chr3R	5250841	5251880	+	250	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	385	FBgn0260462	FBgn0260462	FBtr0303994						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16884	chrX	22454981	22457015	+	250	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-576	FBgn0266848	FBgn0266848	FBtr0339498						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7334	chr3L	5184249	5185266	+	250	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	40	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16670	chrX	19750700	19751243	+	250	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	201	FBgn0031069	FBgn0031069	FBtr0335157						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_11596	chr3R	16869387	16869658	+	249	NA	intron (FBgn0288835, intron 4 of 7)	-intron (FBgn0264857, intron 3 of 6)	19284	FBgn0020546	FBgn0020546	FBtr0345273						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16976	chrX	23274076	23274333	+	249	NA	Intergenic	Intergenic	-3046	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_12180	chr3R	21604678	21605938	+	249	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10432	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_2866	chr2R	4187548	4188308	+	249	NA	intron (FBgn0262116, intron 1 of 2)	-intron (FBgn0262116, intron 1 of 2)	199	FBgn0262116	FBgn0262116	FBtr0334986						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_800	chr2L	6323661	6324734	+	249	NA	TTS (FBgn0053531)	-TTS (FBgn0053531)	430	FBgn0265778	FBgn0265778	FBtr0333242						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15554	chrX	11389628	11390718	+	249	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19774	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9726	chr3L	22944994	22946090	+	248	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-453	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7062	chr3L	2820816	2821422	+	248	NA	promoter-TSS (FBgn0263392)	-promoter-TSS (FBgn0263392)	38864	FBgn0035375	FBgn0035375	FBtr0333442						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_7563	chr3L	7433650	7435701	+	248	NA	exon (FBgn0014011, exon 1 of 1)	-exon (FBgn0014011, exon 1 of 1)	515	FBgn0014011	FBgn0014011	FBtr0332800						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_15135	chrX	8192533	8193616	+	248	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14525	FBgn0261873	FBgn0261873	FBtr0340142						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10209	chr3R	5516633	5517714	+	247	NA	promoter-TSS (FBgn0010051)	-promoter-TSS (FBgn0010051)	56	FBgn0010051	FBgn0010051	FBtr0344265						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_3325	chr2R	7024876	7026298	+	247	NA	intron (FBgn0033127, intron 1 of 4)	-intron (FBgn0033127, intron 1 of 4)	577	FBgn0033127	FBgn0033127	FBtr0089023						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14518	chrX	3676709	3678444	+	247	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6074	FBgn0023216	FBgn0023216	FBtr0307280						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_5281	chr2R	17391581	17392959	+	246	NA	promoter-TSS (FBgn0011879)	-promoter-TSS (FBgn0011879)	55	FBgn0011879	FBgn0011879	FBtr0086908						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_605	chr2L	4996938	4998209	+	246	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7355	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4407	chr2R	12260941	12262007	+	246	NA	TTS (FBgn0264501)	-TTS (FBgn0264501)	1442	FBgn0000253	FBgn0000253	FBtr0304963						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_9921	chr3R	3734171	3735809	+	246	NA	promoter-TSS (FBgn0263977)	-promoter-TSS (FBgn0263977)	61	FBgn0263977	FBgn0263977	FBtr0345179						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_4200	chr2R	11289004	11290137	+	245	NA	TTS (FBgn0033610)	-TTS (FBgn0033610)	202	FBgn0033609	FBgn0033609	FBtr0088178						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_10157	chr3R	5231606	5232909	+	245	NA	promoter-TSS (FBgn0037301)	-promoter-TSS (FBgn0037301)	-48	FBgn0040208	FBgn0040208	FBtr0334909						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_16551	chrX	19153024	19154279	+	245	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13431	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_673	chr2L	5305171	5305839	+	244	NA	promoter-TSS (FBgn0016076)	-promoter-TSS (FBgn0016076)	-145	FBgn0016076	FBgn0016076	FBtr0346579						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_14309	chrX	2122747	2124557	+	244	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-366	FBgn0004860	FBgn0004860	FBtr0112843						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8010	chr3L	10897937	10899471	+	244	NA	promoter-TSS (FBgn0036111)	-promoter-TSS (FBgn0036111)	419	FBgn0036111	FBgn0036111	FBtr0076252						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_13620	chr4	205619	206268	+	243	NA	promoter-TSS (FBgn0051998)	-promoter-TSS (FBgn0051998)	2	FBgn0051998	FBgn0051998	FBtr0089145						NA
AkaaF6Ctrl_REP2.mLb.clN_peak_8307	chr3L	13044365	13045515	+	243	NA	TTS (FBgn0011284)	-TTS (FBgn0011284)	302	FBgn0036341	FBgn0036341	FBtr0332076						NA
