PeakID (cmd=annotatePeaks.pl ManzF3Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF3Ctrl_REP1.mLb.clN_peak_17109	chrX	4684367	4684796	+	200	NA	intron (FBgn0022768, intron 1 of 2)	-intron (FBgn0022768, intron 1 of 2)	2322	FBgn0022768	FBgn0022768	FBtr0343531						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7570	chr2R	25268778	25269391	+	200	NA	Intergenic	Intergenic	17157	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6704	chr2R	21075907	21076202	+	200	NA	promoter-TSS (FBgn0003748)	-promoter-TSS (FBgn0003748)	389	FBgn0003748	FBgn0003748	FBtr0071535						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2033	chr2L	14490172	14490964	+	199	NA	promoter-TSS (FBgn0005771)	-promoter-TSS (FBgn0005771)	-291	FBgn0005771	FBgn0005771	FBtr0080643						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1512	chr2L	10334290	10335306	+	199	NA	exon (FBgn0032223, exon 1 of 8)	-exon (FBgn0032223, exon 1 of 8)	884	FBgn0032223	FBgn0032223	FBtr0333098						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10256	chr3L	17590317	17591082	+	199	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-24537	FBgn0086080	FBgn0086080	FBtr0114356						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1429	chr2L	9782119	9782777	+	197	NA	promoter-TSS (FBgn0032147)	-promoter-TSS (FBgn0032147)	-3798	FBgn0032147	FBgn0032147	FBtr0307204						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15689	chr3R	30450027	30450606	+	197	NA	promoter-TSS (FBgn0028646)	-promoter-TSS (FBgn0028646)	90	FBgn0028646	FBgn0028646	FBtr0306586						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3466	chr2R	6120402	6121160	+	196	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11060	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11346	chr3L	27076068	27077174	+	196	NA	Intergenic	Intergenic	7285	FBgn0063670	FBgn0063670	FBtr0333872						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4439	chr2R	10302747	10303164	+	195	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	6839	FBgn0028426	FBgn0028426	FBtr0088360						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19999	chrX	23389995	23390972	+	195	NA	Intergenic	Intergenic	98783	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17475	chrX	6998464	6999209	+	194	NA	exon (FBgn0027108, exon 1 of 2)	-exon (FBgn0027108, exon 1 of 2)	164	FBgn0027108	FBgn0027108	FBtr0071006						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17765	chrX	8624886	8625209	+	193	NA	Intergenic	Intergenic	-18743	FBgn0030054	FBgn0030054	FBtr0071228						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10176	chr3L	17010031	17010536	+	191	NA	intron (FBgn0036684, intron 1 of 6)	-intron (FBgn0036684, intron 1 of 6)	5768	FBgn0036685	FBgn0036685	FBtr0075294						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9147	chr3L	9692435	9693349	+	191	NA	promoter-TSS (FBgn0267454)	-promoter-TSS (FBgn0267454)	-929	FBgn0267454	FBgn0267454	FBtr0346825						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10398	chr3L	18765718	18766137	+	189	NA	promoter-TSS (FBgn0001078)	-promoter-TSS (FBgn0001078)	-183	FBgn0001078	FBgn0001078	FBtr0075086						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1144	chr2L	7984107	7984372	+	189	NA	promoter-TSS (FBgn0085450)	-promoter-TSS (FBgn0085450)	-1044	FBgn0031968	FBgn0031968	FBtr0306336						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1715	chr2L	11970813	11971377	+	188	NA	promoter-TSS (FBgn0263019)	-promoter-TSS (FBgn0263019)	-1	FBgn0263019	FBgn0263019	FBtr0306899						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18664	chrX	13994787	13995472	+	187	NA	Intergenic	Intergenic	-1528	FBgn0000173	FBgn0000173	FBtr0332844						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17055	chrX	4425025	4425433	+	187	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	11767	FBgn0000179	FBgn0000179	FBtr0331162						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16918	chrX	3744522	3744917	+	186	NA	intron (FBgn0283657, intron 1 of 7)	-intron (FBgn0283657, intron 1 of 7)	24712	FBgn0283657	FBgn0283657	FBtr0481732						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9359	chr3L	11292167	11292588	+	186	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3542	FBgn0036152	FBgn0036152	FBtr0333389						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17790	chrX	8805235	8806101	+	186	NA	exon (FBgn0026411, exon 1 of 7)	-exon (FBgn0026411, exon 1 of 7)	-20315	FBgn0026411	FBgn0026411	FBtr0071279						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7002	chr2R	22569662	22570587	+	186	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7817	FBgn0034737	FBgn0034737	FBtr0071836						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17589	chrX	7702619	7702870	+	185	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5031	FBgn0262979	FBgn0262979	FBtr0344596						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16224	chr4	1278883	1279440	+	185	NA	Intergenic	Intergenic	48324	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF3Ctrl_REP1.mLb.clN_peak_20006	chrX	23413217	23413700	+	184	NA	Intergenic	Intergenic	121758	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17291	chrX	5901625	5902296	+	184	NA	promoter-TSS (FBgn0000042)	-promoter-TSS (FBgn0000042)	1099	FBgn0000042	FBgn0000042	FBtr0345894						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8652	chr3L	6904158	6904440	+	184	NA	Intergenic	Intergenic	9665	FBgn0041194	FBgn0041194	FBtr0076945						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10575	chr3L	19895441	19895871	+	183	NA	exon (FBgn0052218, exon 1 of 1)	-exon (FBgn0052218, exon 1 of 1)	735	FBgn0052218	FBgn0052218	FBtr0304110						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16658	chrX	2123106	2124461	+	182	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-497	FBgn0004860	FBgn0004860	FBtr0112843						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12761	chr3R	11604420	11605017	+	182	NA	promoter-TSS (FBgn0051363)	-promoter-TSS (FBgn0051363)	-14572	FBgn0037918	FBgn0037918	FBtr0082459						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16689	chrX	2293337	2293919	+	182	NA	promoter-TSS (FBgn0023526)	-promoter-TSS (FBgn0023526)	-217	FBgn0023526	FBgn0023526	FBtr0332962						NA
ManzF3Ctrl_REP1.mLb.clN_peak_37	chr2L	221846	222560	+	181	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1316	FBgn0265153	FBgn0265153	FBtr0336985						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6642	chr2R	20780181	20780673	+	180	NA	promoter-TSS (FBgn0263850)	-promoter-TSS (FBgn0263850)	-940	FBgn0263850	FBgn0263850	FBtr0321315						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1056	chr2L	7418187	7418668	+	179	NA	TTS (FBgn0028387)	-TTS (FBgn0028387)	-5393	FBgn0264439	FBgn0264439	FBtr0332525						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13983	chr3R	19568861	19569237	+	177	NA	promoter-TSS (FBgn0260003)	-promoter-TSS (FBgn0260003)	-17147	FBgn0065080	FBgn0065080	FBtr0091611						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4655	chr2R	11202324	11204055	+	177	NA	intron (FBgn0003396, intron 1 of 6)	-intron (FBgn0003396, intron 2 of 7)	16052	FBgn0033582	FBgn0033582	FBtr0339485						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2634	chr2L	20148462	20148659	+	177	NA	Intergenic	Intergenic	-13637	FBgn0032853	FBgn0032853	FBtr0345683						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18989	chrX	16319269	16319573	+	176	NA	intron (FBgn0004432, intron 1 of 1)	-intron (FBgn0004432, intron 1 of 1)	949	FBgn0004432	FBgn0004432	FBtr0074238						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15897	chr3R	31689012	31689698	+	176	NA	promoter-TSS (FBgn0267124)	-promoter-TSS (FBgn0267124)	523	FBgn0267125	FBgn0267125	FBtr0346220						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3376	chr2R	5782175	5783024	+	175	NA	exon (FBgn0025693, exon 1 of 10)	-exon (FBgn0025693, exon 1 of 10)	259	FBgn0025693	FBgn0025693	FBtr0086056						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11573	chr3R	4738979	4739882	+	175	NA	intron (FBgn0026620, intron 4 of 10)	-intron (FBgn0026620, intron 1 of 7)	1930	FBgn0267812	FBgn0267812	FBtr0347382						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11189	chr3L	22945059	22946280	+	175	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-326	FBgn0037207	FBgn0037207	FBtr0078563						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1035	chr2L	7306858	7307181	+	175	NA	promoter-TSS (FBgn0284084)	-promoter-TSS (FBgn0284084)	-140	FBgn0284084	FBgn0284084	FBtr0079432						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13120	chr3R	13877216	13877432	+	173	NA	Intergenic	Intergenic	-2408	FBgn0008646	FBgn0008646	FBtr0082880						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13109	chr3R	13812816	13813173	+	173	NA	promoter-TSS (FBgn0259733)	-promoter-TSS (FBgn0259733)	-115	FBgn0259731	FBgn0259731	FBtr0299998						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7099	chr2R	22998605	22999251	+	172	NA	promoter-TSS (FBgn0034808)	-promoter-TSS (FBgn0034808)	-44	FBgn0034808	FBgn0034808	FBtr0071988						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12638	chr3R	10614308	10614732	+	172	NA	promoter-TSS (FBgn0001235)	-promoter-TSS (FBgn0001235)	-244	FBgn0001235	FBgn0001235	FBtr0100454						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19419	chrX	18832399	18832733	+	172	NA	promoter-TSS (FBgn0030964)	-promoter-TSS (FBgn0030964)	-116	FBgn0030964	FBgn0030964	FBtr0301667						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10399	chr3L	18771180	18772044	+	171	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5868	FBgn0001078	FBgn0001078	FBtr0075086						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13177	chr3R	14286432	14286726	+	170	NA	exon (FBgn0003862, exon 1 of 9)	-exon (FBgn0003862, exon 1 of 9)	324	FBgn0003862	FBgn0003862	FBtr0100277						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8964	chr3L	8675208	8676037	+	170	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-137	FBgn0001168	FBgn0001168	FBtr0100153						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4432	chr2R	10270950	10272068	+	168	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	5438	FBgn0033502	FBgn0033502	FBtr0310142						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12881	chr3R	12280747	12281083	+	168	NA	promoter-TSS (FBgn0003651)	-promoter-TSS (FBgn0003651)	-237	FBgn0003651	FBgn0003651	FBtr0479795						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9630	chr3L	13113922	13114434	+	168	NA	promoter-TSS (FBgn0010452)	-promoter-TSS (FBgn0010452)	-93	FBgn0010452	FBgn0010452	FBtr0330075						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6396	chr2R	19467194	19468789	+	167	NA	TTS (FBgn0260934)	-TTS (FBgn0260934)	11821	FBgn0260934	FBgn0260934	FBtr0330245						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7040	chr2R	22729257	22729465	+	167	NA	promoter-TSS (FBgn0028371)	-promoter-TSS (FBgn0028371)	11098	FBgn0028371	FBgn0028371	FBtr0330234						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5047	chr2R	12996224	12997587	+	167	NA	promoter-TSS (FBgn0265623)	-promoter-TSS (FBgn0265623)	404	FBgn0265623	FBgn0265623	FBtr0330613						NA
ManzF3Ctrl_REP1.mLb.clN_peak_20016	chrX	23524446	23525221	+	167	NA	Intergenic	Intergenic	233133	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17921	chrX	9583724	9585923	+	167	NA	promoter-TSS (FBgn0001186)	-promoter-TSS (FBgn0001186)	646	FBgn0267101	FBgn0267101	FBtr0346177						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11283	chr3L	24723788	24724168	+	166	NA	promoter-TSS (FBgn0287186)	-promoter-TSS (FBgn0287186)	-184	FBgn0287186	FBgn0287186	FBtr0339923						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10534	chr3L	19632589	19633364	+	166	NA	exon (FBgn0036896, exon 1 of 7)	-exon (FBgn0036896, exon 1 of 7)	120	FBgn0036896	FBgn0036896	FBtr0074964						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12919	chr3R	12467799	12467995	+	166	NA	promoter-TSS (FBgn0013277)	-promoter-TSS (FBgn0013277)	-121	FBgn0013277	FBgn0013277	FBtr0082679						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3576	chr2R	6661972	6663898	+	165	NA	promoter-TSS (FBgn0266518)	-promoter-TSS (FBgn0266518)	670	FBgn0284249	FBgn0284249	FBtr0330252						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17053	chrX	4411406	4411709	+	165	NA	intron (FBgn0052773, intron 3 of 4)	-intron (FBgn0052773, intron 3 of 4)	-1905	FBgn0000179	FBgn0000179	FBtr0331162						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12757	chr3R	11569023	11569299	+	165	NA	promoter-TSS (FBgn0263316)	-promoter-TSS (FBgn0263316)	-89	FBgn0263316	FBgn0263316	FBtr0302027						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4697	chr2R	11384061	11384472	+	164	NA	promoter-TSS (FBgn0033631)	-promoter-TSS (FBgn0033631)	-152	FBgn0033631	FBgn0033631	FBtr0433531						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16740	chrX	2545299	2545883	+	164	NA	promoter-TSS (FBgn0284408)	-promoter-TSS (FBgn0284408)	-164	FBgn0284408	FBgn0284408	FBtr0481646						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5654	chr2R	15675848	15676764	+	164	NA	promoter-TSS (FBgn0023441)	-promoter-TSS (FBgn0023441)	-135	FBgn0266636	FBgn0266636	FBtr0344930						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17718	chrX	8409892	8410679	+	163	NA	promoter-TSS (FBgn0262976)	-promoter-TSS (FBgn0262976)	-187	FBgn0262976	FBgn0262976	FBtr0307286						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12635	chr3R	10535862	10536017	+	163	NA	intron (FBgn0001235, intron 8 of 13)	-intron (FBgn0001235, intron 8 of 13)	-45723	FBgn0267136	FBgn0267136	FBtr0346258						NA
ManzF3Ctrl_REP1.mLb.clN_peak_9765	chr3L	14274095	14274472	+	163	NA	promoter-TSS (FBgn0001085)	-promoter-TSS (FBgn0001085)	-60	FBgn0001085	FBgn0001085	FBtr0330102						NA
ManzF3Ctrl_REP1.mLb.clN_peak_8979	chr3L	8725193	8725743	+	163	NA	TTS (FBgn0264696)	-TTS (FBgn0264696)	306	FBgn0264696	FBgn0264696	FBtr0333890						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15767	chr3R	30912194	30912815	+	163	NA	promoter-TSS (FBgn0020912)	-promoter-TSS (FBgn0020912)	-250	FBgn0020912	FBgn0020912	FBtr0330094						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5644	chr2R	15613353	15614277	+	163	NA	promoter-TSS (FBgn0260429)	-promoter-TSS (FBgn0260429)	-39	FBgn0260429	FBgn0260429	FBtr0340006						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14319	chr3R	21616097	21616569	+	162	NA	promoter-TSS (FBgn0264826)	-promoter-TSS (FBgn0264826)	-593	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF3Ctrl_REP1.mLb.clN_peak_7221	chr2R	23580620	23581126	+	162	NA	promoter-TSS (FBgn0015903)	-promoter-TSS (FBgn0015903)	-15719	FBgn0015903	FBgn0015903	FBtr0332926						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13119	chr3R	13874926	13875420	+	162	NA	promoter-TSS (FBgn0008646)	-promoter-TSS (FBgn0008646)	-257	FBgn0008646	FBgn0008646	FBtr0082880						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10720	chr3L	20621622	20622186	+	162	NA	Intergenic	Intergenic	-1245	FBgn0001323	FBgn0001323	FBtr0346815						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3854	chr2R	7745267	7745710	+	161	NA	promoter-TSS (FBgn0286778)	-promoter-TSS (FBgn0286778)	-9866	FBgn0042135	FBgn0042135	FBtr0088935						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2699	chr2L	20716008	20716627	+	161	NA	Intergenic	Intergenic	-1729	FBgn0014859	FBgn0014859	FBtr0301347						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5044	chr2R	12979707	12981349	+	160	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	466	FBgn0005624	FBgn0005624	FBtr0345375						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11095	chr3L	22460738	22461333	+	160	NA	promoter-TSS (FBgn0037163)	-promoter-TSS (FBgn0037163)	96	FBgn0037163	FBgn0037163	FBtr0078508						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2229	chr2L	16544796	16545004	+	159	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	2354	FBgn0051816	FBgn0051816	FBtr0080868						NA
ManzF3Ctrl_REP1.mLb.clN_peak_16660	chrX	2136739	2138606	+	159	NA	promoter-TSS (FBgn0004861)	-promoter-TSS (FBgn0004861)	699	FBgn0004861	FBgn0004861	FBtr0345598						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12165	chr3R	7947228	7947770	+	159	NA	intron (FBgn0000504, intron 2 of 3)	-intron (FBgn0000504, intron 2 of 4)	19909	FBgn0000504	FBgn0000504	FBtr0339710						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13472	chr3R	16099417	16100364	+	159	NA	promoter-TSS (FBgn0010379)	-promoter-TSS (FBgn0010379)	662	FBgn0010379	FBgn0010379	FBtr0344717						NA
ManzF3Ctrl_REP1.mLb.clN_peak_14903	chr3R	25049909	25050776	+	158	NA	promoter-TSS (FBgn0039266)	-promoter-TSS (FBgn0039266)	726	FBgn0039266	FBgn0039266	FBtr0334504						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2121	chr2L	15263896	15264857	+	158	NA	promoter-TSS (FBgn0045842)	-promoter-TSS (FBgn0045842)	316	FBgn0045842	FBgn0045842	FBtr0415452						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11345	chr3L	27071929	27073167	+	157	NA	Intergenic	Intergenic	11358	FBgn0063670	FBgn0063670	FBtr0333872						NA
ManzF3Ctrl_REP1.mLb.clN_peak_15067	chr3R	26020580	26021821	+	157	NA	promoter-TSS (FBgn0002609)	-promoter-TSS (FBgn0002609)	-124	FBgn0263653	FBgn0263653	FBtr0310084						NA
ManzF3Ctrl_REP1.mLb.clN_peak_241	chr2L	1669724	1670035	+	157	NA	intron (FBgn0086758, intron 1 of 5)	-intron (FBgn0086758, intron 2 of 6)	18621	FBgn0086758	FBgn0086758	FBtr0303934						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13725	chr3R	17943806	17944493	+	156	NA	promoter-TSS (FBgn0263995)	-promoter-TSS (FBgn0263995)	43	FBgn0263995	FBgn0263995	FBtr0330271						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13594	chr3R	16948625	16948856	+	156	NA	intron (FBgn0000015, intron 1 of 6)	-intron (FBgn0000015, intron 1 of 6)	-3167	FBgn0278597	FBgn0278597	FBtr0415462						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10795	chr3L	21023428	21023678	+	155	NA	intron (FBgn0003415, intron 2 of 12)	-intron (FBgn0003415, intron 2 of 12)	2651	FBgn0003415	FBgn0003415	FBtr0078329						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11159	chr3L	22835236	22835932	+	155	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1484	FBgn0037195	FBgn0037195	FBtr0078546						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12899	chr3R	12369229	12369591	+	155	NA	promoter-TSS (FBgn0001149)	-promoter-TSS (FBgn0001149)	-142	FBgn0001149	FBgn0001149	FBtr0100410						NA
ManzF3Ctrl_REP1.mLb.clN_peak_10834	chr3L	21239947	21240438	+	155	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13583	FBgn0004865	FBgn0004865	FBtr0078307						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18296	chrX	11681836	11682135	+	154	NA	exon (FBgn0014133, exon 3 of 6)	-exon (FBgn0014133, exon 3 of 6)	3015	FBgn0014133	FBgn0014133	FBtr0334463						NA
ManzF3Ctrl_REP1.mLb.clN_peak_11419	chr3R	3146122	3146256	+	154	NA	intron (FBgn0267430, intron 8 of 20)	-intron (FBgn0267430, intron 8 of 20)	117393	FBgn0267430	FBgn0267430	FBtr0445191						NA
ManzF3Ctrl_REP1.mLb.clN_peak_3251	chr2R	4853183	4853294	+	154	NA	Intergenic	Intergenic	23992	FBgn0033000	FBgn0033000	FBtr0345361						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17363	chrX	6343826	6344415	+	154	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-2983	FBgn0029867	FBgn0029867	FBtr0070905						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17286	chrX	5886818	5887661	+	154	NA	intron (FBgn0267228, intron 1 of 2)	-intron (FBgn0267228, intron 1 of 2)	6420	FBgn0029820	FBgn0029820	FBtr0345313						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5678	chr2R	15816770	15818213	+	154	NA	promoter-TSS (FBgn0265991)	-promoter-TSS (FBgn0265991)	-2574	FBgn0265991	FBgn0265991	FBtr0392918						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12260	chr3R	8477583	8477879	+	154	NA	promoter-TSS (FBgn0266801)	-promoter-TSS (FBgn0266801)	-114	FBgn0266801	FBgn0266801	FBtr0346729						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19980	chrX	23233773	23234959	+	153	NA	Intergenic	Intergenic	-5352	FBgn0085771	FBgn0085771	FBtr0346896						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13616	chr3R	17064950	17065767	+	153	NA	intron (FBgn0020493, intron 5 of 7)	-intron (FBgn0020493, intron 5 of 7)	7317	FBgn0038473	FBgn0038473	FBtr0083426						NA
ManzF3Ctrl_REP1.mLb.clN_peak_6937	chr2R	22270470	22270954	+	152	NA	promoter-TSS (FBgn0020307)	-promoter-TSS (FBgn0020307)	-206	FBgn0020307	FBgn0020307	FBtr0071776						NA
ManzF3Ctrl_REP1.mLb.clN_peak_17519	chrX	7204500	7205138	+	152	NA	intron (FBgn0029939, intron 1 of 3)	-intron (FBgn0029939, intron 2 of 5)	-21636	FBgn0029939	FBgn0029939	FBtr0474234						NA
ManzF3Ctrl_REP1.mLb.clN_peak_19525	chrX	19361072	19361562	+	152	NA	intron (FBgn0031016, intron 1 of 4)	-intron (FBgn0031016, intron 1 of 5)	8136	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13950	chr3R	19321771	19322291	+	152	NA	intron (FBgn0000463, intron 1 of 5)	-intron (FBgn0000463, intron 1 of 5)	4186	FBgn0000463	FBgn0000463	FBtr0304658						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2236	chr2L	16601507	16601949	+	151	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	-99	FBgn0259735	FBgn0259735	FBtr0335497						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2828	chr2L	21250515	21251042	+	151	NA	intron (FBgn0261239, intron 2 of 7)	-intron (FBgn0261239, intron 2 of 4)	-10390	FBgn0021856	FBgn0021856	FBtr0330677						NA
ManzF3Ctrl_REP1.mLb.clN_peak_4506	chr2R	10534263	10535359	+	151	NA	promoter-TSS (FBgn0283521)	-promoter-TSS (FBgn0283521)	1849	FBgn0263466	FBgn0263466	FBtr0309765						NA
ManzF3Ctrl_REP1.mLb.clN_peak_18992	chrX	16332669	16334728	+	151	NA	promoter-TSS (FBgn0278608)	-promoter-TSS (FBgn0278608)	86	FBgn0278608	FBgn0278608	FBtr0089263						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5399	chr2R	14457962	14458375	+	151	NA	promoter-TSS (FBgn0288433)	-promoter-TSS (FBgn0288433)	-18223	FBgn0265655	FBgn0265655	FBtr0340522						NA
ManzF3Ctrl_REP1.mLb.clN_peak_5890	chr2R	16828779	16829097	+	150	NA	promoter-TSS (FBgn0263659)	-promoter-TSS (FBgn0263659)	-1751	FBgn0263659	FBgn0263659	FBtr0310103						NA
ManzF3Ctrl_REP1.mLb.clN_peak_13027	chr3R	13364134	13365130	+	150	NA	promoter-TSS (FBgn0027610)	-promoter-TSS (FBgn0027610)	-44	FBgn0086371	FBgn0086371	FBtr0082772						NA
ManzF3Ctrl_REP1.mLb.clN_peak_2001	chr2L	14203859	14204469	+	150	NA	intron (FBgn0016930, intron 4 of 10)	-intron (FBgn0016930, intron 3 of 9)	-6597	FBgn0016930	FBgn0016930	FBtr0100447						NA
ManzF3Ctrl_REP1.mLb.clN_peak_1280	chr2L	8739984	8740719	+	150	NA	intron (FBgn0003209, intron 1 of 9)	-intron (FBgn0003209, intron 1 of 8)	-4554	FBgn0003209	FBgn0003209	FBtr0079745						NA
ManzF3Ctrl_REP1.mLb.clN_peak_12016	chr3R	6848564	6848976	+	150	NA	promoter-TSS (FBgn0003339)	-promoter-TSS (FBgn0003339)	-265	FBgn0003339	FBgn0003339	FBtr0081658						NA
