PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP1.mLb.clN_peak_11774	chr3R	26041618	26042959	+	236	NA	promoter-TSS (FBgn0001139)	-promoter-TSS (FBgn0001139)	552	FBgn0001139	FBgn0001139	FBtr0339900						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8236	chr3L	18771116	18772323	+	236	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5975	FBgn0001078	FBgn0001078	FBtr0075086						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14127	chrX	8624726	8625352	+	236	NA	Intergenic	Intergenic	-18735	FBgn0030054	FBgn0030054	FBtr0071228						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9985	chr3R	10614261	10614775	+	236	NA	promoter-TSS (FBgn0001235)	-promoter-TSS (FBgn0001235)	-242	FBgn0001235	FBgn0001235	FBtr0100454						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5223	chr2R	19668755	19669904	+	235	NA	promoter-TSS (FBgn0015949)	-promoter-TSS (FBgn0015949)	503	FBgn0015949	FBgn0015949	FBtr0111010						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2272	chr2L	22024327	22024830	+	235	NA	exon (FBgn0028979, exon 3 of 3)	-exon (FBgn0028979, exon 3 of 3)	5370	FBgn0053987	FBgn0053987	FBtr0100032						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4097	chr2R	12979581	12981490	+	235	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	459	FBgn0005624	FBgn0005624	FBtr0345375						NA
ManzF6Ctrl_REP1.mLb.clN_peak_236	chr2L	2130130	2131292	+	234	NA	promoter-TSS (FBgn0004507)	-promoter-TSS (FBgn0004507)	-102	FBgn0004507	FBgn0004507	FBtr0077828						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10707	chr3R	16948585	16948861	+	234	NA	intron (FBgn0000015, intron 1 of 6)	-intron (FBgn0000015, intron 1 of 6)	-3184	FBgn0278597	FBgn0278597	FBtr0415462						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2197	chr2L	21426602	21427002	+	234	NA	promoter-TSS (FBgn0053804)	-promoter-TSS (FBgn0053804)	-114	FBgn0053804	FBgn0053804	FBtr0091808						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6072	chr3L	39914	40910	+	234	NA	Intergenic	Intergenic	14339	FBgn0262679	FBgn0262679	FBtr0305596						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2823	chr2R	6469285	6469730	+	234	NA	Intergenic	Intergenic	32265	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14451	chrX	11153990	11155299	+	233	NA	promoter-TSS (FBgn0261277)	-promoter-TSS (FBgn0261277)	-654	FBgn0261277	FBgn0261277	FBtr0346379						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5712	chr2R	23071795	23072882	+	233	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	-238	FBgn0050201	FBgn0050201	FBtr0071983						NA
ManzF6Ctrl_REP1.mLb.clN_peak_996	chr2L	8403011	8404131	+	233	NA	promoter-TSS (FBgn0020497)	-promoter-TSS (FBgn0020497)	-2	FBgn0020497	FBgn0020497	FBtr0079663						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15484	chrX	19297752	19298901	+	232	NA	promoter-TSS (FBgn0031011)	-promoter-TSS (FBgn0031011)	3547	FBgn0065084	FBgn0065084	FBtr0091699						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10634	chr3R	16235300	16237583	+	232	NA	intron (FBgn0040071, intron 1 of 1)	-intron (FBgn0040071, intron 1 of 1)	-6375	FBgn0040071	FBgn0040071	FBtr0083258						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2619	chr2R	5416065	5417951	+	232	NA	intron (FBgn0286203, intron 1 of 7)	-intron (FBgn0286203, intron 1 of 7)	3264	FBgn0286203	FBgn0286203	FBtr0335262						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14054	chrX	8141402	8142380	+	232	NA	TTS (FBgn0030006)	-TTS (FBgn0030006)	388	FBgn0025800	FBgn0025800	FBtr0340159						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7432	chr3L	11292068	11292588	+	231	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3591	FBgn0036152	FBgn0036152	FBtr0333389						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6127	chr3L	319061	320282	+	231	NA	exon (FBgn0004373, exon 1 of 12)	-exon (FBgn0004373, exon 1 of 12)	213	FBgn0004373	FBgn0004373	FBtr0332841						NA
ManzF6Ctrl_REP1.mLb.clN_peak_825	chr2L	7187995	7189073	+	230	NA	promoter-TSS (FBgn0031894)	-promoter-TSS (FBgn0031894)	1476	FBgn0031894	FBgn0031894	FBtr0342655						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3972	chr2R	12260987	12262019	+	230	NA	TTS (FBgn0264501)	-TTS (FBgn0264501)	1471	FBgn0000253	FBgn0000253	FBtr0304963						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7135	chr3L	8675016	8676082	+	230	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-210	FBgn0001168	FBgn0001168	FBtr0100153						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14640	chrX	12742001	12742830	+	229	NA	promoter-TSS (FBgn0265523)	-promoter-TSS (FBgn0265523)	29	FBgn0265523	FBgn0265523	FBtr0333765						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12819	chr4	1318268	1319785	+	229	NA	Intergenic	Intergenic	88189	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11587	chr3R	24543339	24544582	+	229	NA	promoter-TSS (FBgn0266758)	-promoter-TSS (FBgn0266758)	-535	FBgn0039207	FBgn0039207	FBtr0089906						NA
ManzF6Ctrl_REP1.mLb.clN_peak_382	chr2L	3354238	3355377	+	229	NA	promoter-TSS (FBgn0020445)	-promoter-TSS (FBgn0020445)	22	FBgn0020445	FBgn0020445	FBtr0339548						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13712	chrX	5524186	5524849	+	228	NA	promoter-TSS (FBgn0086667)	-promoter-TSS (FBgn0086667)	-52	FBgn0086667	FBgn0086667	FBtr0091788						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12988	chrX	908745	909827	+	228	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14802	FBgn0029539	FBgn0029539	FBtr0310165						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1372	chr2L	11970771	11971433	+	228	NA	promoter-TSS (FBgn0263019)	-promoter-TSS (FBgn0263019)	-8	FBgn0263019	FBgn0263019	FBtr0306899						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5182	chr2R	19414302	19415629	+	226	NA	promoter-TSS (FBgn0050326)	-promoter-TSS (FBgn0050326)	120	FBgn0050225	FBgn0050225	FBtr0086527						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15575	chrX	19750715	19751558	+	226	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	366	FBgn0031069	FBgn0031069	FBtr0335157						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3581	chr2R	10270929	10272120	+	226	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	5453	FBgn0033502	FBgn0033502	FBtr0310142						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10699	chr3R	16763778	16764455	+	226	NA	intron (FBgn0020556, intron 1 of 2)	-intron (FBgn0020556, intron 1 of 2)	-12782	FBgn0063261	FBgn0063261	FBtr0083346						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7745	chr3L	14409465	14411125	+	225	NA	promoter-TSS (FBgn0003459)	-promoter-TSS (FBgn0003459)	-331	FBgn0036423	FBgn0036423	FBtr0333040						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5470	chr2R	21645726	21647193	+	225	NA	exon (FBgn0034644, exon 1 of 8)	-exon (FBgn0034644, exon 1 of 8)	5527	FBgn0050284	FBgn0050284	FBtr0071684						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7883	chr3L	15825464	15827600	+	224	NA	promoter-TSS (FBgn0040230)	-promoter-TSS (FBgn0040230)	-109	FBgn0036534	FBgn0036534	FBtr0075539						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15772	chrX	22454983	22457043	+	223	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-591	FBgn0266848	FBgn0266848	FBtr0339498						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2261	chr2L	21898923	21899865	+	223	NA	Intergenic	Intergenic	-1105	FBgn0032965	FBgn0032965	FBtr0085950						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8761	chr3L	22406900	22408540	+	223	NA	promoter-TSS (FBgn0267624)	-promoter-TSS (FBgn0267624)	143	FBgn0004449	FBgn0004449	FBtr0330159						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9311	chr3R	5250843	5251865	+	223	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	391	FBgn0260462	FBgn0260462	FBtr0303994						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9181	chr3R	4659221	4660286	+	222	NA	TTS (FBgn0265039)	-TTS (FBgn0265039)	174	FBgn0263346	FBgn0263346	FBtr0308857						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8865	chr3L	23116758	23117489	+	222	NA	Intergenic	Intergenic	-8902	FBgn0053217	FBgn0053217	FBtr0070045						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9637	chr3R	8105028	8106813	+	221	NA	promoter-TSS (FBgn0243512)	-promoter-TSS (FBgn0243512)	-568	FBgn0243512	FBgn0243512	FBtr0339722						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11101	chr3R	20890061	20892046	+	221	NA	promoter-TSS (FBgn0051334)	-promoter-TSS (FBgn0051334)	-69	FBgn0051334	FBgn0051334	FBtr0083976						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2171	chr2L	21250461	21251145	+	221	NA	intron (FBgn0261239, intron 2 of 7)	-intron (FBgn0261239, intron 2 of 4)	-10365	FBgn0021856	FBgn0021856	FBtr0330677						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11920	chr3R	27263432	27264168	+	220	NA	TTS (FBgn0039503)	-TTS (FBgn0039503)	255	FBgn0010328	FBgn0010328	FBtr0334731						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6306	chr3L	1401058	1401890	+	220	NA	promoter-TSS (FBgn0011854)	-promoter-TSS (FBgn0011854)	34	FBgn0011854	FBgn0011854	FBtr0072690						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1435	chr2L	12529495	12530033	+	220	NA	intron (FBgn0259176, intron 5 of 7)	-intron (FBgn0259176, intron 5 of 7)	11138	FBgn0259176	FBgn0259176	FBtr0300521						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4759	chr2R	16856128	16857546	+	219	NA	promoter-TSS (FBgn0263462)	-promoter-TSS (FBgn0263462)	-576	FBgn0263462	FBgn0263462	FBtr0309761						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3816	chr2R	11451869	11453336	+	219	NA	promoter-TSS (FBgn0000581)	-promoter-TSS (FBgn0000581)	559	FBgn0000581	FBgn0000581	FBtr0330623						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7757	chr3L	14550502	14551776	+	219	NA	promoter-TSS (FBgn0036428)	-promoter-TSS (FBgn0036428)	-164	FBgn0036428	FBgn0036428	FBtr0333037						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12249	chr3R	30449692	30450864	+	219	NA	exon (FBgn0028646, exon 1 of 10)	-exon (FBgn0028646, exon 1 of 10)	128	FBgn0028646	FBgn0028646	FBtr0306586						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11263	chr3R	21856036	21856833	+	218	NA	promoter-TSS (FBgn0015229)	-promoter-TSS (FBgn0015229)	-168	FBgn0015229	FBgn0015229	FBtr0084157						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11215	chr3R	21604680	21605979	+	218	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10411	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15325	chrX	18136452	18138495	+	218	NA	promoter-TSS (FBgn0017418)	-promoter-TSS (FBgn0017418)	212	FBgn0017418	FBgn0017418	FBtr0332850						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9239	chr3R	4951671	4952826	+	217	NA	intron (FBgn0004436, intron 1 of 2)	-intron (FBgn0004436, intron 1 of 2)	434	FBgn0004436	FBgn0004436	FBtr0306106						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15024	chrX	15886364	15887531	+	217	NA	TTS (FBgn0030703)	-TTS (FBgn0030703)	364	FBgn0260938	FBgn0260938	FBtr0310066						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15105	chrX	16552783	16553992	+	217	NA	exon (FBgn0011742, exon 1 of 6)	-exon (FBgn0011742, exon 1 of 6)	564	FBgn0011742	FBgn0011742	FBtr0112868						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14	chr2L	66605	67528	+	216	NA	promoter-TSS (FBgn0067779)	-promoter-TSS (FBgn0067779)	584	FBgn0067779	FBgn0067779	FBtr0306539						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14394	chrX	10743999	10745617	+	216	NA	promoter-TSS (FBgn0003204)	-promoter-TSS (FBgn0003204)	135	FBgn0052676	FBgn0052676	FBtr0333017						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2398	chr2R	1526196	1527925	+	215	NA	promoter-TSS (FBgn0267861)	-promoter-TSS (FBgn0267861)	-10230	FBgn0267861	FBgn0267861	FBtr0301121						NA
ManzF6Ctrl_REP1.mLb.clN_peak_846	chr2L	7418036	7418762	+	215	NA	TTS (FBgn0028387)	-TTS (FBgn0028387)	-5421	FBgn0264439	FBgn0264439	FBtr0332525						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13955	chrX	7299728	7301332	+	215	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7409	FBgn0024250	FBgn0024250	FBtr0071048						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9846	chr3R	9550566	9552050	+	215	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	30	FBgn0037705	FBgn0037705	FBtr0082117						NA
ManzF6Ctrl_REP1.mLb.clN_peak_5042	chr2R	18638386	18640051	+	214	NA	promoter-TSS (FBgn0050227)	-promoter-TSS (FBgn0050227)	52	FBgn0050122	FBgn0050122	FBtr0300924						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8551	chr3L	21014425	21014953	+	214	NA	intron (FBgn0003415, intron 2 of 12)	-intron (FBgn0003415, intron 2 of 12)	-8169	FBgn0263486	FBgn0263486	FBtr0309785						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12939	chrX	686389	688138	+	214	NA	exon (FBgn0021764, exon 1 of 14)	-exon (FBgn0021764, exon 1 of 14)	429	FBgn0021764	FBgn0021764	FBtr0340197						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7924	chr3L	16163998	16165041	+	214	NA	exon (FBgn0036576, exon 1 of 5)	-exon (FBgn0036576, exon 1 of 5)	5587	FBgn0053796	FBgn0053796	FBtr0091800						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2816	chr2R	6417877	6418507	+	213	NA	Intergenic	Intergenic	83580	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4199	chr2R	13501847	13503120	+	213	NA	promoter-TSS (FBgn0033845)	-promoter-TSS (FBgn0033845)	-190	FBgn0004638	FBgn0004638	FBtr0087694						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13816	chrX	6343634	6344737	+	213	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-2918	FBgn0029867	FBgn0029867	FBtr0070905						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1586	chr2L	14354582	14355681	+	213	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-46	FBgn0261535	FBgn0261535	FBtr0080639						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2214	chr2L	21628849	21630636	+	213	NA	TTS (FBgn0266328)	-TTS (FBgn0266328)	190	FBgn0022893	FBgn0022893	FBtr0085920						NA
ManzF6Ctrl_REP1.mLb.clN_peak_14729	chrX	13413045	13413524	+	212	NA	promoter-TSS (FBgn0030486)	-promoter-TSS (FBgn0030486)	42	FBgn0030486	FBgn0030486	FBtr0301559						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13992	chrX	7702632	7702858	+	212	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5030	FBgn0262979	FBgn0262979	FBtr0344596						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9374	chr3R	5599651	5601455	+	212	NA	promoter-TSS (FBgn0250753)	-promoter-TSS (FBgn0250753)	-880	FBgn0037347	FBgn0037347	FBtr0333278						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10755	chr3R	17619449	17620294	+	211	NA	promoter-TSS (FBgn0011945)	-promoter-TSS (FBgn0011945)	-90	FBgn0011945	FBgn0011945	FBtr0083469						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2785	chr2R	6219476	6221930	+	211	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	-337	FBgn0263144	FBgn0263144	FBtr0346718						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1645	chr2L	15271126	15272563	+	211	NA	promoter-TSS (FBgn0261268)	-promoter-TSS (FBgn0261268)	-1520	FBgn0261268	FBgn0261268	FBtr0302157						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4330	chr2R	14269775	14270757	+	211	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	392	FBgn0261270	FBgn0261270	FBtr0087565						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4098	chr2R	12984662	12986083	+	211	NA	promoter-TSS (FBgn0265427)	-promoter-TSS (FBgn0265427)	5	FBgn0265427	FBgn0265427	FBtr0339737						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13633	chrX	4687856	4688540	+	210	NA	promoter-TSS (FBgn0011760)	-promoter-TSS (FBgn0011760)	-5	FBgn0011760	FBgn0011760	FBtr0474174						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13284	chrX	2447684	2448461	+	210	NA	promoter-TSS (FBgn0040388)	-promoter-TSS (FBgn0040388)	116	FBgn0004050	FBgn0004050	FBtr0331161						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13901	chrX	6867161	6868992	+	210	NA	promoter-TSS (FBgn0263993)	-promoter-TSS (FBgn0263993)	-151	FBgn0263993	FBgn0263993	FBtr0330267						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8202	chr3L	18234183	18234973	+	210	NA	exon (FBgn0267599, exon 1 of 1)	-exon (FBgn0267599, exon 1 of 1)	182	FBgn0267599	FBgn0267599	FBtr0347044						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8867	chr3L	23125681	23126612	+	210	NA	intron (FBgn0053217, intron 1 of 7)	-intron (FBgn0053217, intron 1 of 7)	121	FBgn0053217	FBgn0053217	FBtr0070045						NA
ManzF6Ctrl_REP1.mLb.clN_peak_15310	chrX	17885533	17887678	+	210	NA	exon (FBgn0259168, exon 1 of 9)	-exon (FBgn0259168, exon 1 of 9)	-1572	FBgn0030880	FBgn0030880	FBtr0074495						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8242	chr3L	18800046	18801595	+	209	NA	exon (FBgn0001078, exon 1 of 10)	-exon (FBgn0001078, exon 1 of 10)	492	FBgn0267601	FBgn0267601	FBtr0347047						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6925	chr3L	6964093	6965061	+	209	NA	TTS (FBgn0035724)	-TTS (FBgn0035724)	181	FBgn0261445	FBgn0261445	FBtr0076938						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10643	chr3R	16279995	16281441	+	209	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-171	FBgn0250823	FBgn0250823	FBtr0330041						NA
ManzF6Ctrl_REP1.mLb.clN_peak_13445	chrX	3676709	3678444	+	209	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6074	FBgn0023216	FBgn0023216	FBtr0307280						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4640	chr2R	16124867	16125701	+	209	NA	TTS (FBgn0050095)	-TTS (FBgn0050095)	303	FBgn0086676	FBgn0086676	FBtr0089591						NA
ManzF6Ctrl_REP1.mLb.clN_peak_9313	chr3R	5263377	5265215	+	209	NA	promoter-TSS (FBgn0264785)	-promoter-TSS (FBgn0264785)	215	FBgn0267443	FBgn0267443	FBtr0346781						NA
ManzF6Ctrl_REP1.mLb.clN_peak_369	chr2L	3172611	3173340	+	208	NA	promoter-TSS (FBgn0031512)	-promoter-TSS (FBgn0031512)	109	FBgn0011984	FBgn0011984	FBtr0077613						NA
ManzF6Ctrl_REP1.mLb.clN_peak_4754	chr2R	16830166	16831169	+	208	NA	promoter-TSS (FBgn0263659)	-promoter-TSS (FBgn0263659)	-22	FBgn0263659	FBgn0263659	FBtr0310103						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12627	chr4	591997	593388	+	208	NA	Intergenic	Intergenic	5582	FBgn0266726	FBgn0266726	FBtr0345199						NA
ManzF6Ctrl_REP1.mLb.clN_peak_10698	chr3R	16702697	16703378	+	207	NA	intron (FBgn0003944, intron 1 of 1)	-intron (FBgn0003944, intron 3 of 3)	31389	FBgn0003944	FBgn0003944	FBtr0083352						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3803	chr2R	11383574	11384584	+	207	NA	promoter-TSS (FBgn0033631)	-promoter-TSS (FBgn0033631)	35	FBgn0033631	FBgn0033631	FBtr0433531						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8923	chr3L	24028196	24030196	+	207	NA	intron (FBgn0058045, intron 2 of 3)	-intron (FBgn0058045, intron 1 of 2)	681	FBgn0058045	FBgn0058045	FBtr0331586						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7276	chr3L	9692220	9693562	+	207	NA	promoter-TSS (FBgn0267454)	-promoter-TSS (FBgn0267454)	-930	FBgn0267454	FBgn0267454	FBtr0346825						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1707	chr2L	16532744	16534491	+	206	NA	promoter-TSS (FBgn0032587)	-promoter-TSS (FBgn0032587)	-740	FBgn0032587	FBgn0032587	FBtr0337091						NA
ManzF6Ctrl_REP1.mLb.clN_peak_657	chr2L	5907018	5907933	+	206	NA	intron (FBgn0043362, intron 1 of 17)	-intron (FBgn0043362, intron 1 of 17)	306	FBgn0043362	FBgn0043362	FBtr0079144						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3156	chr2R	8067952	8069263	+	206	NA	promoter-TSS (FBgn0040778)	-promoter-TSS (FBgn0040778)	630	FBgn0020279	FBgn0020279	FBtr0330631						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3773	chr2R	11202314	11205137	+	205	NA	promoter-TSS (FBgn0003396)	-promoter-TSS (FBgn0003396)	15516	FBgn0033582	FBgn0033582	FBtr0339485						NA
ManzF6Ctrl_REP1.mLb.clN_peak_6094	chr3L	130935	132593	+	205	NA	promoter-TSS (FBgn0020386)	-promoter-TSS (FBgn0020386)	-193	FBgn0267455	FBgn0267455	FBtr0346826						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11755	chr3R	25851051	25852025	+	205	NA	promoter-TSS (FBgn0039379)	-promoter-TSS (FBgn0039379)	-94	FBgn0039379	FBgn0039379	FBtr0084907						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3805	chr2R	11394186	11394838	+	205	NA	TTS (FBgn0050257)	-TTS (FBgn0050257)	159	FBgn0050257	FBgn0050257	FBtr0088131						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2759	chr2R	6120345	6121224	+	205	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11057	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11152	chr3R	21188502	21189038	+	205	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20565	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF6Ctrl_REP1.mLb.clN_peak_8357	chr3L	19632320	19633457	+	205	NA	exon (FBgn0036896, exon 1 of 7)	-exon (FBgn0036896, exon 1 of 7)	208	FBgn0036896	FBgn0036896	FBtr0074964						NA
ManzF6Ctrl_REP1.mLb.clN_peak_1682	chr2L	16284337	16285107	+	205	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	3008	FBgn0001994	FBgn0001994	FBtr0343814						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2815	chr2R	6415680	6417263	+	204	NA	Intergenic	Intergenic	85301	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2912	chr2R	6878054	6878986	+	204	NA	TTS (FBgn0033112)	-TTS (FBgn0033112)	407	FBgn0265137	FBgn0265137	FBtr0086203						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7601	chr3L	12692808	12693733	+	204	NA	promoter-TSS (FBgn0014343)	-promoter-TSS (FBgn0014343)	-369	FBgn0014343	FBgn0014343	FBtr0330077						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7639	chr3L	13044365	13045073	+	204	NA	promoter-TSS (FBgn0036341)	-promoter-TSS (FBgn0036341)	81	FBgn0036341	FBgn0036341	FBtr0332076						NA
ManzF6Ctrl_REP1.mLb.clN_peak_7903	chr3L	16011263	16012006	+	204	NA	exon (FBgn0263601, exon 1 of 4)	-exon (FBgn0263601, exon 1 of 4)	-1325	FBgn0263601	FBgn0263601	FBtr0075520						NA
ManzF6Ctrl_REP1.mLb.clN_peak_2057	chr2L	20715992	20716644	+	204	NA	Intergenic	Intergenic	-1730	FBgn0014859	FBgn0014859	FBtr0301347						NA
ManzF6Ctrl_REP1.mLb.clN_peak_777	chr2L	6786362	6788221	+	203	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-430	FBgn0015776	FBgn0015776	FBtr0332370						NA
ManzF6Ctrl_REP1.mLb.clN_peak_12932	chrX	635237	637598	+	203	NA	promoter-TSS (FBgn0020381)	-promoter-TSS (FBgn0020381)	-25	FBgn0003575	FBgn0003575	FBtr0340082						NA
ManzF6Ctrl_REP1.mLb.clN_peak_3288	chr2R	8723143	8725032	+	202	NA	promoter-TSS (FBgn0005695)	-promoter-TSS (FBgn0005695)	-171	FBgn0005695	FBgn0005695	FBtr0339337						NA
ManzF6Ctrl_REP1.mLb.clN_peak_11798	chr3R	26260828	26261775	+	202	NA	exon (FBgn0000064, exon 1 of 4)	-exon (FBgn0000064, exon 1 of 4)	290	FBgn0000064	FBgn0000064	FBtr0339614						NA
