PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP3.mLb.clN_peak_10059	chr3R	4951702	4952767	+	338	NA	intron (FBgn0004436, intron 1 of 2)	-intron (FBgn0004436, intron 1 of 2)	448	FBgn0004436	FBgn0004436	FBtr0306106						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2564	chr2L	21427936	21428295	+	337	NA	promoter-TSS (FBgn0053805)	-promoter-TSS (FBgn0053805)	554	FBgn0053908	FBgn0053908	FBtr0091912						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1748	chr2L	14094679	14094899	+	337	NA	TTS (FBgn0028875)	-TTS (FBgn0028875)	-9301	FBgn0283651	FBgn0283651	FBtr0445730						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6161	chr2R	22998493	22999268	+	337	NA	promoter-TSS (FBgn0034808)	-promoter-TSS (FBgn0034808)	4	FBgn0034808	FBgn0034808	FBtr0071988						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4152	chr2R	11289002	11290104	+	337	NA	TTS (FBgn0033610)	-TTS (FBgn0033610)	219	FBgn0033609	FBgn0033609	FBtr0088178						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5616	chr2R	19414399	19415596	+	335	NA	promoter-TSS (FBgn0050326)	-promoter-TSS (FBgn0050326)	152	FBgn0050225	FBgn0050225	FBtr0086527						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6273	chr2R	23666783	23667551	+	334	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	1873	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17178	chrX	23221033	23223648	+	334	NA	Intergenic	Intergenic	7888	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8500	chr3L	14409468	14411035	+	333	NA	promoter-TSS (FBgn0003459)	-promoter-TSS (FBgn0003459)	-312	FBgn0003459	FBgn0003459	FBtr0333042						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13129	chr3R	29493203	29493589	+	332	NA	promoter-TSS (FBgn0039666)	-promoter-TSS (FBgn0039666)	122	FBgn0039665	FBgn0039665	FBtr0085433						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15405	chrX	9693801	9694334	+	332	NA	promoter-TSS (FBgn0000233)	-promoter-TSS (FBgn0000233)	-119	FBgn0000233	FBgn0000233	FBtr0071379						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6172	chr2R	23071795	23072882	+	331	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	-238	FBgn0050201	FBgn0050201	FBtr0071983						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14927	chrX	6343728	6344448	+	331	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-3015	FBgn0029867	FBgn0029867	FBtr0070905						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8821	chr3L	16890636	16891398	+	331	NA	promoter-TSS (FBgn0261565)	-promoter-TSS (FBgn0261565)	3911	FBgn0261565	FBgn0261565	FBtr0479915						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_829	chr2L	6323654	6324713	+	331	NA	TTS (FBgn0053531)	-TTS (FBgn0053531)	416	FBgn0265778	FBgn0265778	FBtr0333242						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16844	chrX	19597639	19598267	+	331	NA	promoter-TSS (FBgn0285947)	-promoter-TSS (FBgn0285947)	-472	FBgn0285947	FBgn0285947	FBtr0074732						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_241	chr2L	1669449	1670127	+	330	NA	intron (FBgn0086758, intron 1 of 5)	-intron (FBgn0086758, intron 2 of 6)	18530	FBgn0086758	FBgn0086758	FBtr0303934						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14555	chrX	3880620	3881627	+	330	NA	TTS (FBgn0028491)	-TTS (FBgn0028491)	375	FBgn0285910	FBgn0285910	FBtr0070611						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5645	chr2R	19668879	19669904	+	329	NA	promoter-TSS (FBgn0015949)	-promoter-TSS (FBgn0015949)	441	FBgn0015949	FBgn0015949	FBtr0111010						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16202	chrX	15332959	15334167	+	328	NA	promoter-TSS (FBgn0026428)	-promoter-TSS (FBgn0026428)	253	FBgn0026428	FBgn0026428	FBtr0330405						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6563	chr3L	39992	40779	+	328	NA	Intergenic	Intergenic	14366	FBgn0262679	FBgn0262679	FBtr0305596						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9796	chr3L	25133275	25134197	+	328	NA	Intergenic	Intergenic	12987	FBgn0260008	FBgn0260008	FBtr0343636						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4470	chr2R	12979709	12981468	+	327	NA	promoter-TSS (FBgn0005624)	-promoter-TSS (FBgn0005624)	406	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11854	chr3R	19147198	19148181	+	326	NA	TTS (FBgn0038682)	-TTS (FBgn0038682)	221	FBgn0261285	FBgn0261285	FBtr0347007						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11973	chr3R	19836638	19837116	+	326	NA	promoter-TSS (FBgn0014135)	-promoter-TSS (FBgn0014135)	-60	FBgn0014135	FBgn0014135	FBtr0344549						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8898	chr3L	17590391	17591092	+	326	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-24579	FBgn0086080	FBgn0086080	FBtr0114356						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17094	chrX	22454983	22456904	+	326	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-521	FBgn0266848	FBgn0266848	FBtr0339498						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11720	chr3R	18196827	18197334	+	325	NA	exon (FBgn0011481, exon 2 of 2)	-exon (FBgn0011481, exon 2 of 2)	2515	FBgn0011481	FBgn0011481	FBtr0083612						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10140	chr3R	5250895	5251882	+	324	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	357	FBgn0260462	FBgn0260462	FBtr0303994						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13850	chr4	1295045	1296134	+	323	NA	Intergenic	Intergenic	64752	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6622	chr3L	318883	320241	+	322	NA	exon (FBgn0004373, exon 1 of 12)	-exon (FBgn0004373, exon 1 of 12)	322	FBgn0004373	FBgn0004373	FBtr0332841						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8028	chr3L	10630777	10631414	+	322	NA	promoter-TSS (FBgn0001179)	-promoter-TSS (FBgn0001179)	16	FBgn0054001	FBgn0054001	FBtr0334066						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12142	chr3R	21188585	21188978	+	322	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20576	FBgn0260004	FBgn0260004	FBtr0333928						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9513	chr3L	21879243	21880822	+	321	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	455	FBgn0262737	FBgn0262737	FBtr0346820						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10740	chr3R	9550566	9552027	+	321	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	42	FBgn0037705	FBgn0037705	FBtr0082117						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6115	chr2R	22678075	22678896	+	321	NA	Intergenic	Intergenic	-4790	FBgn0265982	FBgn0265982	FBtr0343004						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14274	chrX	2122937	2124540	+	320	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-452	FBgn0004860	FBgn0004860	FBtr0112843						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10033	chr3R	4820672	4821632	+	320	NA	exon (FBgn0037282, exon 1 of 3)	-exon (FBgn0037282, exon 1 of 3)	280	FBgn0037282	FBgn0037282	FBtr0334901						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16391	chrX	16610577	16611417	+	320	NA	TTS (FBgn0061200)	-TTS (FBgn0061200)	312	FBgn0025743	FBgn0025743	FBtr0074285						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15575	chrX	10743998	10745615	+	320	NA	promoter-TSS (FBgn0003204)	-promoter-TSS (FBgn0003204)	137	FBgn0052676	FBgn0052676	FBtr0333017						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3934	chr2R	10270982	10272115	+	319	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	5477	FBgn0033502	FBgn0033502	FBtr0310142						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12506	chr3R	23859264	23859831	+	319	NA	promoter-TSS (FBgn0004185)	-promoter-TSS (FBgn0004185)	83	FBgn0004185	FBgn0004185	FBtr0084528						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_904	chr2L	6786501	6788111	+	319	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-445	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14342	chrX	2447684	2448416	+	318	NA	promoter-TSS (FBgn0040388)	-promoter-TSS (FBgn0040388)	94	FBgn0004050	FBgn0004050	FBtr0331161						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11464	chr3R	15900827	15901707	+	317	NA	exon (FBgn0027657, exon 1 of 4)	-exon (FBgn0027657, exon 1 of 4)	3376	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2392	chr2L	20428519	20429560	+	317	NA	promoter-TSS (FBgn0263355)	-promoter-TSS (FBgn0263355)	14	FBgn0263355	FBgn0263355	FBtr0330204						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3071	chr2R	6120248	6121109	+	317	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11163	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16753	chrX	19153027	19154251	+	317	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13443	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2647	chr2L	22024320	22024985	+	316	NA	exon (FBgn0028979, exon 3 of 3)	-exon (FBgn0028979, exon 3 of 3)	5444	FBgn0053987	FBgn0053987	FBtr0100032						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15191	chrX	8192836	8193578	+	315	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14658	FBgn0261873	FBgn0261873	FBtr0340142						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10774	chr3R	9808409	9809492	+	315	NA	exon (FBgn0037760, exon 1 of 4)	-exon (FBgn0037760, exon 1 of 4)	418	FBgn0037760	FBgn0037760	FBtr0334684						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_612	chr2L	4996938	4998306	+	315	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7306	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8701	chr3L	16163998	16165561	+	315	NA	promoter-TSS (FBgn0036576)	-promoter-TSS (FBgn0036576)	5327	FBgn0053796	FBgn0053796	FBtr0091800						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5501	chr2R	18638440	18640043	+	314	NA	promoter-TSS (FBgn0050227)	-promoter-TSS (FBgn0050227)	29	FBgn0050122	FBgn0050122	FBtr0300924						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7996	chr3L	10363561	10364099	+	314	NA	promoter-TSS (FBgn0267668)	-promoter-TSS (FBgn0267668)	-189	FBgn0267668	FBgn0267668	FBtr0347140						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2535	chr2L	21250401	21251274	+	313	NA	intron (FBgn0261239, intron 2 of 7)	-intron (FBgn0261239, intron 2 of 4)	-10331	FBgn0021856	FBgn0021856	FBtr0330677						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9045	chr3L	18758996	18759656	+	313	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5241	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2416	chr2L	20715992	20716624	+	313	NA	Intergenic	Intergenic	-1720	FBgn0014859	FBgn0014859	FBtr0301347						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9279	chr3L	20400971	20401861	+	312	NA	exon (FBgn0028978, exon 1 of 2)	-exon (FBgn0028978, exon 1 of 2)	193	FBgn0028978	FBgn0028978	FBtr0078235						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9783	chr3L	24629520	24629723	+	312	NA	Intergenic	Intergenic	76511	FBgn0085810	FBgn0085810	FBtr0114264						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12010	chr3R	20252448	20254870	+	311	NA	exon (FBgn0262582, exon 2 of 19)	-exon (FBgn0262582, exon 2 of 19)	-14568	FBgn0267710	FBgn0267710	FBtr0347250						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2629	chr2L	21899050	21899864	+	311	NA	Intergenic	Intergenic	-1168	FBgn0032965	FBgn0032965	FBtr0085950						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10587	chr3R	8641972	8642926	+	311	NA	promoter-TSS (FBgn0012028)	-promoter-TSS (FBgn0012028)	-24	FBgn0012028	FBgn0012028	FBtr0081895						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1781	chr2L	14354688	14355674	+	311	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-96	FBgn0261535	FBgn0261535	FBtr0080639						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9097	chr3L	19062353	19063797	+	310	NA	promoter-TSS (FBgn0036843)	-promoter-TSS (FBgn0036843)	-90	FBgn0036843	FBgn0036843	FBtr0075025						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6398	chr2R	24401677	24403249	+	310	NA	promoter-TSS (FBgn0002787)	-promoter-TSS (FBgn0002787)	217	FBgn0035001	FBgn0035001	FBtr0332925						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_17197	chrX	23390046	23391057	+	310	NA	Intergenic	Intergenic	98851	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_955	chr2L	7187948	7189075	+	310	NA	promoter-TSS (FBgn0031894)	-promoter-TSS (FBgn0031894)	1499	FBgn0031894	FBgn0031894	FBtr0342655						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11253	chr3R	14315940	14316870	+	310	NA	promoter-TSS (FBgn0011474)	-promoter-TSS (FBgn0011474)	63	FBgn0011474	FBgn0011474	FBtr0082930						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14024	chrX	908615	909756	+	310	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14701	FBgn0029539	FBgn0029539	FBtr0310165						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7731	chr3L	8314601	8315591	+	310	NA	exon (FBgn0035872, exon 1 of 7)	-exon (FBgn0035872, exon 1 of 7)	406	FBgn0035872	FBgn0035872	FBtr0304628						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4172	chr2R	11397305	11397966	+	309	NA	promoter-TSS (FBgn0082585)	-promoter-TSS (FBgn0082585)	-203	FBgn0082585	FBgn0082585	FBtr0088146						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15660	chrX	11389628	11390750	+	309	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19758	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6303	chr2R	23839739	23840552	+	309	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	-81	FBgn0086659	FBgn0086659	FBtr0091917						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_5353	chr2R	17682850	17683965	+	309	NA	promoter-TSS (FBgn0034261)	-promoter-TSS (FBgn0034261)	-1448	FBgn0260763	FBgn0260763	FBtr0301265						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10452	chr3R	7473556	7476079	+	308	NA	exon (FBgn0065099, exon 1 of 1)	-exon (FBgn0065099, exon 1 of 1)	179	FBgn0065099	FBgn0065099	FBtr0091929						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1184	chr2L	8739969	8741150	+	307	NA	exon (FBgn0003209, exon 1 of 9)	-exon (FBgn0003209, exon 1 of 9)	-4762	FBgn0003209	FBgn0003209	FBtr0079745						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1181	chr2L	8717264	8718526	+	307	NA	intron (FBgn0003209, intron 1 of 8)	-intron (FBgn0003209, intron 1 of 8)	12323	FBgn0032061	FBgn0032061	FBtr0339543						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15399	chrX	9658045	9659362	+	307	NA	TTS (FBgn0030148)	-TTS (FBgn0030148)	4200	FBgn0030148	FBgn0030148	FBtr0346168						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14822	chrX	5665704	5666363	+	307	NA	promoter-TSS (FBgn0028474)	-promoter-TSS (FBgn0028474)	-19	FBgn0028474	FBgn0028474	FBtr0340463						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_6857	chr3L	1586375	1587546	+	306	NA	exon (FBgn0035237, exon 1 of 5)	-exon (FBgn0035237, exon 1 of 5)	266	FBgn0035237	FBgn0035237	FBtr0347066						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10905	chr3R	11156763	11157422	+	306	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	-6	FBgn0040259	FBgn0040259	FBtr0082338						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7887	chr3L	9401029	9402563	+	306	NA	promoter-TSS (FBgn0015218)	-promoter-TSS (FBgn0015218)	664	FBgn0015218	FBgn0015218	FBtr0076488						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_3222	chr2R	6871343	6873097	+	305	NA	promoter-TSS (FBgn0265058)	-promoter-TSS (FBgn0265058)	-929	FBgn0265058	FBgn0265058	FBtr0336743						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8673	chr3L	16011149	16011943	+	304	NA	exon (FBgn0263601, exon 1 of 4)	-exon (FBgn0263601, exon 1 of 4)	-1237	FBgn0263601	FBgn0263601	FBtr0075520						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14447	chrX	3161884	3163233	+	301	NA	intron (FBgn0004647, intron 5 of 8)	-intron (FBgn0004647, intron 5 of 8)	10582	FBgn0028746	FBgn0028746	FBtr0345708						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16719	chrX	18863553	18865410	+	300	NA	promoter-TSS (FBgn0030970)	-promoter-TSS (FBgn0030970)	531	FBgn0085430	FBgn0085430	FBtr0474175						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12202	chr3R	21604648	21606048	+	300	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10392	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2757	chr2R	1526283	1527467	+	299	NA	promoter-TSS (FBgn0267861)	-promoter-TSS (FBgn0267861)	-10045	FBgn0267861	FBgn0267861	FBtr0301121						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12923	chr3R	27263376	27264168	+	299	NA	TTS (FBgn0039503)	-TTS (FBgn0039503)	283	FBgn0010328	FBgn0010328	FBtr0334731						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1881	chr2L	15263899	15265025	+	299	NA	promoter-TSS (FBgn0045842)	-promoter-TSS (FBgn0045842)	230	FBgn0045842	FBgn0045842	FBtr0415452						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11218	chr3R	14031371	14032642	+	299	NA	promoter-TSS (FBgn0038195)	-promoter-TSS (FBgn0038195)	-365	FBgn0038195	FBgn0038195	FBtr0082869						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_4754	chr2R	14269353	14270760	+	298	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	602	FBgn0261270	FBgn0261270	FBtr0087565						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16620	chrX	18282235	18282746	+	298	NA	intron (FBgn0053542, intron 3 of 3)	-intron (FBgn0053542, intron 3 of 3)	5257	FBgn0053542	FBgn0053542	FBtr0113465						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8209	chr3L	11832254	11833671	+	297	NA	exon (FBgn0000404, exon 1 of 7)	-exon (FBgn0000404, exon 1 of 7)	616	FBgn0000404	FBgn0000404	FBtr0304650						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10027	chr3R	4803267	4803700	+	297	NA	promoter-TSS (FBgn0260794)	-promoter-TSS (FBgn0260794)	-7961	FBgn0037279	FBgn0037279	FBtr0345174						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13853	chr4	1316227	1319708	+	297	NA	Intergenic	Intergenic	87130	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12950	chr3R	27635612	27637009	+	297	NA	promoter-TSS (FBgn0039532)	-promoter-TSS (FBgn0039532)	-250	FBgn0039531	FBgn0039531	FBtr0344340						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8137	chr3L	11247399	11248367	+	296	NA	promoter-TSS (FBgn0265928)	-promoter-TSS (FBgn0265928)	214	FBgn0265926	FBgn0265926	FBtr0342866						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2670	chr2L	22168119	22169474	+	296	NA	promoter-TSS (FBgn0266044)	-promoter-TSS (FBgn0266044)	347	FBgn0032979	FBgn0032979	FBtr0100407						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_8319	chr3L	12609320	12609805	+	296	NA	promoter-TSS (FBgn0015919)	-promoter-TSS (FBgn0015919)	-69	FBgn0015919	FBgn0015919	FBtr0075909						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13450	chr3R	31688619	31690637	+	295	NA	exon (FBgn0267125, exon 1 of 1)	-exon (FBgn0267125, exon 1 of 1)	250	FBgn0267125	FBgn0267125	FBtr0346220						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7357	chr3L	5184223	5185268	+	295	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	52	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_10270	chr3R	6007337	6008698	+	295	NA	promoter-TSS (FBgn0003261)	-promoter-TSS (FBgn0003261)	562	FBgn0003261	FBgn0003261	FBtr0309322						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2014	chr2L	16827043	16827788	+	295	NA	promoter-TSS (FBgn0051739)	-promoter-TSS (FBgn0051739)	56	FBgn0051739	FBgn0051739	FBtr0331622						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_14248	chrX	1975939	1976544	+	295	NA	intron (FBgn0264562, intron 4 of 11)	-intron (FBgn0264562, intron 4 of 11)	-21761	FBgn0287217	FBgn0287217	FBtr0475315						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13673	chr4	670444	671596	+	295	NA	promoter-TSS (FBgn0039920)	-promoter-TSS (FBgn0039920)	-122	FBgn0039920	FBgn0039920	FBtr0310539						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16606	chrX	18136420	18138503	+	294	NA	promoter-TSS (FBgn0017418)	-promoter-TSS (FBgn0017418)	224	FBgn0017418	FBgn0017418	FBtr0332850						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9597	chr3L	22266447	22267967	+	294	NA	promoter-TSS (FBgn0004179)	-promoter-TSS (FBgn0004179)	-175	FBgn0004179	FBgn0004179	FBtr0078495						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9048	chr3L	18765498	18766168	+	293	NA	promoter-TSS (FBgn0001078)	-promoter-TSS (FBgn0001078)	-89	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_12288	chr3R	22041443	22043160	+	293	NA	exon (FBgn0264491, exon 1 of 9)	-exon (FBgn0264491, exon 1 of 9)	110	FBgn0264491	FBgn0264491	FBtr0301401						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15066	chrX	7299730	7301374	+	292	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7387	FBgn0024250	FBgn0024250	FBtr0071048						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7535	chr3L	6964094	6965071	+	292	NA	TTS (FBgn0035724)	-TTS (FBgn0035724)	176	FBgn0261445	FBgn0261445	FBtr0076938						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_9378	chr3L	21014430	21014943	+	292	NA	intron (FBgn0003415, intron 2 of 12)	-intron (FBgn0003415, intron 2 of 12)	-8166	FBgn0263486	FBgn0263486	FBtr0309785						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_2825	chr2R	4509521	4510997	+	291	NA	Intergenic	Intergenic	2264	FBgn0264909	FBgn0264909	FBtr0334987						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_11070	chr3R	12467789	12468183	+	291	NA	promoter-TSS (FBgn0013277)	-promoter-TSS (FBgn0013277)	-210	FBgn0013277	FBgn0013277	FBtr0082679						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_13601	chr4	359819	360919	+	291	NA	intron (FBgn0039904, intron 1 of 13)	-intron (FBgn0039904, intron 1 of 12)	431	FBgn0039904	FBgn0039904	FBtr0345284						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_7073	chr3L	3095598	3097750	+	291	NA	promoter-TSS (FBgn0052285)	-promoter-TSS (FBgn0052285)	70	FBgn0052285	FBgn0052285	FBtr0073021						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_16272	chrX	15811571	15813747	+	291	NA	promoter-TSS (FBgn0003345)	-promoter-TSS (FBgn0003345)	332	FBgn0003345	FBgn0003345	FBtr0479844						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_851	chr2L	6473137	6473968	+	291	NA	TTS (FBgn0031818)	-TTS (FBgn0031818)	352	FBgn0259749	FBgn0259749	FBtr0079268						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_1224	chr2L	9176044	9176959	+	291	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9723	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF6Ctrl_REP3.mLb.clN_peak_15377	chrX	9515561	9515745	+	289	NA	intron (FBgn0267253, intron 1 of 2)	-intron (FBgn0267253, intron 1 of 2)	4129	FBgn0054028	FBgn0054028	FBtr0100083						NA
