PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP2.mLb.clN_peak_13847	chr3R	23601344	23602231	+	336	NA	promoter-TSS (FBgn0051143)	-promoter-TSS (FBgn0051143)	-332	FBgn0051143	FBgn0051143	FBtr0084482						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9475	chr3L	14550687	14551752	+	335	NA	promoter-TSS (FBgn0036428)	-promoter-TSS (FBgn0036428)	-244	FBgn0036428	FBgn0036428	FBtr0333037						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9032	chr3L	11247417	11248188	+	335	NA	promoter-TSS (FBgn0265928)	-promoter-TSS (FBgn0265928)	295	FBgn0265926	FBgn0265926	FBtr0342866						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17877	chrX	13986394	13986875	+	334	NA	promoter-TSS (FBgn0267033)	-promoter-TSS (FBgn0267033)	2197	FBgn0267033	FBgn0267033	FBtr0346006						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2552	chr2L	20416306	20417905	+	333	NA	promoter-TSS (FBgn0032859)	-promoter-TSS (FBgn0032859)	48	FBgn0032859	FBgn0032859	FBtr0346418						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6840	chr2R	22678091	22678714	+	332	NA	Intergenic	Intergenic	-4707	FBgn0265982	FBgn0265982	FBtr0343004						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9598	chr3L	15553940	15554706	+	332	NA	exon (FBgn0087035, exon 2 of 8)	-exon (FBgn0087035, exon 2 of 8)	-2500	FBgn0087035	FBgn0087035	FBtr0331933						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18499	chrX	18136372	18137797	+	331	NA	promoter-TSS (FBgn0017418)	-promoter-TSS (FBgn0017418)	601	FBgn0017418	FBgn0017418	FBtr0332850						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11380	chr3R	5250836	5251926	+	331	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	364	FBgn0260462	FBgn0260462	FBtr0303994						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7009	chr2R	23580019	23581175	+	331	NA	promoter-TSS (FBgn0015903)	-promoter-TSS (FBgn0015903)	-15995	FBgn0015903	FBgn0015903	FBtr0332926						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10628	chr3L	21879184	21880825	+	330	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	427	FBgn0262737	FBgn0262737	FBtr0346820						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15642	chrX	935070	936064	+	329	NA	promoter-TSS (FBgn0040340)	-promoter-TSS (FBgn0040340)	141	FBgn0040340	FBgn0040340	FBtr0332589						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9004	chr3L	11092163	11093240	+	328	NA	promoter-TSS (FBgn0020412)	-promoter-TSS (FBgn0020412)	492	FBgn0020412	FBgn0020412	FBtr0332707						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16821	chrX	7299722	7301361	+	328	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7398	FBgn0024250	FBgn0024250	FBtr0071048						NA
ManzF6Ctrl_REP2.mLb.clN_peak_824	chr2L	5979897	5981117	+	327	NA	promoter-TSS (FBgn0000308)	-promoter-TSS (FBgn0000308)	-406	FBgn0000308	FBgn0000308	FBtr0079236						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15019	chr3R	31688314	31690568	+	326	NA	promoter-TSS (FBgn0267124)	-promoter-TSS (FBgn0267124)	437	FBgn0267125	FBgn0267125	FBtr0346220						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6914	chr2R	23071800	23072892	+	325	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	-235	FBgn0050202	FBgn0050202	FBtr0071962						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3514	chr2R	6661643	6663947	+	325	NA	promoter-TSS (FBgn0266518)	-promoter-TSS (FBgn0266518)	530	FBgn0284249	FBgn0284249	FBtr0330252						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6187	chr2R	18638376	18640043	+	324	NA	promoter-TSS (FBgn0050227)	-promoter-TSS (FBgn0050227)	61	FBgn0050122	FBgn0050122	FBtr0300924						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2821	chr2L	21898978	21899908	+	323	NA	Intergenic	Intergenic	-1154	FBgn0032965	FBgn0032965	FBtr0085950						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16652	chrX	6343639	6344797	+	323	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-2885	FBgn0029867	FBgn0029867	FBtr0070905						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8399	chr3L	6964094	6964908	+	323	NA	TTS (FBgn0035724)	-TTS (FBgn0035724)	257	FBgn0261445	FBgn0261445	FBtr0076938						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12822	chr3R	15900792	15901714	+	321	NA	exon (FBgn0027657, exon 1 of 4)	-exon (FBgn0027657, exon 1 of 4)	3390	FBgn0027657	FBgn0027657	FBtr0344381						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17713	chrX	13128192	13129380	+	320	NA	promoter-TSS (FBgn0030451)	-promoter-TSS (FBgn0030451)	8	FBgn0052638	FBgn0052638	FBtr0300453						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1906	chr2L	14094689	14094888	+	320	NA	TTS (FBgn0028875)	-TTS (FBgn0028875)	-9302	FBgn0283651	FBgn0283651	FBtr0445730						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9043	chr3L	11291939	11292591	+	320	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3654	FBgn0036152	FBgn0036152	FBtr0333389						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7643	chr3L	1401116	1402107	+	318	NA	promoter-TSS (FBgn0011855)	-promoter-TSS (FBgn0011855)	-170	FBgn0011855	FBgn0011855	FBtr0072691						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16379	chrX	4684367	4684834	+	318	NA	intron (FBgn0022768, intron 1 of 2)	-intron (FBgn0022768, intron 1 of 2)	2303	FBgn0022768	FBgn0022768	FBtr0343531						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4880	chr2R	12260902	12261986	+	318	NA	TTS (FBgn0264501)	-TTS (FBgn0264501)	1412	FBgn0000253	FBgn0000253	FBtr0304963						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13351	chr3R	20252453	20254948	+	317	NA	exon (FBgn0262582, exon 2 of 19)	-exon (FBgn0262582, exon 2 of 19)	-14609	FBgn0267710	FBgn0267710	FBtr0347250						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2317	chr2L	18838747	18839849	+	317	NA	TTS (FBgn0051752)	-TTS (FBgn0051752)	381	FBgn0032717	FBgn0032717	FBtr0331194						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18228	chrX	16372345	16374300	+	316	NA	promoter-TSS (FBgn0004598)	-promoter-TSS (FBgn0004598)	236	FBgn0004598	FBgn0004598	FBtr0074267						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5879	chr2R	16856116	16858023	+	316	NA	promoter-TSS (FBgn0263462)	-promoter-TSS (FBgn0263462)	-344	FBgn0263462	FBgn0263462	FBtr0309761						NA
ManzF6Ctrl_REP2.mLb.clN_peak_877	chr2L	6323625	6324739	+	315	NA	TTS (FBgn0053531)	-TTS (FBgn0053531)	415	FBgn0265778	FBgn0265778	FBtr0333242						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7353	chr2R	25268059	25269499	+	315	NA	Intergenic	Intergenic	16852	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15639	chrX	908609	910077	+	315	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14859	FBgn0029539	FBgn0029539	FBtr0310165						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5938	chr2R	17265044	17266221	+	315	NA	exon (FBgn0265487, exon 1 of 4)	-exon (FBgn0265487, exon 1 of 4)	3293	FBgn0267659	FBgn0267659	FBtr0347117						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17659	chrX	12733905	12736510	+	314	NA	intron (FBgn0265523, intron 2 of 10)	-intron (FBgn0265523, intron 1 of 9)	7237	FBgn0265523	FBgn0265523	FBtr0333765						NA
ManzF6Ctrl_REP2.mLb.clN_peak_961	chr2L	6786459	6788111	+	314	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-424	FBgn0015776	FBgn0015776	FBtr0332370						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11180	chr3R	4378674	4379773	+	313	NA	promoter-TSS (FBgn0037239)	-promoter-TSS (FBgn0037239)	-84	FBgn0037239	FBgn0037239	FBtr0078916						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2032	chr2L	15333495	15334571	+	313	NA	exon (FBgn0287768, exon 1 of 1)	-exon (FBgn0287768, exon 1 of 1)	167	FBgn0287768	FBgn0287768	FBtr0080734						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18678	chrX	19152933	19154503	+	313	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13364	FBgn0261461	FBgn0261461	FBtr0339261						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6886	chr2R	22933801	22934934	+	312	NA	promoter-TSS (FBgn0034800)	-promoter-TSS (FBgn0034800)	-290	FBgn0034800	FBgn0034800	FBtr0303465						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13562	chr3R	21604676	21605968	+	312	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10418	FBgn0264826	FBgn0264826	FBtr0334680						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9941	chr3L	17590380	17591073	+	311	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-24564	FBgn0086080	FBgn0086080	FBtr0114356						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9458	chr3L	14409468	14411179	+	310	NA	promoter-TSS (FBgn0003459)	-promoter-TSS (FBgn0003459)	-303	FBgn0036423	FBgn0036423	FBtr0333040						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17790	chrX	13563526	13564375	+	309	NA	TTS (FBgn0052633)	-TTS (FBgn0052633)	127	FBgn0284227	FBgn0284227	FBtr0452126						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17881	chrX	14014351	14016150	+	308	NA	promoter-TSS (FBgn0011976)	-promoter-TSS (FBgn0011976)	-195	FBgn0011976	FBgn0011976	FBtr0073859						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6896	chr2R	22997996	22999275	+	307	NA	intron (FBgn0034808, intron 1 of 5)	-intron (FBgn0034808, intron 1 of 5)	249	FBgn0034808	FBgn0034808	FBtr0071988						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3459	chr2R	6416441	6417283	+	307	NA	Intergenic	Intergenic	84910	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12891	chr3R	16279995	16281608	+	305	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-88	FBgn0250823	FBgn0250823	FBtr0330041						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18715	chrX	19297713	19299058	+	305	NA	promoter-TSS (FBgn0031011)	-promoter-TSS (FBgn0031011)	3488	FBgn0065084	FBgn0065084	FBtr0091699						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12180	chr3R	10614240	10614842	+	305	NA	promoter-TSS (FBgn0001235)	-promoter-TSS (FBgn0001235)	-265	FBgn0001235	FBgn0001235	FBtr0100454						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3468	chr2R	6469285	6469776	+	305	NA	Intergenic	Intergenic	32242	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17357	chrX	10743993	10745633	+	304	NA	promoter-TSS (FBgn0003204)	-promoter-TSS (FBgn0003204)	130	FBgn0052676	FBgn0052676	FBtr0333017						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9257	chr3L	12692858	12693816	+	304	NA	promoter-TSS (FBgn0014343)	-promoter-TSS (FBgn0014343)	-302	FBgn0014343	FBgn0014343	FBtr0330077						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16822	chrX	7306108	7308257	+	303	NA	promoter-TSS (FBgn0024250)	-promoter-TSS (FBgn0024250)	-757	FBgn0024250	FBgn0024250	FBtr0071048						NA
ManzF6Ctrl_REP2.mLb.clN_peak_813	chr2L	5943551	5945144	+	302	NA	exon (FBgn0001128, exon 2 of 7)	-exon (FBgn0001128, exon 2 of 7)	704	FBgn0001128	FBgn0001128	FBtr0333230						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11279	chr3R	4820459	4821626	+	302	NA	exon (FBgn0037282, exon 1 of 3)	-exon (FBgn0037282, exon 1 of 3)	390	FBgn0037282	FBgn0037282	FBtr0334901						NA
ManzF6Ctrl_REP2.mLb.clN_peak_19164	chrX	23524509	23524763	+	301	NA	Intergenic	Intergenic	232936	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2110	chr2L	16532715	16534539	+	300	NA	promoter-TSS (FBgn0032587)	-promoter-TSS (FBgn0032587)	-750	FBgn0032587	FBgn0032587	FBtr0337091						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17639	chrX	12653618	12654794	+	300	NA	promoter-TSS (FBgn0015024)	-promoter-TSS (FBgn0015024)	-193	FBgn0015024	FBgn0015024	FBtr0073680						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13435	chr3R	20890193	20892152	+	300	NA	promoter-TSS (FBgn0051334)	-promoter-TSS (FBgn0051334)	50	FBgn0051334	FBgn0051334	FBtr0083976						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11763	chr3R	7947228	7947817	+	300	NA	intron (FBgn0000504, intron 2 of 3)	-intron (FBgn0000504, intron 2 of 4)	19886	FBgn0000504	FBgn0000504	FBtr0339710						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1935	chr2L	14354514	14355681	+	299	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-12	FBgn0261535	FBgn0261535	FBtr0080639						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1742	chr2L	12586829	12587698	+	299	NA	promoter-TSS (FBgn0085424)	-promoter-TSS (FBgn0085424)	4861	FBgn0265806	FBgn0265806	FBtr0342627						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17831	chrX	13739317	13740459	+	299	NA	TTS (FBgn0030518)	-TTS (FBgn0030518)	106	FBgn0030519	FBgn0030519	FBtr0331719						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12026	chr3R	9550566	9552049	+	299	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	31	FBgn0037705	FBgn0037705	FBtr0082117						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1703	chr2L	12365940	12366611	+	299	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	9834	FBgn0032424	FBgn0032424	FBtr0080354						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14634	chr3R	29493195	29493625	+	298	NA	promoter-TSS (FBgn0039666)	-promoter-TSS (FBgn0039666)	108	FBgn0039665	FBgn0039665	FBtr0085433						NA
ManzF6Ctrl_REP2.mLb.clN_peak_747	chr2L	5403476	5404195	+	298	NA	promoter-TSS (FBgn0016660)	-promoter-TSS (FBgn0016660)	-798	FBgn0016660	FBgn0016660	FBtr0343225						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10053	chr3L	18234188	18234855	+	298	NA	exon (FBgn0267599, exon 1 of 1)	-exon (FBgn0267599, exon 1 of 1)	239	FBgn0267599	FBgn0267599	FBtr0347044						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6131	chr2R	18355662	18358145	+	298	NA	exon (FBgn0285917, exon 1 of 13)	-exon (FBgn0285917, exon 1 of 13)	393	FBgn0285917	FBgn0285917	FBtr0301550						NA
ManzF6Ctrl_REP2.mLb.clN_peak_13028	chr3R	17619455	17620474	+	297	NA	promoter-TSS (FBgn0011945)	-promoter-TSS (FBgn0011945)	3	FBgn0011945	FBgn0011945	FBtr0083469						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17168	chrX	9515561	9515749	+	297	NA	intron (FBgn0267253, intron 1 of 2)	-intron (FBgn0267253, intron 1 of 2)	4131	FBgn0054028	FBgn0054028	FBtr0100083						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5040	chr2R	13042076	13042795	+	297	NA	Intergenic	Intergenic	4821	FBgn0033788	FBgn0033788	FBtr0345360						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2724	chr2L	21236879	21238310	+	296	NA	promoter-TSS (FBgn0051626)	-promoter-TSS (FBgn0051626)	344	FBgn0261239	FBgn0261239	FBtr0081481						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17189	chrX	9658047	9659979	+	295	NA	TTS (FBgn0030148)	-TTS (FBgn0030148)	3890	FBgn0030148	FBgn0030148	FBtr0346168						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18880	chrX	20468232	20468727	+	294	NA	promoter-TSS (FBgn0031117)	-promoter-TSS (FBgn0031117)	1024	FBgn0031117	FBgn0031117	FBtr0340044						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12599	chr3R	14031371	14032685	+	294	NA	promoter-TSS (FBgn0038195)	-promoter-TSS (FBgn0038195)	-343	FBgn0038195	FBgn0038195	FBtr0082869						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10510	chr3L	21239850	21240547	+	294	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13589	FBgn0004865	FBgn0004865	FBtr0078307						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10305	chr3L	20006279	20007255	+	293	NA	intron (FBgn0261574, intron 1 of 21)	-intron (FBgn0261574, intron 1 of 20)	1466	FBgn0261574	FBgn0261574	FBtr0346077						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16171	chrX	3676709	3678459	+	293	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6082	FBgn0023216	FBgn0023216	FBtr0307280						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18817	chrX	19750696	19751427	+	292	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	291	FBgn0031069	FBgn0031069	FBtr0335157						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5734	chr2R	16124888	16125701	+	292	NA	TTS (FBgn0050095)	-TTS (FBgn0050095)	313	FBgn0086676	FBgn0086676	FBtr0089591						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2333	chr2L	18968157	18969058	+	292	NA	promoter-TSS (FBgn0032728)	-promoter-TSS (FBgn0032728)	137	FBgn0015772	FBgn0015772	FBtr0340326						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17623	chrX	12574614	12575826	+	292	NA	intron (FBgn0030400, intron 1 of 3)	-intron (FBgn0030400, intron 1 of 3)	7973	FBgn0030400	FBgn0030400	FBtr0331718						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10090	chr3L	18758996	18759646	+	291	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5236	FBgn0267600	FBgn0267600	FBtr0347046						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4864	chr2R	12168592	12169232	+	291	NA	promoter-TSS (FBgn0014184)	-promoter-TSS (FBgn0014184)	181	FBgn0023167	FBgn0023167	FBtr0087986						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14783	chr3R	30449621	30450968	+	291	NA	exon (FBgn0028646, exon 1 of 10)	-exon (FBgn0028646, exon 1 of 10)	112	FBgn0028646	FBgn0028646	FBtr0306586						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2807	chr2L	21828054	21829219	+	291	NA	promoter-TSS (FBgn0003866)	-promoter-TSS (FBgn0003866)	43	FBgn0003866	FBgn0003866	FBtr0085906						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17777	chrX	13413024	13413508	+	291	NA	promoter-TSS (FBgn0030486)	-promoter-TSS (FBgn0030486)	24	FBgn0030486	FBgn0030486	FBtr0301559						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15	chr2L	66687	67522	+	291	NA	promoter-TSS (FBgn0067779)	-promoter-TSS (FBgn0067779)	622	FBgn0067779	FBgn0067779	FBtr0306539						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15273	chr4	670444	671586	+	291	NA	promoter-TSS (FBgn0039920)	-promoter-TSS (FBgn0039920)	-127	FBgn0039920	FBgn0039920	FBtr0310539						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12955	chr3R	16763754	16764407	+	290	NA	intron (FBgn0020556, intron 1 of 2)	-intron (FBgn0020556, intron 1 of 2)	-12746	FBgn0063261	FBgn0063261	FBtr0083346						NA
ManzF6Ctrl_REP2.mLb.clN_peak_16951	chrX	8192651	8193803	+	290	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14678	FBgn0261873	FBgn0261873	FBtr0340142						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1014	chr2L	7187948	7189094	+	290	NA	promoter-TSS (FBgn0031894)	-promoter-TSS (FBgn0031894)	1489	FBgn0031894	FBgn0031894	FBtr0342655						NA
ManzF6Ctrl_REP2.mLb.clN_peak_4443	chr2R	10429570	10430788	+	290	NA	intron (FBgn0262114, intron 1 of 11)	-intron (FBgn0262114, intron 1 of 11)	471	FBgn0262114	FBgn0262114	FBtr0346961						NA
ManzF6Ctrl_REP2.mLb.clN_peak_11798	chr3R	8181338	8182145	+	289	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-297	FBgn0001138	FBgn0001138	FBtr0330188						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18456	chrX	17768005	17769286	+	289	NA	promoter-TSS (FBgn0024184)	-promoter-TSS (FBgn0024184)	76	FBgn0024184	FBgn0024184	FBtr0340627						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17452	chrX	11389602	11390736	+	289	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19778	FBgn0030296	FBgn0030296	FBtr0309222						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17035	chrX	8650463	8651575	+	289	NA	promoter-TSS (FBgn0004102)	-promoter-TSS (FBgn0004102)	-338	FBgn0004102	FBgn0004102	FBtr0331738						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6816	chr2R	22561171	22562109	+	289	NA	promoter-TSS (FBgn0034737)	-promoter-TSS (FBgn0034737)	425	FBgn0003175	FBgn0003175	FBtr0479816						NA
ManzF6Ctrl_REP2.mLb.clN_peak_19048	chrX	22454909	22456997	+	289	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-531	FBgn0266848	FBgn0266848	FBtr0339498						NA
ManzF6Ctrl_REP2.mLb.clN_peak_2080	chr2L	16284260	16285519	+	288	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	2841	FBgn0001994	FBgn0001994	FBtr0343814						NA
ManzF6Ctrl_REP2.mLb.clN_peak_6683	chr2R	21871148	21872121	+	288	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-396	FBgn0085397	FBgn0085397	FBtr0479817						NA
ManzF6Ctrl_REP2.mLb.clN_peak_3127	chr2R	4509541	4510954	+	287	NA	Intergenic	Intergenic	2252	FBgn0264909	FBgn0264909	FBtr0334987						NA
ManzF6Ctrl_REP2.mLb.clN_peak_1261	chr2L	8739874	8741108	+	287	NA	exon (FBgn0003209, exon 1 of 9)	-exon (FBgn0003209, exon 1 of 9)	-4694	FBgn0003209	FBgn0003209	FBtr0079745						NA
ManzF6Ctrl_REP2.mLb.clN_peak_14395	chr3R	27263425	27264168	+	287	NA	TTS (FBgn0039503)	-TTS (FBgn0039503)	259	FBgn0010328	FBgn0010328	FBtr0334731						NA
ManzF6Ctrl_REP2.mLb.clN_peak_10032	chr3L	18105446	18106956	+	287	NA	promoter-TSS (FBgn0036774)	-promoter-TSS (FBgn0036774)	-52	FBgn0036773	FBgn0036773	FBtr0333698						NA
ManzF6Ctrl_REP2.mLb.clN_peak_318	chr2L	2201967	2203623	+	287	NA	TTS (FBgn0051668)	-TTS (FBgn0051668)	3371	FBgn0051668	FBgn0051668	FBtr0307523						NA
ManzF6Ctrl_REP2.mLb.clN_peak_5166	chr2R	13501784	13503119	+	287	NA	promoter-TSS (FBgn0033845)	-promoter-TSS (FBgn0033845)	-158	FBgn0004638	FBgn0004638	FBtr0087694						NA
ManzF6Ctrl_REP2.mLb.clN_peak_18563	chrX	18511989	18512630	+	287	NA	promoter-TSS (FBgn0030932)	-promoter-TSS (FBgn0030932)	28	FBgn0030932	FBgn0030932	FBtr0074622						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8529	chr3L	7867051	7867694	+	286	NA	promoter-TSS (FBgn0016694)	-promoter-TSS (FBgn0016694)	-1670	FBgn0052365	FBgn0052365	FBtr0339897						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8210	chr3L	5276681	5278359	+	286	NA	intron (FBgn0052423, intron 1 of 11)	-intron (FBgn0052423, intron 1 of 10)	38931	FBgn0267305	FBgn0267305	FBtr0346561						NA
ManzF6Ctrl_REP2.mLb.clN_peak_8392	chr3L	6903969	6904430	+	285	NA	Intergenic	Intergenic	9765	FBgn0041194	FBgn0041194	FBtr0076945						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15570	chrX	635513	637545	+	284	NA	promoter-TSS (FBgn0020381)	-promoter-TSS (FBgn0020381)	87	FBgn0003575	FBgn0003575	FBtr0340082						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12881	chr3R	16235151	16237563	+	284	NA	intron (FBgn0040071, intron 1 of 1)	-intron (FBgn0040071, intron 1 of 1)	-6459	FBgn0040071	FBgn0040071	FBtr0083258						NA
ManzF6Ctrl_REP2.mLb.clN_peak_15577	chrX	686310	688121	+	283	NA	exon (FBgn0021764, exon 1 of 14)	-exon (FBgn0021764, exon 1 of 14)	381	FBgn0021764	FBgn0021764	FBtr0340197						NA
ManzF6Ctrl_REP2.mLb.clN_peak_12625	chr3R	14297874	14299033	+	283	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	-3975	FBgn0038221	FBgn0038221	FBtr0082924						NA
ManzF6Ctrl_REP2.mLb.clN_peak_7352	chr2R	25262576	25262934	+	283	NA	Intergenic	Intergenic	10828	FBgn0050428	FBgn0050428	FBtr0343515						NA
ManzF6Ctrl_REP2.mLb.clN_peak_17666	chrX	12760306	12760808	+	282	NA	promoter-TSS (FBgn0020513)	-promoter-TSS (FBgn0020513)	60	FBgn0020513	FBgn0020513	FBtr0333799						NA
ManzF6Ctrl_REP2.mLb.clN_peak_9326	chr3L	13227401	13229106	+	282	NA	promoter-TSS (FBgn0023095)	-promoter-TSS (FBgn0023095)	-439	FBgn0023095	FBgn0023095	FBtr0346864						NA
