PeakID (cmd=annotatePeaks.pl ManzF6Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
ManzF6Ctrl_REP3.mLb.clN_peak_12959	chr3R	8181397	8182102	+	255	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-305	FBgn0001138	FBgn0001138	FBtr0330188						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14358	chr3R	16948625	16948856	+	255	NA	intron (FBgn0000015, intron 1 of 6)	-intron (FBgn0000015, intron 1 of 6)	-3167	FBgn0278597	FBgn0278597	FBtr0415462						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12344	chr3R	4852336	4853698	+	255	NA	exon (FBgn0003002, exon 1 of 3)	-exon (FBgn0003002, exon 1 of 3)	204	FBgn0003002	FBgn0003002	FBtr0479794						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1438	chr2L	9176077	9176963	+	254	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9742	FBgn0041092	FBgn0041092	FBtr0304974						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10428	chr3L	14756272	14756824	+	253	NA	intron (FBgn0013263, intron 2 of 5)	-intron (FBgn0013263, intron 3 of 6)	1414	FBgn0013263	FBgn0013263	FBtr0075703						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11899	chr3L	22945037	22946033	+	253	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-460	FBgn0037207	FBgn0037207	FBtr0078563						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12131	chr3R	3146099	3146270	+	253	NA	intron (FBgn0267430, intron 8 of 20)	-intron (FBgn0267430, intron 8 of 20)	117398	FBgn0267430	FBgn0267430	FBtr0445191						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6912	chr2R	19999765	20001114	+	250	NA	promoter-TSS (FBgn0050212)	-promoter-TSS (FBgn0050212)	-71	FBgn0050212	FBgn0050212	FBtr0086326						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8386	chr3L	1401073	1401891	+	250	NA	promoter-TSS (FBgn0011854)	-promoter-TSS (FBgn0011854)	42	FBgn0011854	FBgn0011854	FBtr0072690						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4179	chr2R	8236931	8238309	+	250	NA	promoter-TSS (FBgn0013726)	-promoter-TSS (FBgn0013726)	-233	FBgn0013726	FBgn0013726	FBtr0088793						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13888	chr3R	13983227	13984203	+	248	NA	promoter-TSS (FBgn0264493)	-promoter-TSS (FBgn0264493)	-11915	FBgn0264493	FBgn0264493	FBtr0301633						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2323	chr2L	16284248	16285106	+	248	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	3053	FBgn0001994	FBgn0001994	FBtr0343814						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10805	chr3L	17009877	17010549	+	248	NA	intron (FBgn0036684, intron 1 of 6)	-intron (FBgn0036684, intron 1 of 6)	5838	FBgn0036685	FBgn0036685	FBtr0075294						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5402	chr2R	12979664	12981444	+	248	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	440	FBgn0005624	FBgn0005624	FBtr0345375						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20747	chrX	19360756	19362055	+	247	NA	intron (FBgn0031016, intron 1 of 4)	-intron (FBgn0031016, intron 1 of 5)	8224	FBgn0031016	FBgn0031016	FBtr0309224						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20829	chrX	19682773	19684146	+	247	NA	promoter-TSS (FBgn0031057)	-promoter-TSS (FBgn0031057)	59	FBgn0043903	FBgn0043903	FBtr0074756						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11651	chr3L	21879260	21880836	+	246	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	471	FBgn0262737	FBgn0262737	FBtr0346820						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18859	chrX	8624693	8625207	+	246	NA	Intergenic	Intergenic	-18646	FBgn0030054	FBgn0030054	FBtr0071228						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8671	chr3L	3095598	3096905	+	246	NA	promoter-TSS (FBgn0052287)	-promoter-TSS (FBgn0052287)	-118	FBgn0052287	FBgn0052287	FBtr0073020						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10887	chr3L	17590384	17591062	+	246	NA	intron (FBgn0000567, intron 5 of 7)	-intron (FBgn0000567, intron 5 of 7)	-24561	FBgn0086080	FBgn0086080	FBtr0114356						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18549	chrX	6868051	6868992	+	245	NA	promoter-TSS (FBgn0263993)	-promoter-TSS (FBgn0263993)	294	FBgn0263993	FBgn0263993	FBtr0330267						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18545	chrX	6861457	6861902	+	244	NA	exon (FBgn0267087, exon 1 of 1)	-exon (FBgn0267087, exon 1 of 1)	1340	FBgn0267087	FBgn0267087	FBtr0346094						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7718	chr2R	23666766	23667447	+	244	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	1812	FBgn0266377	FBgn0266377	FBtr0344181						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12792	chr3R	7000589	7001267	+	243	NA	exon (FBgn0267559, exon 1 of 1)	-exon (FBgn0267559, exon 1 of 1)	436	FBgn0267559	FBgn0267559	FBtr0346969						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3705	chr2R	6469286	6469740	+	243	NA	Intergenic	Intergenic	32259	FBgn0267744	FBgn0267744	FBtr0347304						NA
ManzF6Ctrl_REP3.mLb.clN_peak_16685	chr3R	31688955	31689815	+	243	NA	promoter-TSS (FBgn0267124)	-promoter-TSS (FBgn0267124)	493	FBgn0267125	FBgn0267125	FBtr0346220						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21280	chrX	23455591	23456232	+	242	NA	Intergenic	Intergenic	164211	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10224	chr3L	13044367	13045017	+	242	NA	promoter-TSS (FBgn0036341)	-promoter-TSS (FBgn0036341)	54	FBgn0036341	FBgn0036341	FBtr0332076						NA
ManzF6Ctrl_REP3.mLb.clN_peak_8664	chr3L	3059869	3061315	+	242	NA	intron (FBgn0266918, intron 1 of 7)	-intron (FBgn0266918, intron 1 of 7)	5513	FBgn0035393	FBgn0035393	FBtr0072990						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21262	chrX	23370995	23372520	+	242	NA	Intergenic	Intergenic	80057	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1135	chr2L	7418149	7418762	+	241	NA	TTS (FBgn0028387)	-TTS (FBgn0028387)	-5365	FBgn0264439	FBgn0264439	FBtr0332525						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3643	chr2R	6131773	6132358	+	240	NA	promoter-TSS (FBgn0000546)	-promoter-TSS (FBgn0000546)	-224	FBgn0000546	FBgn0000546	FBtr0086008						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21225	chrX	23096194	23096816	+	239	NA	promoter-TSS (FBgn0003559)	-promoter-TSS (FBgn0003559)	-266	FBgn0003559	FBgn0003559	FBtr0306544						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10158	chr3L	12609302	12609804	+	239	NA	promoter-TSS (FBgn0015919)	-promoter-TSS (FBgn0015919)	-78	FBgn0015919	FBgn0015919	FBtr0075909						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17626	chrX	2049422	2050717	+	239	NA	promoter-TSS (FBgn0025631)	-promoter-TSS (FBgn0025631)	-1674	FBgn0025631	FBgn0025631	FBtr0303045						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18692	chrX	7702617	7702902	+	238	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5016	FBgn0262979	FBgn0262979	FBtr0344596						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6148	chr2R	16129835	16130488	+	238	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	5180	FBgn0086676	FBgn0086676	FBtr0089591						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18174	chrX	4929530	4931846	+	238	NA	promoter-TSS (FBgn0266000)	-promoter-TSS (FBgn0266000)	-700	FBgn0266000	FBgn0266000	FBtr0343137						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5641	chr2R	13925309	13926188	+	238	NA	promoter-TSS (FBgn0013733)	-promoter-TSS (FBgn0013733)	-14802	FBgn0013733	FBgn0013733	FBtr0304850						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4730	chr2R	10302575	10303352	+	238	NA	promoter-TSS (FBgn0033504)	-promoter-TSS (FBgn0033504)	6831	FBgn0028426	FBgn0028426	FBtr0088360						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1034	chr2L	6786554	6788060	+	238	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-446	FBgn0015776	FBgn0015776	FBtr0332370						NA
ManzF6Ctrl_REP3.mLb.clN_peak_21282	chrX	23524464	23525055	+	238	NA	Intergenic	Intergenic	233059	FBgn0267524	FBgn0267524	FBtr0346898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3672	chr2R	6219472	6222078	+	238	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	-265	FBgn0263144	FBgn0263144	FBtr0346718						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11344	chr3L	20400905	20401871	+	237	NA	exon (FBgn0028978, exon 1 of 2)	-exon (FBgn0028978, exon 1 of 2)	221	FBgn0028978	FBgn0028978	FBtr0078235						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17116	chr4	1198562	1199637	+	237	NA	exon (FBgn0263112, exon 1 of 9)	-exon (FBgn0263112, exon 1 of 9)	241	FBgn0263112	FBgn0263112	FBtr0307329						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15866	chr3R	26041636	26042933	+	237	NA	promoter-TSS (FBgn0001139)	-promoter-TSS (FBgn0001139)	548	FBgn0001139	FBgn0001139	FBtr0339900						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19523	chrX	12574638	12575732	+	236	NA	intron (FBgn0030400, intron 1 of 3)	-intron (FBgn0030400, intron 1 of 3)	8008	FBgn0030400	FBgn0030400	FBtr0331718						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20634	chrX	18832325	18832776	+	236	NA	promoter-TSS (FBgn0030964)	-promoter-TSS (FBgn0030964)	-132	FBgn0030964	FBgn0030964	FBtr0301667						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4967	chr2R	11289004	11290464	+	236	NA	promoter-TSS (FBgn0033609)	-promoter-TSS (FBgn0033609)	38	FBgn0033609	FBgn0033609	FBtr0088178						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14708	chr3R	19321703	19322316	+	234	NA	intron (FBgn0000463, intron 1 of 5)	-intron (FBgn0000463, intron 1 of 5)	4208	FBgn0000463	FBgn0000463	FBtr0304658						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12130	chr3R	3138532	3139309	+	234	NA	intron (FBgn0267430, intron 8 of 20)	-intron (FBgn0267430, intron 8 of 20)	124662	FBgn0267430	FBgn0267430	FBtr0445191						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20531	chrX	18312561	18313054	+	233	NA	promoter-TSS (FBgn0267169)	-promoter-TSS (FBgn0267169)	-881	FBgn0267169	FBgn0267169	FBtr0346289						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18355	chrX	5901562	5902308	+	233	NA	promoter-TSS (FBgn0000042)	-promoter-TSS (FBgn0000042)	1074	FBgn0000042	FBgn0000042	FBtr0345894						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1476	chr2L	9449228	9450227	+	232	NA	promoter-TSS (FBgn0002973)	-promoter-TSS (FBgn0002973)	-103	FBgn0002973	FBgn0002973	FBtr0339526						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15249	chr3R	22396181	22397877	+	232	NA	promoter-TSS (FBgn0051166)	-promoter-TSS (FBgn0051166)	-149	FBgn0051162	FBgn0051162	FBtr0084233						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7587	chr2R	23071927	23072720	+	231	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	-223	FBgn0050201	FBgn0050201	FBtr0071983						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18862	chrX	8650604	8651578	+	231	NA	promoter-TSS (FBgn0004102)	-promoter-TSS (FBgn0004102)	-410	FBgn0004102	FBgn0004102	FBtr0331738						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12952	chr3R	8119690	8120197	+	231	NA	intron (FBgn0243512, intron 3 of 3)	-intron (FBgn0243512, intron 3 of 3)	-2782	FBgn0037549	FBgn0037549	FBtr0113205						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10611	chr3L	16164017	16164932	+	231	NA	exon (FBgn0036576, exon 1 of 5)	-exon (FBgn0036576, exon 1 of 5)	5632	FBgn0053796	FBgn0053796	FBtr0091800						NA
ManzF6Ctrl_REP3.mLb.clN_peak_850	chr2L	5828893	5829244	+	230	NA	intron (FBgn0085410, intron 1 of 8)	-intron (FBgn0085410, intron 1 of 9)	5064	FBgn0085410	FBgn0085410	FBtr0342612						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19697	chrX	13563526	13564307	+	230	NA	promoter-TSS (FBgn0086674)	-promoter-TSS (FBgn0086674)	93	FBgn0086674	FBgn0086674	FBtr0330399						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6438	chr2R	17604417	17604831	+	230	NA	promoter-TSS (FBgn0050231)	-promoter-TSS (FBgn0050231)	-17	FBgn0050333	FBgn0050333	FBtr0086898						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4947	chr2R	11202319	11203998	+	230	NA	intron (FBgn0003396, intron 1 of 6)	-intron (FBgn0003396, intron 2 of 7)	16083	FBgn0033582	FBgn0033582	FBtr0339485						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15824	chr3R	25739790	25740916	+	229	NA	TTS (FBgn0066101)	-TTS (FBgn0066101)	2326	FBgn0267771	FBgn0267771	FBtr0347335						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20700	chrX	19153127	19154449	+	228	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13294	FBgn0261461	FBgn0261461	FBtr0339261						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12622	chr3R	6007415	6008697	+	227	NA	promoter-TSS (FBgn0003261)	-promoter-TSS (FBgn0003261)	523	FBgn0003261	FBgn0003261	FBtr0309322						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18773	chrX	8192936	8193591	+	227	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14714	FBgn0261873	FBgn0261873	FBtr0340142						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20846	chrX	19750720	19751222	+	226	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	201	FBgn0031069	FBgn0031069	FBtr0335157						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20736	chrX	19297784	19299176	+	226	NA	promoter-TSS (FBgn0031011)	-promoter-TSS (FBgn0031011)	3393	FBgn0065084	FBgn0065084	FBtr0091699						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7113	chr2R	21075825	21076202	+	226	NA	promoter-TSS (FBgn0003748)	-promoter-TSS (FBgn0003748)	348	FBgn0003748	FBgn0003748	FBtr0071535						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7057	chr2R	20835788	20836567	+	226	NA	promoter-TSS (FBgn0011674)	-promoter-TSS (FBgn0011674)	-149	FBgn0016984	FBgn0016984	FBtr0344196						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11040	chr3L	18758981	18759614	+	225	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5212	FBgn0267600	FBgn0267600	FBtr0347046						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19984	chrX	15332960	15333983	+	225	NA	promoter-TSS (FBgn0030628)	-promoter-TSS (FBgn0030628)	161	FBgn0026428	FBgn0026428	FBtr0330405						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13148	chr3R	9226339	9227723	+	225	NA	promoter-TSS (FBgn0003165)	-promoter-TSS (FBgn0003165)	-1102	FBgn0266706	FBgn0266706	FBtr0345157						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10500	chr3L	15235394	15235921	+	224	NA	promoter-TSS (FBgn0029114)	-promoter-TSS (FBgn0029114)	38	FBgn0029114	FBgn0029114	FBtr0075607						NA
ManzF6Ctrl_REP3.mLb.clN_peak_4994	chr2R	11394180	11394753	+	224	NA	TTS (FBgn0050257)	-TTS (FBgn0050257)	113	FBgn0050257	FBgn0050257	FBtr0088131						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14344	chr3R	16763812	16764342	+	223	NA	intron (FBgn0020556, intron 1 of 2)	-intron (FBgn0020556, intron 1 of 2)	-12743	FBgn0063261	FBgn0063261	FBtr0083346						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3069	chr2L	21899037	21899915	+	223	NA	Intergenic	Intergenic	-1187	FBgn0032965	FBgn0032965	FBtr0085950						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17149	chr4	1318302	1319509	+	222	NA	Intergenic	Intergenic	88068	FBgn0053653	FBgn0053653	FBtr0333702						NA
ManzF6Ctrl_REP3.mLb.clN_peak_3349	chr2R	4509529	4510948	+	221	NA	Intergenic	Intergenic	2243	FBgn0264909	FBgn0264909	FBtr0334987						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11780	chr3L	22406890	22408540	+	221	NA	promoter-TSS (FBgn0267624)	-promoter-TSS (FBgn0267624)	148	FBgn0004449	FBgn0004449	FBtr0330159						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2355	chr2L	16532745	16533755	+	221	NA	promoter-TSS (FBgn0032587)	-promoter-TSS (FBgn0032587)	-373	FBgn0032587	FBgn0032587	FBtr0337091						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5417	chr2R	13042098	13042516	+	221	NA	Intergenic	Intergenic	4949	FBgn0033788	FBgn0033788	FBtr0345360						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10897	chr3L	17619177	17619564	+	220	NA	promoter-TSS (FBgn0000567)	-promoter-TSS (FBgn0000567)	-45	FBgn0000567	FBgn0000567	FBtr0305796						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7476	chr2R	22569084	22571099	+	220	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7784	FBgn0034737	FBgn0034737	FBtr0071836						NA
ManzF6Ctrl_REP3.mLb.clN_peak_15013	chr3R	21188469	21188948	+	220	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20503	FBgn0260004	FBgn0260004	FBtr0333928						NA
ManzF6Ctrl_REP3.mLb.clN_peak_9946	chr3L	11247404	11248188	+	220	NA	promoter-TSS (FBgn0265928)	-promoter-TSS (FBgn0265928)	301	FBgn0265926	FBgn0265926	FBtr0342866						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2814	chr2L	20416342	20417911	+	220	NA	promoter-TSS (FBgn0032859)	-promoter-TSS (FBgn0032859)	69	FBgn0032859	FBgn0032859	FBtr0346418						NA
ManzF6Ctrl_REP3.mLb.clN_peak_710	chr2L	4996935	4998327	+	220	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7297	FBgn0053113	FBgn0053113	FBtr0301538						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19525	chrX	12582881	12583343	+	219	NA	promoter-TSS (FBgn0030400)	-promoter-TSS (FBgn0030400)	81	FBgn0030400	FBgn0030400	FBtr0331718						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18765	chrX	8141363	8142357	+	219	NA	TTS (FBgn0030006)	-TTS (FBgn0030006)	419	FBgn0025800	FBgn0025800	FBtr0340159						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12912	chr3R	7947000	7947740	+	219	NA	intron (FBgn0000504, intron 2 of 3)	-intron (FBgn0000504, intron 2 of 4)	20038	FBgn0000504	FBgn0000504	FBtr0339710						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11389	chr3L	20621608	20622220	+	218	NA	Intergenic	Intergenic	-1255	FBgn0001323	FBgn0001323	FBtr0346815						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19499	chrX	12437709	12437911	+	218	NA	intron (FBgn0287828, intron 7 of 15)	-intron (FBgn0287828, intron 7 of 15)	-3674	FBgn0287828	FBgn0287828	FBtr0340086						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10174	chr3L	12692779	12693750	+	218	NA	promoter-TSS (FBgn0014343)	-promoter-TSS (FBgn0014343)	-375	FBgn0014343	FBgn0014343	FBtr0330077						NA
ManzF6Ctrl_REP3.mLb.clN_peak_12049	chr3L	27071926	27073165	+	218	NA	Intergenic	Intergenic	11361	FBgn0063670	FBgn0063670	FBtr0333872						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20293	chrX	17076603	17078209	+	218	NA	exon (FBgn0030812, exon 2 of 15)	-exon (FBgn0030812, exon 2 of 15)	491	FBgn0030812	FBgn0030812	FBtr0330596						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2367	chr2L	16601479	16602010	+	218	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	-83	FBgn0259735	FBgn0259735	FBtr0335497						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11202	chr3L	19632638	19633468	+	218	NA	promoter-TSS (FBgn0036896)	-promoter-TSS (FBgn0036896)	43	FBgn0036896	FBgn0036896	FBtr0074964						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19338	chrX	11389628	11390730	+	217	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19768	FBgn0030296	FBgn0030296	FBtr0309222						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13395	chr3R	10535825	10536025	+	217	NA	intron (FBgn0001235, intron 8 of 13)	-intron (FBgn0001235, intron 8 of 13)	-45709	FBgn0267136	FBgn0267136	FBtr0346258						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17153	chrX	63370	63609	+	217	NA	Intergenic	Intergenic	-59004	FBgn0058469	FBgn0058469	FBtr0307364						NA
ManzF6Ctrl_REP3.mLb.clN_peak_17010	chr4	866591	867327	+	217	NA	promoter-TSS (FBgn0039936)	-promoter-TSS (FBgn0039936)	66	FBgn0039936	FBgn0039936	FBtr0300886						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11511	chr3L	21239961	21240487	+	216	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13615	FBgn0004865	FBgn0004865	FBtr0078307						NA
ManzF6Ctrl_REP3.mLb.clN_peak_19560	chrX	12733884	12736495	+	216	NA	intron (FBgn0265523, intron 2 of 10)	-intron (FBgn0265523, intron 1 of 9)	7255	FBgn0265523	FBgn0265523	FBtr0333765						NA
ManzF6Ctrl_REP3.mLb.clN_peak_6368	chr2R	17265036	17266328	+	216	NA	exon (FBgn0265487, exon 1 of 4)	-exon (FBgn0265487, exon 1 of 4)	3343	FBgn0267659	FBgn0267659	FBtr0347117						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13451	chr3R	11156763	11157373	+	216	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	-30	FBgn0040259	FBgn0040259	FBtr0082338						NA
ManzF6Ctrl_REP3.mLb.clN_peak_327	chr2L	2130132	2131292	+	216	NA	promoter-TSS (FBgn0004507)	-promoter-TSS (FBgn0004507)	-101	FBgn0004507	FBgn0004507	FBtr0077828						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20073	chrX	15811550	15813613	+	216	NA	promoter-TSS (FBgn0003345)	-promoter-TSS (FBgn0003345)	254	FBgn0003345	FBgn0003345	FBtr0479844						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14801	chr3R	19802204	19802802	+	214	NA	promoter-TSS (FBgn0051471)	-promoter-TSS (FBgn0051471)	-187	FBgn0051471	FBgn0051471	FBtr0083794						NA
ManzF6Ctrl_REP3.mLb.clN_peak_5725	chr2R	14269122	14270749	+	214	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	723	FBgn0261270	FBgn0261270	FBtr0087565						NA
ManzF6Ctrl_REP3.mLb.clN_peak_10982	chr3L	18105502	18106941	+	214	NA	promoter-TSS (FBgn0036774)	-promoter-TSS (FBgn0036774)	-72	FBgn0036773	FBgn0036773	FBtr0333698						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20525	chrX	18282182	18282757	+	213	NA	intron (FBgn0053542, intron 3 of 3)	-intron (FBgn0053542, intron 3 of 3)	5236	FBgn0053542	FBgn0053542	FBtr0113465						NA
ManzF6Ctrl_REP3.mLb.clN_peak_11995	chr3L	24674448	24674859	+	213	NA	Intergenic	Intergenic	-49509	FBgn0287186	FBgn0287186	FBtr0339923						NA
ManzF6Ctrl_REP3.mLb.clN_peak_20891	chrX	20158882	20160143	+	213	NA	TTS (FBgn0031091)	-TTS (FBgn0031091)	360	FBgn0031090	FBgn0031090	FBtr0333549						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18050	chrX	4324593	4325478	+	212	NA	intron (FBgn0262738, intron 1 of 14)	-intron (FBgn0262738, intron 1 of 14)	1426	FBgn0262738	FBgn0262738	FBtr0343599						NA
ManzF6Ctrl_REP3.mLb.clN_peak_13932	chr3R	14286387	14286943	+	212	NA	exon (FBgn0003862, exon 1 of 9)	-exon (FBgn0003862, exon 1 of 9)	238	FBgn0003862	FBgn0003862	FBtr0100277						NA
ManzF6Ctrl_REP3.mLb.clN_peak_1928	chr2L	12586902	12587677	+	211	NA	promoter-TSS (FBgn0085424)	-promoter-TSS (FBgn0085424)	4887	FBgn0265806	FBgn0265806	FBtr0342627						NA
ManzF6Ctrl_REP3.mLb.clN_peak_7701	chr2R	23580017	23581231	+	211	NA	promoter-TSS (FBgn0015903)	-promoter-TSS (FBgn0015903)	-15968	FBgn0015903	FBgn0015903	FBtr0332926						NA
ManzF6Ctrl_REP3.mLb.clN_peak_14201	chr3R	15900927	15901710	+	210	NA	promoter-TSS (FBgn0027657)	-promoter-TSS (FBgn0027657)	3325	FBgn0027657	FBgn0027657	FBtr0344381						NA
ManzF6Ctrl_REP3.mLb.clN_peak_18573	chrX	6997440	6999396	+	210	NA	promoter-TSS (FBgn0027108)	-promoter-TSS (FBgn0027108)	-254	FBgn0027108	FBgn0027108	FBtr0071006						NA
ManzF6Ctrl_REP3.mLb.clN_peak_2263	chr2L	15263930	15265017	+	210	NA	promoter-TSS (FBgn0045842)	-promoter-TSS (FBgn0045842)	219	FBgn0045842	FBgn0045842	FBtr0415452						NA
