PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP3.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP3.mLb.clN_peak_7589	chr3L	5184295	5185287	+	277	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	6	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3041	chr2R	6120247	6121120	+	276	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11158	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10846	chr3R	7967799	7968220	+	275	NA	promoter-TSS (FBgn0000504)	-promoter-TSS (FBgn0000504)	-601	FBgn0000504	FBgn0000504	FBtr0339710						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11935	chr3R	16249597	16250805	+	275	NA	intron (FBgn0040071, intron 1 of 1)	-intron (FBgn0040071, intron 1 of 1)	7385	FBgn0040071	FBgn0040071	FBtr0083258						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16342	chrX	12734646	12736446	+	275	NA	intron (FBgn0265523, intron 2 of 10)	-intron (FBgn0265523, intron 1 of 9)	6898	FBgn0265523	FBgn0265523	FBtr0333765						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10882	chr3R	8181430	8182019	+	273	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-280	FBgn0001138	FBgn0001138	FBtr0330188						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9291	chr3L	18759014	18759656	+	273	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5250	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6792	chr2R	25285243	25286238	+	272	NA	Intergenic	Intergenic	33813	FBgn0050428	FBgn0050428	FBtr0343515						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17725	chrX	23234300	23234483	+	271	NA	Intergenic	Intergenic	-5327	FBgn0085771	FBgn0085771	FBtr0346896						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1931	chr2L	16601477	16601990	+	271	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	-94	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17115	chrX	18312557	18313029	+	270	NA	promoter-TSS (FBgn0267169)	-promoter-TSS (FBgn0267169)	-867	FBgn0267169	FBgn0267169	FBtr0346289						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2850	chr2R	4853183	4853294	+	268	NA	Intergenic	Intergenic	23992	FBgn0033000	FBgn0033000	FBtr0345361						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8551	chr3L	12692863	12693717	+	268	NA	promoter-TSS (FBgn0014343)	-promoter-TSS (FBgn0014343)	-349	FBgn0014343	FBgn0014343	FBtr0330077						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8698	chr3L	14274061	14274546	+	268	NA	promoter-TSS (FBgn0001085)	-promoter-TSS (FBgn0001085)	-40	FBgn0001085	FBgn0001085	FBtr0330102						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1832	chr2L	15333502	15333978	+	267	NA	promoter-TSS (FBgn0287768)	-promoter-TSS (FBgn0287768)	-126	FBgn0287768	FBgn0287768	FBtr0080734						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9272	chr3L	18618212	18618500	+	267	NA	promoter-TSS (FBgn0052200)	-promoter-TSS (FBgn0052200)	-34	FBgn0052200	FBgn0052200	FBtr0075107						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8370	chr3L	11292130	11292593	+	266	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3558	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6700	chr2R	24767534	24768748	+	265	NA	promoter-TSS (FBgn0027590)	-promoter-TSS (FBgn0027590)	-434	FBgn0027590	FBgn0027590	FBtr0072436						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6013	chr2R	21075850	21076211	+	264	NA	promoter-TSS (FBgn0003748)	-promoter-TSS (FBgn0003748)	365	FBgn0003748	FBgn0003748	FBtr0071535						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_676	chr2L	5828874	5829253	+	263	NA	intron (FBgn0085410, intron 1 of 8)	-intron (FBgn0085410, intron 1 of 9)	5059	FBgn0085410	FBgn0085410	FBtr0342612						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1217	chr2L	9782136	9782801	+	263	NA	promoter-TSS (FBgn0032147)	-promoter-TSS (FBgn0032147)	-3778	FBgn0032147	FBgn0032147	FBtr0307204						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9993	chr3L	22835188	22835888	+	263	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1530	FBgn0037195	FBgn0037195	FBtr0078546						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17719	chrX	23220664	23223652	+	263	NA	Intergenic	Intergenic	7706	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15170	chrX	4425013	4425454	+	263	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	11771	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6524	chr2R	23839808	23840345	+	262	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	-12	FBgn0086659	FBgn0086659	FBtr0091917						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11881	chr3R	15901063	15901615	+	262	NA	promoter-TSS (FBgn0027657)	-promoter-TSS (FBgn0027657)	3304	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6892	chr3L	627963	628579	+	262	NA	promoter-TSS (FBgn0286827)	-promoter-TSS (FBgn0286827)	-199	FBgn0286827	FBgn0286827	FBtr0333724						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6109	chr2R	21704315	21704957	+	261	NA	promoter-TSS (FBgn0010228)	-promoter-TSS (FBgn0010228)	3178	FBgn0004362	FBgn0004362	FBtr0071709						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5250	chr2R	16828649	16829446	+	260	NA	promoter-TSS (FBgn0263659)	-promoter-TSS (FBgn0263659)	-1642	FBgn0263659	FBgn0263659	FBtr0310103						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2331	chr2L	20148441	20149009	+	259	NA	Intergenic	Intergenic	-13802	FBgn0032853	FBgn0032853	FBtr0345683						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8540	chr3L	12609332	12609790	+	259	NA	promoter-TSS (FBgn0015919)	-promoter-TSS (FBgn0015919)	-70	FBgn0015919	FBgn0015919	FBtr0075909						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14805	chrX	2123010	2124459	+	259	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-448	FBgn0004860	FBgn0004860	FBtr0112843						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13237	chr3R	25739668	25740790	+	258	NA	intron (FBgn0051092, intron 1 of 11)	-intron (FBgn0051092, intron 1 of 10)	2202	FBgn0267771	FBgn0267771	FBtr0347335						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9064	chr3L	16969616	16970229	+	258	NA	promoter-TSS (FBgn0261547)	-promoter-TSS (FBgn0261547)	-91	FBgn0261547	FBgn0261547	FBtr0302651						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9670	chr3L	21239891	21240434	+	258	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13553	FBgn0004865	FBgn0004865	FBtr0078307						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17273	chrX	19360993	19361545	+	257	NA	intron (FBgn0031016, intron 1 of 4)	-intron (FBgn0031016, intron 1 of 5)	8088	FBgn0031016	FBgn0031016	FBtr0309224						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17527	chrX	21280804	21282051	+	257	NA	promoter-TSS (FBgn0052521)	-promoter-TSS (FBgn0052521)	-274	FBgn0052521	FBgn0052521	FBtr0310654						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13803	chr3R	30449694	30450605	+	256	NA	intron (FBgn0028646, intron 1 of 10)	-intron (FBgn0028646, intron 1 of 9)	257	FBgn0028646	FBgn0028646	FBtr0306586						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1860	chr2L	15762399	15762816	+	255	NA	promoter-TSS (FBgn0001987)	-promoter-TSS (FBgn0001987)	151	FBgn0001987	FBgn0001987	FBtr0080768						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12002	chr3R	16830118	16830369	+	255	NA	promoter-TSS (FBgn0000014)	-promoter-TSS (FBgn0000014)	-194	FBgn0000014	FBgn0000014	FBtr0306337						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17730	chrX	23274076	23274337	+	254	NA	Intergenic	Intergenic	-3048	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11227	chr3R	10614276	10614770	+	254	NA	promoter-TSS (FBgn0001235)	-promoter-TSS (FBgn0001235)	-247	FBgn0001235	FBgn0001235	FBtr0100454						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_824	chr2L	6786612	6788016	+	253	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-453	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3988	chr2R	10437908	10438539	+	251	NA	promoter-TSS (FBgn0001122)	-promoter-TSS (FBgn0001122)	-841	FBgn0033523	FBgn0033523	FBtr0330615						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6493	chr2R	23659042	23660267	+	251	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	-5640	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9150	chr3L	17619135	17619595	+	251	NA	promoter-TSS (FBgn0000567)	-promoter-TSS (FBgn0000567)	-40	FBgn0000567	FBgn0000567	FBtr0305796						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15168	chrX	4411404	4411883	+	251	NA	intron (FBgn0052773, intron 3 of 4)	-intron (FBgn0052773, intron 3 of 4)	-1819	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10073	chr3L	24737935	24739134	+	251	NA	intron (FBgn0287186, intron 3 of 5)	-intron (FBgn0287186, intron 4 of 6)	14372	FBgn0287186	FBgn0287186	FBtr0339923						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9985	chr3L	22773254	22774047	+	250	NA	promoter-TSS (FBgn0052451)	-promoter-TSS (FBgn0052451)	114	FBgn0052451	FBgn0052451	FBtr0078533						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7683	chr3L	5975873	5976398	+	250	NA	promoter-TSS (FBgn0035656)	-promoter-TSS (FBgn0035656)	-128	FBgn0035656	FBgn0035656	FBtr0332041						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15221	chrX	4684359	4684807	+	250	NA	intron (FBgn0022768, intron 1 of 2)	-intron (FBgn0022768, intron 1 of 2)	2320	FBgn0022768	FBgn0022768	FBtr0343531						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10017	chr3L	22945091	22945870	+	250	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-515	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15626	chrX	7607995	7608471	+	249	NA	promoter-TSS (FBgn0004198)	-promoter-TSS (FBgn0004198)	-195	FBgn0004198	FBgn0004198	FBtr0331733						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1138	chr2L	9176041	9176931	+	249	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9708	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6989	chr3L	1178110	1178692	+	249	NA	Intergenic	Intergenic	-1125	FBgn0025525	FBgn0025525	FBtr0333271						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8611	chr3L	13227694	13228985	+	249	NA	promoter-TSS (FBgn0023095)	-promoter-TSS (FBgn0023095)	-353	FBgn0023095	FBgn0023095	FBtr0346864						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13892	chr3R	30912313	30912867	+	248	NA	promoter-TSS (FBgn0020912)	-promoter-TSS (FBgn0020912)	-164	FBgn0020912	FBgn0020912	FBtr0330094						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_213	chr2L	1644442	1644673	+	247	NA	Intergenic	Intergenic	2606	FBgn0267259	FBgn0267259	FBtr0346473						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14776	chrX	1975890	1976554	+	247	NA	intron (FBgn0264562, intron 4 of 11)	-intron (FBgn0264562, intron 4 of 11)	-21742	FBgn0287217	FBgn0287217	FBtr0475315						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1424	chr2L	11447537	11448077	+	247	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2193	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16806	chrX	16091468	16091791	+	247	NA	promoter-TSS (FBgn0028397)	-promoter-TSS (FBgn0028397)	-4240	FBgn0028397	FBgn0028397	FBtr0301652						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5807	chr2R	19999834	20000934	+	247	NA	promoter-TSS (FBgn0050212)	-promoter-TSS (FBgn0050212)	-16	FBgn0050212	FBgn0050212	FBtr0086326						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2231	chr2L	19463848	19464360	+	245	NA	promoter-TSS (FBgn0000964)	-promoter-TSS (FBgn0000964)	-163	FBgn0000964	FBgn0000964	FBtr0329891						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6918	chr3L	769332	769616	+	244	NA	promoter-TSS (FBgn0052480)	-promoter-TSS (FBgn0052480)	-29	FBgn0052480	FBgn0052480	FBtr0072579						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9219	chr3L	18063242	18063589	+	244	NA	intron (FBgn0000568, intron 1 of 7)	-intron (FBgn0000568, intron 1 of 7)	6735	FBgn0264748	FBgn0264748	FBtr0334132						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15643	chrX	7702652	7702895	+	244	NA	intron (FBgn0029504, intron 1 of 5)	-intron (FBgn0029504, intron 1 of 5)	-5002	FBgn0262979	FBgn0262979	FBtr0344596						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_3042	chr2R	6131872	6132358	+	243	NA	promoter-TSS (FBgn0000546)	-promoter-TSS (FBgn0000546)	-274	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11632	chr3R	13983265	13984056	+	243	NA	promoter-TSS (FBgn0264493)	-promoter-TSS (FBgn0264493)	-11860	FBgn0264493	FBgn0264493	FBtr0301633						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15791	chrX	8805235	8806116	+	243	NA	exon (FBgn0026411, exon 1 of 7)	-exon (FBgn0026411, exon 1 of 7)	-20322	FBgn0026411	FBgn0026411	FBtr0071279						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1498	chr2L	12365958	12366558	+	243	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	9817	FBgn0032424	FBgn0032424	FBtr0080354						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9917	chr3L	22460746	22461378	+	242	NA	promoter-TSS (FBgn0037163)	-promoter-TSS (FBgn0037163)	69	FBgn0037163	FBgn0037163	FBtr0078508						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9777	chr3L	21879255	21880752	+	241	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	426	FBgn0262737	FBgn0262737	FBtr0346820						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7446	chr3L	4070990	4071978	+	240	NA	TTS (FBgn0016013)	-TTS (FBgn0016013)	233	FBgn0024179	FBgn0024179	FBtr0330072						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8765	chr3L	14756284	14756789	+	240	NA	intron (FBgn0013263, intron 2 of 5)	-intron (FBgn0013263, intron 3 of 6)	1426	FBgn0013263	FBgn0013263	FBtr0075703						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_13686	chr3R	29556050	29556598	+	240	NA	promoter-TSS (FBgn0000492)	-promoter-TSS (FBgn0000492)	-62	FBgn0000492	FBgn0000492	FBtr0085441						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_12582	chr3R	21188557	21188907	+	239	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20527	FBgn0260004	FBgn0260004	FBtr0333928						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_16842	chrX	16332645	16333790	+	239	NA	promoter-TSS (FBgn0278608)	-promoter-TSS (FBgn0278608)	383	FBgn0030743	FBgn0030743	FBtr0333303						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11169	chr3R	10089148	10089635	+	239	NA	exon (FBgn0266414, exon 2 of 2)	-exon (FBgn0266414, exon 2 of 2)	-4370	FBgn0263413	FBgn0263413	FBtr0346908						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_638	chr2L	5461061	5461712	+	238	NA	promoter-TSS (FBgn0261963)	-promoter-TSS (FBgn0261963)	-253	FBgn0261963	FBgn0261963	FBtr0079093						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5137	chr2R	16129882	16130445	+	238	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	5182	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17752	chrX	23390048	23390881	+	237	NA	Intergenic	Intergenic	98764	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15329	chrX	5524303	5524844	+	236	NA	promoter-TSS (FBgn0086667)	-promoter-TSS (FBgn0086667)	-108	FBgn0086667	FBgn0086667	FBtr0091788						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15563	chrX	7204477	7205098	+	236	NA	intron (FBgn0029939, intron 1 of 3)	-intron (FBgn0029939, intron 2 of 5)	-21668	FBgn0029939	FBgn0029939	FBtr0474234						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5072	chr2R	15816774	15817298	+	236	NA	promoter-TSS (FBgn0265991)	-promoter-TSS (FBgn0265991)	-2119	FBgn0265991	FBgn0265991	FBtr0392918						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10824	chr3R	7810230	7810710	+	236	NA	promoter-TSS (FBgn0051472)	-promoter-TSS (FBgn0051472)	-62	FBgn0051472	FBgn0051472	FBtr0081748						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6219	chr2R	22270399	22270960	+	235	NA	promoter-TSS (FBgn0020307)	-promoter-TSS (FBgn0020307)	-239	FBgn0020307	FBgn0020307	FBtr0071776						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10153	chr3R	3139089	3139311	+	235	NA	intron (FBgn0267430, intron 8 of 20)	-intron (FBgn0267430, intron 8 of 20)	124382	FBgn0267430	FBgn0267430	FBtr0445191						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9295	chr3L	18771175	18772294	+	234	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5990	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1893	chr2L	16284347	16285099	+	233	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	3007	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2608	chr2L	22018702	22019354	+	233	NA	promoter-TSS (FBgn0028979)	-promoter-TSS (FBgn0028979)	-180	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4510	chr2R	12996224	12997452	+	233	NA	promoter-TSS (FBgn0265623)	-promoter-TSS (FBgn0265623)	337	FBgn0265623	FBgn0265623	FBtr0330613						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_35	chr2L	221838	222609	+	233	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1296	FBgn0265153	FBgn0265153	FBtr0336985						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15506	chrX	6861442	6861892	+	232	NA	exon (FBgn0267087, exon 1 of 1)	-exon (FBgn0267087, exon 1 of 1)	1328	FBgn0267087	FBgn0267087	FBtr0346094						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_7498	chr3L	4413884	4414264	+	231	NA	promoter-TSS (FBgn0035542)	-promoter-TSS (FBgn0035542)	-283	FBgn0035542	FBgn0035542	FBtr0073295						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15034	chrX	3689056	3689424	+	230	NA	promoter-TSS (FBgn0023215)	-promoter-TSS (FBgn0023215)	-123	FBgn0023215	FBgn0023215	FBtr0343578						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10947	chr3R	8642232	8643065	+	230	NA	promoter-TSS (FBgn0012028)	-promoter-TSS (FBgn0012028)	145	FBgn0012027	FBgn0012027	FBtr0081894						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_17323	chrX	19631442	19632034	+	230	NA	intron (FBgn0087008, intron 5 of 12)	-intron (FBgn0087008, intron 4 of 11)	6033	FBgn0031045	FBgn0031045	FBtr0074742						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11437	chr3R	12369172	12369593	+	230	NA	promoter-TSS (FBgn0001149)	-promoter-TSS (FBgn0001149)	-114	FBgn0001149	FBgn0001149	FBtr0100410						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10702	chr3R	6848407	6849007	+	229	NA	promoter-TSS (FBgn0003339)	-promoter-TSS (FBgn0003339)	-202	FBgn0003339	FBgn0003339	FBtr0081658						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8234	chr3L	10363719	10364079	+	229	NA	promoter-TSS (FBgn0267668)	-promoter-TSS (FBgn0267668)	-120	FBgn0267668	FBgn0267668	FBtr0347140						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15132	chrX	4205778	4206476	+	229	NA	promoter-TSS (FBgn0000635)	-promoter-TSS (FBgn0000635)	-34	FBgn0000635	FBgn0000635	FBtr0343524						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14095	chr4	56233	56800	+	229	NA	promoter-TSS (FBgn0004859)	-promoter-TSS (FBgn0004859)	19	FBgn0264617	FBgn0264617	FBtr0333705						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_576	chr2L	4996935	4998096	+	228	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7413	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_10297	chr3R	4738913	4739876	+	228	NA	intron (FBgn0026620, intron 4 of 10)	-intron (FBgn0026620, intron 1 of 7)	1894	FBgn0267812	FBgn0267812	FBtr0347382						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4515	chr2R	13034969	13035781	+	227	NA	Intergenic	Intergenic	11881	FBgn0033788	FBgn0033788	FBtr0345360						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_261	chr2L	2130127	2131054	+	227	NA	promoter-TSS (FBgn0004507)	-promoter-TSS (FBgn0004507)	-223	FBgn0004507	FBgn0004507	FBtr0077828						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11336	chr3R	11604743	11605039	+	227	NA	promoter-TSS (FBgn0051363)	-promoter-TSS (FBgn0051363)	-14745	FBgn0037918	FBgn0037918	FBtr0082459						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9074	chr3L	17009940	17010538	+	227	NA	intron (FBgn0036684, intron 1 of 6)	-intron (FBgn0036684, intron 1 of 6)	5812	FBgn0036685	FBgn0036685	FBtr0075294						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_2476	chr2L	21041981	21042693	+	227	NA	intron (FBgn0250867, intron 2 of 5)	-intron (FBgn0250867, intron 1 of 1)	7562	FBgn0286733	FBgn0286733	FBtr0474087						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8690	chr3L	14177144	14178300	+	227	NA	promoter-TSS (FBgn0000411)	-promoter-TSS (FBgn0000411)	898	FBgn0000411	FBgn0000411	FBtr0333036						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_4507	chr2R	12979682	12981349	+	226	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	479	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_8029	chr3L	8675208	8676091	+	225	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-110	FBgn0001168	FBgn0001168	FBtr0100153						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14024	chr3R	31688987	31689814	+	225	NA	promoter-TSS (FBgn0267124)	-promoter-TSS (FBgn0267124)	478	FBgn0267125	FBgn0267125	FBtr0346220						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_5985	chr2R	20903401	20903829	+	223	NA	promoter-TSS (FBgn0015524)	-promoter-TSS (FBgn0015524)	-201	FBgn0015524	FBgn0015524	FBtr0474157						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_9569	chr3L	20621608	20622215	+	223	NA	Intergenic	Intergenic	-1252	FBgn0001323	FBgn0001323	FBtr0346815						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1828	chr2L	15264343	15264981	+	222	NA	promoter-TSS (FBgn0045842)	-promoter-TSS (FBgn0045842)	30	FBgn0045842	FBgn0045842	FBtr0415452						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_14895	chrX	2658471	2658811	+	222	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-9169	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_1234	chr2L	9947350	9947697	+	222	NA	promoter-TSS (FBgn0032167)	-promoter-TSS (FBgn0032167)	125	FBgn0032167	FBgn0032167	FBtr0331635						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_6275	chr2R	22569246	22570637	+	222	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7634	FBgn0034737	FBgn0034737	FBtr0071836						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_15440	chrX	6343824	6344455	+	222	NA	TTS (FBgn0029866)	-TTS (FBgn0029866)	-2964	FBgn0029867	FBgn0029867	FBtr0070905						NA
AkaaF3Ctrl_REP3.mLb.clN_peak_11778	chr3R	15130780	15132053	+	222	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	510	FBgn0261859	FBgn0261859	FBtr0303486						NA
