PeakID (cmd=annotatePeaks.pl AkaaF3Ctrl_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF3Ctrl_REP2.mLb.clN_peak_12264	chr3R	16830110	16830369	+	294	NA	promoter-TSS (FBgn0000014)	-promoter-TSS (FBgn0000014)	-190	FBgn0000014	FBgn0000014	FBtr0306337						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5399	chr2R	16828755	16829255	+	294	NA	promoter-TSS (FBgn0263659)	-promoter-TSS (FBgn0263659)	-1684	FBgn0263659	FBgn0263659	FBtr0310103						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10241	chr3L	22945051	22945794	+	294	NA	promoter-TSS (FBgn0037207)	-promoter-TSS (FBgn0037207)	-573	FBgn0037207	FBgn0037207	FBtr0078563						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2167	chr2L	18319842	18320633	+	293	NA	exon (FBgn0000636, exon 1 of 8)	-exon (FBgn0000636, exon 1 of 8)	135	FBgn0000636	FBgn0000636	FBtr0344782						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4845	chr2R	13925379	13926216	+	293	NA	promoter-TSS (FBgn0013733)	-promoter-TSS (FBgn0013733)	-14851	FBgn0013733	FBgn0013733	FBtr0304850						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2042	chr2L	16601479	16601982	+	293	NA	promoter-TSS (FBgn0259735)	-promoter-TSS (FBgn0259735)	-97	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12603	chr3R	19321764	19322337	+	293	NA	intron (FBgn0000463, intron 1 of 5)	-intron (FBgn0000463, intron 1 of 5)	4167	FBgn0000463	FBgn0000463	FBtr0304658						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15481	chrX	4684374	4684802	+	291	NA	intron (FBgn0022768, intron 1 of 2)	-intron (FBgn0022768, intron 1 of 2)	2315	FBgn0022768	FBgn0022768	FBtr0343531						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15287	chrX	3689054	3689424	+	290	NA	promoter-TSS (FBgn0023215)	-promoter-TSS (FBgn0023215)	-124	FBgn0023215	FBgn0023215	FBtr0343578						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15607	chrX	5560446	5560904	+	289	NA	promoter-TSS (FBgn0263512)	-promoter-TSS (FBgn0263512)	-492	FBgn0263512	FBgn0263512	FBtr0343015						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17726	chrX	19886856	19887960	+	289	NA	promoter-TSS (FBgn0052529)	-promoter-TSS (FBgn0052529)	2652	FBgn0086782	FBgn0086782	FBtr0074802						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6643	chr2R	23839842	23840346	+	288	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	-30	FBgn0086659	FBgn0086659	FBtr0091917						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2454	chr2L	20148462	20148675	+	288	NA	Intergenic	Intergenic	-13645	FBgn0032853	FBgn0032853	FBtr0345683						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11871	chr3R	13812779	13813167	+	287	NA	promoter-TSS (FBgn0259733)	-promoter-TSS (FBgn0259733)	-136	FBgn0259733	FBgn0259733	FBtr0299996						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11590	chr3R	11604708	11605039	+	284	NA	promoter-TSS (FBgn0051363)	-promoter-TSS (FBgn0051363)	-14727	FBgn0037918	FBgn0037918	FBtr0082459						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4646	chr2R	13014417	13016122	+	283	NA	Intergenic	Intergenic	18768	FBgn0265623	FBgn0265623	FBtr0330613						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_251	chr2L	1669667	1670082	+	283	NA	intron (FBgn0086758, intron 1 of 5)	-intron (FBgn0086758, intron 2 of 6)	18616	FBgn0086758	FBgn0086758	FBtr0303934						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1507	chr2L	11221115	11221602	+	282	NA	intron (FBgn0264442, intron 1 of 6)	-intron (FBgn0264442, intron 2 of 8)	-13477	FBgn0086035	FBgn0086035	FBtr0114311						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6434	chr2R	22729194	22729473	+	282	NA	promoter-TSS (FBgn0028371)	-promoter-TSS (FBgn0028371)	11126	FBgn0028371	FBgn0028371	FBtr0330234						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_458	chr2L	3580572	3581128	+	278	NA	promoter-TSS (FBgn0004892)	-promoter-TSS (FBgn0004892)	-81	FBgn0004892	FBgn0004892	FBtr0077558						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11130	chr3R	8181459	8181986	+	277	NA	promoter-TSS (FBgn0001138)	-promoter-TSS (FBgn0001138)	-278	FBgn0001138	FBgn0001138	FBtr0330188						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16065	chrX	8624726	8625252	+	274	NA	Intergenic	Intergenic	-18685	FBgn0030054	FBgn0030054	FBtr0071228						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14369	chr4	56326	56614	+	273	NA	promoter-TSS (FBgn0004859)	-promoter-TSS (FBgn0004859)	-27	FBgn0264617	FBgn0264617	FBtr0333705						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11586	chr3R	11569023	11569407	+	273	NA	promoter-TSS (FBgn0263316)	-promoter-TSS (FBgn0263316)	-35	FBgn0263316	FBgn0263316	FBtr0302027						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15385	chrX	4205917	4206260	+	272	NA	promoter-TSS (FBgn0000635)	-promoter-TSS (FBgn0000635)	5	FBgn0000635	FBgn0000635	FBtr0343524						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_13531	chr3R	25739844	25740790	+	272	NA	exon (FBgn0051092, exon 1 of 11)	-exon (FBgn0051092, exon 1 of 11)	2290	FBgn0267771	FBgn0267771	FBtr0347335						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6825	chr2R	24767647	24768531	+	271	NA	promoter-TSS (FBgn0027590)	-promoter-TSS (FBgn0027590)	-382	FBgn0027590	FBgn0027590	FBtr0072436						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2743	chr2L	22018713	22019707	+	270	NA	promoter-TSS (FBgn0028979)	-promoter-TSS (FBgn0028979)	2	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12147	chr3R	15900767	15901560	+	270	NA	exon (FBgn0027657, exon 1 of 4)	-exon (FBgn0027657, exon 1 of 4)	3480	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1797	chr2L	14094672	14094915	+	270	NA	TTS (FBgn0028875)	-TTS (FBgn0028875)	-9297	FBgn0283651	FBgn0283651	FBtr0445730						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14155	chr3R	30912283	30912867	+	267	NA	promoter-TSS (FBgn0020912)	-promoter-TSS (FBgn0020912)	-179	FBgn0020912	FBgn0020912	FBtr0330094						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8954	chr3L	14756293	14756791	+	267	NA	intron (FBgn0013263, intron 2 of 5)	-intron (FBgn0013263, intron 3 of 6)	1420	FBgn0013263	FBgn0013263	FBtr0075703						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_892	chr2L	6786537	6787992	+	265	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-403	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11964	chr3R	14481630	14482091	+	265	NA	promoter-TSS (FBgn0285955)	-promoter-TSS (FBgn0285955)	-147	FBgn0285955	FBgn0285955	FBtr0112632						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10215	chr3L	22835143	22835929	+	264	NA	promoter-TSS (FBgn0027339)	-promoter-TSS (FBgn0027339)	-1532	FBgn0037195	FBgn0037195	FBtr0078546						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_18112	chrX	23405672	23407588	+	264	NA	Intergenic	Intergenic	114930	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9441	chr3L	18062911	18063555	+	264	NA	intron (FBgn0000568, intron 1 of 7)	-intron (FBgn0000568, intron 1 of 7)	6917	FBgn0264748	FBgn0264748	FBtr0334132						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16612	chrX	12470214	12470540	+	263	NA	intron (FBgn0259143, intron 2 of 5)	-intron (FBgn0259143, intron 2 of 5)	-1287	FBgn0259143	FBgn0259143	FBtr0339840						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_857	chr2L	6536046	6536500	+	262	NA	promoter-TSS (FBgn0000320)	-promoter-TSS (FBgn0000320)	-5764	FBgn0000320	FBgn0000320	FBtr0079334						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17594	chrX	19153197	19154183	+	262	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13392	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_698	chr2L	5403483	5404081	+	262	NA	promoter-TSS (FBgn0016660)	-promoter-TSS (FBgn0016660)	-851	FBgn0016660	FBgn0016660	FBtr0343225						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6470	chr2R	22933839	22934841	+	261	NA	promoter-TSS (FBgn0034800)	-promoter-TSS (FBgn0034800)	-263	FBgn0034800	FBgn0034800	FBtr0303465						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11878	chr3R	13874916	13875470	+	260	NA	promoter-TSS (FBgn0008646)	-promoter-TSS (FBgn0008646)	-277	FBgn0008646	FBgn0008646	FBtr0082880						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15068	chrX	2155885	2156185	+	260	NA	promoter-TSS (FBgn0004655)	-promoter-TSS (FBgn0004655)	2948	FBgn0004655	FBgn0004655	FBtr0344159						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6282	chr2R	21871597	21872105	+	259	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-179	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14798	chrX	908739	909488	+	259	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14629	FBgn0029539	FBgn0029539	FBtr0310165						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_955	chr2L	7306853	7307237	+	258	NA	promoter-TSS (FBgn0284084)	-promoter-TSS (FBgn0284084)	-114	FBgn0284084	FBgn0284084	FBtr0079432						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1529	chr2L	11447529	11448087	+	258	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2194	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7352	chr3L	2489928	2490280	+	258	NA	promoter-TSS (FBgn0035346)	-promoter-TSS (FBgn0035346)	-496	FBgn0035346	FBgn0035346	FBtr0344219						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_552	chr2L	4371603	4372046	+	257	NA	promoter-TSS (FBgn0026319)	-promoter-TSS (FBgn0026319)	-521	FBgn0266903	FBgn0266903	FBtr0445833						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8324	chr3L	9692428	9693329	+	256	NA	promoter-TSS (FBgn0267454)	-promoter-TSS (FBgn0267454)	-943	FBgn0267454	FBgn0267454	FBtr0346825						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15063	chrX	2123112	2124486	+	256	NA	promoter-TSS (FBgn0004860)	-promoter-TSS (FBgn0004860)	-513	FBgn0004860	FBgn0004860	FBtr0112843						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2514	chr2L	20715997	20716629	+	256	NA	Intergenic	Intergenic	-1725	FBgn0014859	FBgn0014859	FBtr0301347						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14891	chrX	1275898	1277402	+	255	NA	Intergenic	Intergenic	-1366	FBgn0028550	FBgn0028550	FBtr0345507						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12374	chr3R	17717000	17718386	+	254	NA	intron (FBgn0261885, intron 1 of 14)	-intron (FBgn0261885, intron 1 of 15)	657	FBgn0261885	FBgn0261885	FBtr0335024						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1237	chr2L	9176044	9176942	+	254	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9715	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11482	chr3R	10535787	10536022	+	254	NA	intron (FBgn0001235, intron 8 of 13)	-intron (FBgn0001235, intron 8 of 13)	-45688	FBgn0267136	FBgn0267136	FBtr0346258						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15425	chrX	4425025	4425407	+	253	NA	intron (FBgn0000179, intron 1 of 7)	-intron (FBgn0000179, intron 1 of 7)	11754	FBgn0000179	FBgn0000179	FBtr0331162						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9772	chr3L	20401213	20401847	+	253	NA	promoter-TSS (FBgn0028978)	-promoter-TSS (FBgn0028978)	79	FBgn0028978	FBgn0028978	FBtr0078235						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_247	chr2L	1644417	1644706	+	253	NA	Intergenic	Intergenic	2602	FBgn0267259	FBgn0267259	FBtr0346473						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17153	chrX	16332649	16333830	+	253	NA	promoter-TSS (FBgn0278608)	-promoter-TSS (FBgn0278608)	361	FBgn0030743	FBgn0030743	FBtr0333303						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1319	chr2L	9782151	9782812	+	252	NA	promoter-TSS (FBgn0032147)	-promoter-TSS (FBgn0032147)	-3765	FBgn0032147	FBgn0032147	FBtr0307204						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1612	chr2L	12365958	12366501	+	251	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	9788	FBgn0032424	FBgn0032424	FBtr0080354						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9274	chr3L	16969515	16970147	+	251	NA	promoter-TSS (FBgn0261547)	-promoter-TSS (FBgn0261547)	-182	FBgn0261547	FBgn0261547	FBtr0302651						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7752	chr3L	5610570	5611029	+	250	NA	Intergenic	Intergenic	-2499	FBgn0035624	FBgn0035624	FBtr0077126						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6104	chr2R	20903581	20903945	+	250	NA	promoter-TSS (FBgn0015524)	-promoter-TSS (FBgn0015524)	-349	FBgn0015524	FBgn0015524	FBtr0474157						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6479	chr2R	22998586	22999217	+	250	NA	promoter-TSS (FBgn0034808)	-promoter-TSS (FBgn0034808)	-17	FBgn0034808	FBgn0034808	FBtr0071988						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12911	chr3R	21376370	21376762	+	250	NA	intron (FBgn0002781, intron 3 of 5)	-intron (FBgn0002781, intron 3 of 4)	835	FBgn0002781	FBgn0002781	FBtr0343765						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5934	chr2R	20000107	20001078	+	250	NA	promoter-TSS (FBgn0050212)	-promoter-TSS (FBgn0050212)	-224	FBgn0050212	FBgn0050212	FBtr0086326						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17813	chrX	20656134	20657741	+	249	NA	promoter-TSS (FBgn0031126)	-promoter-TSS (FBgn0031126)	611	FBgn0267022	FBgn0267022	FBtr0345969						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4638	chr2R	12979796	12981376	+	249	NA	promoter-TSS (FBgn0005624)	-promoter-TSS (FBgn0005624)	408	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8949	chr3L	14706375	14706884	+	249	NA	promoter-TSS (FBgn0259175)	-promoter-TSS (FBgn0259175)	-122	FBgn0259175	FBgn0259175	FBtr0333043						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9518	chr3L	18771180	18772190	+	248	NA	TTS (FBgn0267601)	-TTS (FBgn0267601)	-5941	FBgn0001078	FBgn0001078	FBtr0075086						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8532	chr3L	11292068	11292586	+	247	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3592	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4650	chr2R	13034962	13035739	+	247	NA	Intergenic	Intergenic	11906	FBgn0033788	FBgn0033788	FBtr0345360						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16580	chrX	12006914	12007364	+	246	NA	promoter-TSS (FBgn0030360)	-promoter-TSS (FBgn0030360)	-37	FBgn0030360	FBgn0030360	FBtr0339626						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_702	chr2L	5461125	5461675	+	246	NA	promoter-TSS (FBgn0261963)	-promoter-TSS (FBgn0261963)	-239	FBgn0261963	FBgn0261963	FBtr0079093						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11689	chr3R	12280757	12281152	+	246	NA	promoter-TSS (FBgn0003651)	-promoter-TSS (FBgn0003651)	-198	FBgn0003651	FBgn0003651	FBtr0479795						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9687	chr3L	19895395	19895877	+	246	NA	exon (FBgn0052218, exon 1 of 1)	-exon (FBgn0052218, exon 1 of 1)	755	FBgn0052218	FBgn0052218	FBtr0304110						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17149	chrX	16319099	16319621	+	246	NA	intron (FBgn0004432, intron 1 of 1)	-intron (FBgn0004432, intron 1 of 1)	1010	FBgn0004432	FBgn0004432	FBtr0074238						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7581	chr3L	4071631	4071959	+	244	NA	promoter-TSS (FBgn0024179)	-promoter-TSS (FBgn0024179)	-78	FBgn0024179	FBgn0024179	FBtr0330072						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17017	chrX	15333020	15333937	+	244	NA	promoter-TSS (FBgn0026428)	-promoter-TSS (FBgn0026428)	168	FBgn0026428	FBgn0026428	FBtr0330405						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1390	chr2L	10334675	10335306	+	243	NA	intron (FBgn0032223, intron 1 of 7)	-intron (FBgn0032223, intron 1 of 7)	1076	FBgn0032223	FBgn0032223	FBtr0333098						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_6350	chr2R	22270419	22270954	+	243	NA	promoter-TSS (FBgn0020307)	-promoter-TSS (FBgn0020307)	-232	FBgn0020307	FBgn0020307	FBtr0071776						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10212	chr3L	22823972	22825197	+	243	NA	exon (FBgn0027339, exon 1 of 6)	-exon (FBgn0027339, exon 1 of 6)	8804	FBgn0027339	FBgn0027339	FBtr0330076						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11535	chr3R	11156771	11157364	+	243	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	-31	FBgn0040259	FBgn0040259	FBtr0082338						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12433	chr3R	18196828	18197341	+	243	NA	exon (FBgn0011481, exon 2 of 2)	-exon (FBgn0011481, exon 2 of 2)	2511	FBgn0011481	FBgn0011481	FBtr0083612						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_11123	chr3R	8119727	8120162	+	242	NA	intron (FBgn0243512, intron 3 of 3)	-intron (FBgn0243512, intron 3 of 3)	-2781	FBgn0037549	FBgn0037549	FBtr0113205						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_18095	chrX	23273968	23274352	+	242	NA	Intergenic	Intergenic	-3002	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10553	chr3R	4738964	4739877	+	241	NA	intron (FBgn0026620, intron 4 of 10)	-intron (FBgn0026620, intron 1 of 7)	1920	FBgn0267812	FBgn0267812	FBtr0347382						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12682	chr3R	19802340	19802820	+	241	NA	promoter-TSS (FBgn0051471)	-promoter-TSS (FBgn0051471)	-110	FBgn0051471	FBgn0051471	FBtr0083794						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16082	chrX	8805237	8806105	+	241	NA	exon (FBgn0026411, exon 1 of 7)	-exon (FBgn0026411, exon 1 of 7)	-20318	FBgn0026411	FBgn0026411	FBtr0071279						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_14635	chr4	1278832	1279453	+	241	NA	Intergenic	Intergenic	48305	FBgn0053653	FBgn0053653	FBtr0333702						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4641	chr2R	12996238	12997497	+	240	NA	promoter-TSS (FBgn0265623)	-promoter-TSS (FBgn0265623)	366	FBgn0265623	FBgn0265623	FBtr0330613						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4924	chr2R	14307018	14308354	+	240	NA	promoter-TSS (FBgn0085408)	-promoter-TSS (FBgn0085408)	-456	FBgn0085408	FBgn0085408	FBtr0339991						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17116	chrX	16091450	16091789	+	240	NA	promoter-TSS (FBgn0028397)	-promoter-TSS (FBgn0028397)	-4230	FBgn0028397	FBgn0028397	FBtr0301652						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_35	chr2L	221810	222586	+	239	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1321	FBgn0265153	FBgn0265153	FBtr0336985						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9806	chr3L	20621608	20622216	+	238	NA	Intergenic	Intergenic	-1253	FBgn0001323	FBgn0001323	FBtr0346815						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2482	chr2L	20428535	20429413	+	238	NA	promoter-TSS (FBgn0263355)	-promoter-TSS (FBgn0263355)	-51	FBgn0263355	FBgn0263355	FBtr0330204						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_4947	chr2R	14457977	14458453	+	237	NA	promoter-TSS (FBgn0288433)	-promoter-TSS (FBgn0288433)	-18176	FBgn0265655	FBgn0265655	FBtr0340522						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15282	chrX	3676709	3678398	+	237	NA	intron (FBgn0023215, intron 1 of 8)	-intron (FBgn0023215, intron 1 of 8)	-6051	FBgn0023216	FBgn0023216	FBtr0307280						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_10353	chr3L	27076124	27077307	+	236	NA	Intergenic	Intergenic	7191	FBgn0063670	FBgn0063670	FBtr0333872						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1999	chr2L	16284340	16285074	+	235	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	3023	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1561	chr2L	11970771	11971396	+	235	NA	promoter-TSS (FBgn0263019)	-promoter-TSS (FBgn0263019)	11	FBgn0263019	FBgn0263019	FBtr0306899						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9822	chr3L	20730201	20730750	+	235	NA	promoter-TSS (FBgn0037016)	-promoter-TSS (FBgn0037016)	-116	FBgn0037016	FBgn0037016	FBtr0078245						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_18086	chrX	23220418	23223648	+	235	NA	Intergenic	Intergenic	7581	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15296	chrX	3744523	3744942	+	234	NA	intron (FBgn0283657, intron 1 of 7)	-intron (FBgn0283657, intron 1 of 7)	24725	FBgn0283657	FBgn0283657	FBtr0481732						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9024	chr3L	15235384	15235670	+	233	NA	promoter-TSS (FBgn0029114)	-promoter-TSS (FBgn0029114)	-92	FBgn0029114	FBgn0029114	FBtr0075607						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8501	chr3L	11118571	11118978	+	233	NA	promoter-TSS (FBgn0036134)	-promoter-TSS (FBgn0036134)	2009	FBgn0036134	FBgn0036134	FBtr0332654						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_12571	chr3R	19165711	19166021	+	233	NA	intron (FBgn0010768, intron 1 of 2)	-intron (FBgn0010768, intron 1 of 2)	1655	FBgn0010768	FBgn0010768	FBtr0083733						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17454	chrX	18366046	18367595	+	233	NA	exon (FBgn0265784, exon 1 of 6)	-exon (FBgn0265784, exon 1 of 6)	3298	FBgn0263769	FBgn0263769	FBtr0310488						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3109	chr2R	5726477	5727373	+	233	NA	promoter-TSS (FBgn0267978)	-promoter-TSS (FBgn0267978)	600	FBgn0267978	FBgn0267978	FBtr0335274						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_2723	chr2L	21899024	21899831	+	232	NA	Intergenic	Intergenic	-1138	FBgn0032965	FBgn0032965	FBtr0085950						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_15155	chrX	2658475	2658813	+	231	NA	promoter-TSS (FBgn0003371)	-promoter-TSS (FBgn0003371)	-9166	FBgn0003371	FBgn0003371	FBtr0331753						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_9494	chr3L	18618160	18618510	+	231	NA	promoter-TSS (FBgn0052200)	-promoter-TSS (FBgn0052200)	-55	FBgn0052200	FBgn0052200	FBtr0075107						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_1342	chr2L	9947332	9947697	+	231	NA	promoter-TSS (FBgn0032167)	-promoter-TSS (FBgn0032167)	134	FBgn0032167	FBgn0032167	FBtr0331635						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_16653	chrX	12716028	12716321	+	231	NA	intron (FBgn0265523, intron 3 of 10)	-intron (FBgn0265523, intron 2 of 9)	2286	FBgn0264678	FBgn0264678	FBtr0333774						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_7976	chr3L	7435043	7435653	+	231	NA	promoter-TSS (FBgn0014011)	-promoter-TSS (FBgn0014011)	-158	FBgn0014011	FBgn0014011	FBtr0332800						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_3233	chr2R	6171423	6171826	+	230	NA	promoter-TSS (FBgn0050316)	-promoter-TSS (FBgn0050316)	-56	FBgn0011890	FBgn0011890	FBtr0086007						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_17535	chrX	18832428	18832750	+	230	NA	promoter-TSS (FBgn0030964)	-promoter-TSS (FBgn0030964)	-93	FBgn0030964	FBgn0030964	FBtr0301667						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_5698	chr2R	18611680	18612007	+	229	NA	promoter-TSS (FBgn0050115)	-promoter-TSS (FBgn0050115)	887	FBgn0261587	FBgn0261587	FBtr0302904						NA
AkaaF3Ctrl_REP2.mLb.clN_peak_8304	chr3L	9546917	9547267	+	229	NA	promoter-TSS (FBgn0261555)	-promoter-TSS (FBgn0261555)	-128	FBgn0261555	FBgn0261555	FBtr0302711						NA
