PeakID (cmd=annotatePeaks.pl AkaaF6Ctrl_REP1.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6Ctrl_REP1.mLb.clN_peak_7253	chr3L	10897910	10899428	+	265	NA	promoter-TSS (FBgn0036111)	-promoter-TSS (FBgn0036111)	454	FBgn0036111	FBgn0036111	FBtr0076252						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6050	chr3L	319013	320215	+	265	NA	exon (FBgn0004373, exon 1 of 12)	-exon (FBgn0004373, exon 1 of 12)	270	FBgn0004373	FBgn0004373	FBtr0332841						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7473	chr3L	12609301	12609822	+	264	NA	promoter-TSS (FBgn0015919)	-promoter-TSS (FBgn0015919)	-70	FBgn0015919	FBgn0015919	FBtr0075909						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12409	chr4	205586	206128	+	264	NA	promoter-TSS (FBgn0051998)	-promoter-TSS (FBgn0051998)	88	FBgn0051998	FBgn0051998	FBtr0089145						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7000	chr3L	8675158	8676178	+	263	NA	promoter-TSS (FBgn0001168)	-promoter-TSS (FBgn0001168)	-91	FBgn0001168	FBgn0001168	FBtr0100153						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5994	chr3L	39992	40871	+	263	NA	Intergenic	Intergenic	14320	FBgn0262679	FBgn0262679	FBtr0305596						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8146	chr3L	18800055	18801603	+	263	NA	exon (FBgn0001078, exon 1 of 10)	-exon (FBgn0001078, exon 1 of 10)	483	FBgn0267601	FBgn0267601	FBtr0347047						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2368	chr2L	22024322	22024831	+	262	NA	exon (FBgn0028979, exon 3 of 3)	-exon (FBgn0028979, exon 3 of 3)	5368	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10995	chr3R	20890275	20892141	+	262	NA	promoter-TSS (FBgn0051334)	-promoter-TSS (FBgn0051334)	86	FBgn0051334	FBgn0051334	FBtr0083976						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8186	chr3L	19062562	19063743	+	262	NA	promoter-TSS (FBgn0036843)	-promoter-TSS (FBgn0036843)	-13	FBgn0036843	FBgn0036843	FBtr0075025						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8085	chr3L	18105484	18106795	+	262	NA	promoter-TSS (FBgn0036774)	-promoter-TSS (FBgn0036774)	10	FBgn0036773	FBgn0036773	FBtr0333698						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12818	chrX	758788	759572	+	260	NA	promoter-TSS (FBgn0040382)	-promoter-TSS (FBgn0040382)	-414	FBgn0040382	FBgn0040382	FBtr0070137						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11198	chr3R	22396452	22398014	+	260	NA	promoter-TSS (FBgn0051166)	-promoter-TSS (FBgn0051166)	28	FBgn0051167	FBgn0051167	FBtr0084232						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11589	chr3R	25515485	25516260	+	259	NA	promoter-TSS (FBgn0011666)	-promoter-TSS (FBgn0011666)	9597	FBgn0039343	FBgn0039343	FBtr0084880						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7536	chr3L	13113754	13114537	+	257	NA	promoter-TSS (FBgn0010452)	-promoter-TSS (FBgn0010452)	-126	FBgn0010452	FBgn0010452	FBtr0330075						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1447	chr2L	12365934	12366603	+	256	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	9827	FBgn0032424	FBgn0032424	FBtr0080354						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9248	chr3R	6006732	6008686	+	256	NA	promoter-TSS (FBgn0003261)	-promoter-TSS (FBgn0003261)	870	FBgn0003261	FBgn0003261	FBtr0309322						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15258	chrX	18512000	18512614	+	256	NA	promoter-TSS (FBgn0030932)	-promoter-TSS (FBgn0030932)	30	FBgn0030932	FBgn0030932	FBtr0074622						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9024	chr3R	4820674	4821638	+	256	NA	exon (FBgn0037282, exon 1 of 3)	-exon (FBgn0037282, exon 1 of 3)	276	FBgn0037282	FBgn0037282	FBtr0334901						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6680	chr3L	5276703	5278313	+	256	NA	intron (FBgn0052423, intron 1 of 11)	-intron (FBgn0052423, intron 1 of 10)	38943	FBgn0267305	FBgn0267305	FBtr0346561						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4851	chr2R	17682850	17683932	+	255	NA	promoter-TSS (FBgn0034261)	-promoter-TSS (FBgn0034261)	-1464	FBgn0260763	FBgn0260763	FBtr0301265						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6039	chr3L	245981	247135	+	255	NA	promoter-TSS (FBgn0052476)	-promoter-TSS (FBgn0052476)	354	FBgn0000541	FBgn0000541	FBtr0332104						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4780	chr2R	17265043	17266170	+	255	NA	promoter-TSS (FBgn0265487)	-promoter-TSS (FBgn0265487)	3267	FBgn0267659	FBgn0267659	FBtr0347117						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1754	chr2L	16284335	16285269	+	254	NA	intron (FBgn0001994, intron 1 of 2)	-intron (FBgn0001994, intron 1 of 2)	2928	FBgn0001994	FBgn0001994	FBtr0343814						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13226	chrX	3161943	3163402	+	254	NA	intron (FBgn0004647, intron 5 of 8)	-intron (FBgn0004647, intron 5 of 8)	10468	FBgn0028746	FBgn0028746	FBtr0345708						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8665	chr3L	22406855	22408510	+	253	NA	promoter-TSS (FBgn0267624)	-promoter-TSS (FBgn0267624)	-135	FBgn0267624	FBgn0267624	FBtr0347077						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14901	chrX	15886427	15887443	+	253	NA	TTS (FBgn0030703)	-TTS (FBgn0030703)	376	FBgn0260938	FBgn0260938	FBtr0310066						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15482	chrX	19750705	19751255	+	253	NA	TTS (FBgn0031068)	-TTS (FBgn0031068)	210	FBgn0031069	FBgn0031069	FBtr0335157						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4241	chr2R	14006708	14007295	+	252	NA	intron (FBgn0002643, intron 2 of 6)	-intron (FBgn0002643, intron 2 of 6)	-2198	FBgn0002643	FBgn0002643	FBtr0087598						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4230	chr2R	13953631	13954403	+	252	NA	promoter-TSS (FBgn0262739)	-promoter-TSS (FBgn0262739)	-178	FBgn0050481	FBgn0050481	FBtr0100285						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1714	chr2L	15333433	15333999	+	252	NA	promoter-TSS (FBgn0287768)	-promoter-TSS (FBgn0287768)	-150	FBgn0287768	FBgn0287768	FBtr0080734						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14228	chrX	10744227	10745732	+	251	NA	promoter-TSS (FBgn0003204)	-promoter-TSS (FBgn0003204)	-36	FBgn0052676	FBgn0052676	FBtr0333017						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14478	chrX	12742010	12742835	+	251	NA	promoter-TSS (FBgn0265523)	-promoter-TSS (FBgn0265523)	22	FBgn0265523	FBgn0265523	FBtr0333765						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12679	chrX	52233	54937	+	251	NA	Intergenic	Intergenic	-68908	FBgn0058469	FBgn0058469	FBtr0307364						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_840	chr2L	6785857	6788071	+	251	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-103	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4942	chr2R	18355703	18357984	+	251	NA	exon (FBgn0285917, exon 1 of 13)	-exon (FBgn0285917, exon 1 of 13)	453	FBgn0285917	FBgn0285917	FBtr0301550						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12849	chrX	935095	936002	+	250	NA	promoter-TSS (FBgn0040340)	-promoter-TSS (FBgn0040340)	122	FBgn0040340	FBgn0040340	FBtr0332589						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14653	chrX	14025106	14026323	+	250	NA	promoter-TSS (FBgn0011982)	-promoter-TSS (FBgn0011982)	-67	FBgn0011982	FBgn0011982	FBtr0073885						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14306	chrX	11389628	11390734	+	250	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19766	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1383	chr2L	11516311	11517316	+	249	NA	promoter-TSS (FBgn0032364)	-promoter-TSS (FBgn0032364)	268	FBgn0032363	FBgn0032363	FBtr0080247						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7348	chr3L	11552659	11553791	+	248	NA	promoter-TSS (FBgn0259481)	-promoter-TSS (FBgn0259481)	-8771	FBgn0036173	FBgn0036173	FBtr0333215						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5568	chr2R	22569134	22570969	+	247	NA	intron (FBgn0260866, intron 1 of 3)	-intron (FBgn0260866, intron 1 of 3)	7744	FBgn0034737	FBgn0034737	FBtr0071836						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14990	chrX	16552783	16554013	+	247	NA	exon (FBgn0011742, exon 1 of 6)	-exon (FBgn0011742, exon 1 of 6)	553	FBgn0011742	FBgn0011742	FBtr0112868						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14973	chrX	16372272	16374611	+	246	NA	promoter-TSS (FBgn0004598)	-promoter-TSS (FBgn0004598)	355	FBgn0004598	FBgn0004598	FBtr0074267						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10819	chr3R	19321664	19322567	+	246	NA	intron (FBgn0000463, intron 1 of 5)	-intron (FBgn0000463, intron 1 of 5)	4102	FBgn0000463	FBgn0000463	FBtr0304658						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2352	chr2L	21898892	21899988	+	245	NA	Intergenic	Intergenic	-1151	FBgn0032965	FBgn0032965	FBtr0085950						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14583	chrX	13563526	13564358	+	245	NA	TTS (FBgn0052633)	-TTS (FBgn0052633)	119	FBgn0086674	FBgn0086674	FBtr0330399						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1121	chr2L	9176064	9176959	+	245	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9733	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1376	chr2L	11447528	11448097	+	244	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2198	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13472	chrX	4687855	4688480	+	243	NA	promoter-TSS (FBgn0011760)	-promoter-TSS (FBgn0011760)	-36	FBgn0011760	FBgn0011760	FBtr0474174						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10625	chr3R	17619614	17620343	+	242	NA	promoter-TSS (FBgn0011945)	-promoter-TSS (FBgn0011945)	17	FBgn0011945	FBgn0011945	FBtr0083469						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12573	chr4	878675	880345	+	240	NA	exon (FBgn0264821, exon 1 of 1)	-exon (FBgn0264821, exon 1 of 1)	136	FBgn0264821	FBgn0264821	FBtr0334490						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6795	chr3L	6903922	6904440	+	240	NA	Intergenic	Intergenic	9783	FBgn0041194	FBgn0041194	FBtr0076945						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11843	chr3R	28335451	28336536	+	240	NA	promoter-TSS (FBgn0261618)	-promoter-TSS (FBgn0261618)	-452	FBgn0261618	FBgn0261618	FBtr0301180						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14859	chrX	15626253	15626680	+	239	NA	promoter-TSS (FBgn0003463)	-promoter-TSS (FBgn0003463)	74	FBgn0003463	FBgn0003463	FBtr0331760						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1962	chr2L	18943381	18945052	+	239	NA	promoter-TSS (FBgn0032723)	-promoter-TSS (FBgn0032723)	-256	FBgn0032723	FBgn0032723	FBtr0342929						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8397	chr3L	20784386	20786230	+	239	NA	promoter-TSS (FBgn0287615)	-promoter-TSS (FBgn0287615)	92	FBgn0287615	FBgn0287615	FBtr0479975						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9126	chr3R	5250893	5251863	+	238	NA	promoter-TSS (FBgn0264789)	-promoter-TSS (FBgn0264789)	367	FBgn0260462	FBgn0260462	FBtr0303994						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9725	chr3R	9550547	9552044	+	238	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	43	FBgn0037705	FBgn0037705	FBtr0082117						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8992	chr3R	4659217	4660819	+	238	NA	TTS (FBgn0265039)	-TTS (FBgn0265039)	439	FBgn0263346	FBgn0263346	FBtr0308857						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11101	chr3R	21604648	21605936	+	238	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10448	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10493	chr3R	16279837	16281438	+	238	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-252	FBgn0250823	FBgn0250823	FBtr0330041						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7315	chr3L	11291924	11292591	+	237	NA	intron (FBgn0036152, intron 1 of 3)	-intron (FBgn0036152, intron 1 of 2)	3662	FBgn0036152	FBgn0036152	FBtr0333389						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_721	chr2L	5979900	5981112	+	237	NA	promoter-TSS (FBgn0000308)	-promoter-TSS (FBgn0000308)	-405	FBgn0000308	FBgn0000308	FBtr0079236						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5132	chr2R	19742655	19743082	+	237	NA	promoter-TSS (FBgn0053417)	-promoter-TSS (FBgn0053417)	150	FBgn0053416	FBgn0053416	FBtr0086408						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15693	chrX	22454981	22456901	+	237	NA	promoter-TSS (FBgn0031187)	-promoter-TSS (FBgn0031187)	-519	FBgn0266848	FBgn0266848	FBtr0339498						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2551	chr2R	4509536	4511007	+	237	NA	Intergenic	Intergenic	2276	FBgn0264909	FBgn0264909	FBtr0334987						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8878	chr3R	3138293	3139312	+	237	NA	intron (FBgn0267430, intron 8 of 20)	-intron (FBgn0267430, intron 8 of 20)	124780	FBgn0267430	FBgn0267430	FBtr0445191						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10281	chr3R	14696534	14697536	+	236	NA	TTS (FBgn0262127)	-TTS (FBgn0262127)	257	FBgn0265140	FBgn0265140	FBtr0301499						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_712	chr2L	5943579	5945103	+	236	NA	exon (FBgn0001128, exon 2 of 7)	-exon (FBgn0001128, exon 2 of 7)	698	FBgn0001128	FBgn0001128	FBtr0333230						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6685	chr3L	5365396	5366837	+	235	NA	promoter-TSS (FBgn0260856)	-promoter-TSS (FBgn0260856)	66	FBgn0035601	FBgn0035601	FBtr0077155						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2757	chr2R	6120219	6121150	+	234	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11157	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5737	chr2R	23666786	23667543	+	234	NA	promoter-TSS (FBgn0266377)	-promoter-TSS (FBgn0266377)	1870	FBgn0266377	FBgn0266377	FBtr0344181						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2273	chr2L	21236861	21238350	+	234	NA	promoter-TSS (FBgn0051626)	-promoter-TSS (FBgn0051626)	355	FBgn0261239	FBgn0261239	FBtr0081481						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7484	chr3L	12692726	12693768	+	234	NA	promoter-TSS (FBgn0014343)	-promoter-TSS (FBgn0014343)	-392	FBgn0014343	FBgn0014343	FBtr0330077						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14575	chrX	13413033	13413482	+	234	NA	promoter-TSS (FBgn0030486)	-promoter-TSS (FBgn0030486)	15	FBgn0030486	FBgn0030486	FBtr0301559						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8571	chr3L	21879255	21880814	+	233	NA	intron (FBgn0262737, intron 1 of 10)	-intron (FBgn0262737, intron 1 of 8)	457	FBgn0262737	FBgn0262737	FBtr0346820						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1362	chr2L	11271695	11272323	+	233	NA	exon (FBgn0040233, exon 1 of 9)	-exon (FBgn0040233, exon 1 of 9)	199	FBgn0040233	FBgn0040233	FBtr0344017						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3373	chr2R	9408585	9409840	+	233	NA	intron (FBgn0016078, intron 2 of 6)	-intron (FBgn0016078, intron 2 of 6)	4251	FBgn0016078	FBgn0016078	FBtr0306111						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14103	chrX	9658025	9659265	+	233	NA	TTS (FBgn0030148)	-TTS (FBgn0030148)	4258	FBgn0030148	FBgn0030148	FBtr0346168						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15809	chrX	23413223	23413700	+	233	NA	Intergenic	Intergenic	121761	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9513	chr3R	8104991	8107210	+	233	NA	promoter-TSS (FBgn0243512)	-promoter-TSS (FBgn0243512)	-388	FBgn0243512	FBgn0243512	FBtr0339722						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15787	chrX	23221039	23223638	+	232	NA	Intergenic	Intergenic	7886	FBgn0267519	FBgn0267519	FBtr0346895						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6232	chr3L	1400909	1403074	+	232	NA	TTS (FBgn0011854)	-TTS (FBgn0011854)	210	FBgn0011855	FBgn0011855	FBtr0072691						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5454	chr2R	21871583	21872152	+	232	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-163	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13789	chrX	7299730	7301338	+	232	NA	intron (FBgn0029941, intron 2 of 6)	-intron (FBgn0029941, intron 2 of 6)	-7405	FBgn0024250	FBgn0024250	FBtr0071048						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15713	chrX	22514504	22515631	+	231	NA	promoter-TSS (FBgn0031195)	-promoter-TSS (FBgn0031195)	-130	FBgn0031195	FBgn0031195	FBtr0333714						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_15612	chrX	21280731	21282057	+	231	NA	promoter-TSS (FBgn0052521)	-promoter-TSS (FBgn0052521)	-241	FBgn0052521	FBgn0052521	FBtr0310654						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_14613	chrX	13739320	13740524	+	231	NA	TTS (FBgn0030518)	-TTS (FBgn0030518)	140	FBgn0030519	FBgn0030519	FBtr0331719						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4618	chr2R	16129135	16130582	+	231	NA	intron (FBgn0086676, intron 1 of 7)	-intron (FBgn0086676, intron 1 of 7)	4877	FBgn0086676	FBgn0086676	FBtr0089591						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6670	chr3L	5184227	5185270	+	231	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	49	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7634	chr3L	14273923	14275094	+	231	NA	exon (FBgn0001085, exon 1 of 5)	-exon (FBgn0001085, exon 1 of 5)	165	FBgn0001085	FBgn0001085	FBtr0330102						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10889	chr3R	19836647	19837152	+	230	NA	promoter-TSS (FBgn0014135)	-promoter-TSS (FBgn0014135)	-82	FBgn0014135	FBgn0014135	FBtr0344549						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_12791	chrX	635513	637546	+	230	NA	promoter-TSS (FBgn0020381)	-promoter-TSS (FBgn0020381)	87	FBgn0003575	FBgn0003575	FBtr0340082						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8135	chr3L	18759010	18759619	+	230	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5229	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1633	chr2L	14354733	14355682	+	230	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-122	FBgn0261535	FBgn0261535	FBtr0080639						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_11777	chr3R	27244596	27245733	+	230	NA	promoter-TSS (FBgn0042111)	-promoter-TSS (FBgn0042111)	-169	FBgn0267754	FBgn0267754	FBtr0347318						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7096	chr3L	9401004	9402571	+	230	NA	promoter-TSS (FBgn0015218)	-promoter-TSS (FBgn0015218)	673	FBgn0015218	FBgn0015218	FBtr0076488						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_768	chr2L	6323625	6324790	+	230	NA	TTS (FBgn0053531)	-TTS (FBgn0053531)	440	FBgn0265778	FBgn0265778	FBtr0333242						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4121	chr2R	13336547	13338023	+	230	NA	promoter-TSS (FBgn0265104)	-promoter-TSS (FBgn0265104)	7523	FBgn0265104	FBgn0265104	FBtr0346953						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_1470	chr2L	12529466	12530081	+	229	NA	intron (FBgn0259176, intron 5 of 7)	-intron (FBgn0259176, intron 5 of 7)	11129	FBgn0259176	FBgn0259176	FBtr0300521						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10790	chr3R	19147272	19148222	+	229	NA	TTS (FBgn0038682)	-TTS (FBgn0038682)	163	FBgn0261285	FBgn0261285	FBtr0347007						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3743	chr2R	11288951	11290156	+	229	NA	TTS (FBgn0033610)	-TTS (FBgn0033610)	219	FBgn0033609	FBgn0033609	FBtr0088178						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2914	chr2R	7024853	7025852	+	229	NA	exon (FBgn0033127, exon 1 of 5)	-exon (FBgn0033127, exon 1 of 5)	342	FBgn0033127	FBgn0033127	FBtr0089023						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7139	chr3L	9692296	9693670	+	228	NA	promoter-TSS (FBgn0267454)	-promoter-TSS (FBgn0267454)	-838	FBgn0267454	FBgn0267454	FBtr0346825						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_4294	chr2R	14269895	14270752	+	228	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	335	FBgn0261270	FBgn0261270	FBtr0087565						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9675	chr3R	9226375	9227816	+	228	NA	promoter-TSS (FBgn0003165)	-promoter-TSS (FBgn0003165)	-1038	FBgn0266706	FBgn0266706	FBtr0345157						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9123	chr3R	5231560	5232823	+	228	NA	promoter-TSS (FBgn0037301)	-promoter-TSS (FBgn0037301)	18	FBgn0040208	FBgn0040208	FBtr0334909						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_5853	chr2R	24401676	24403226	+	228	NA	promoter-TSS (FBgn0002787)	-promoter-TSS (FBgn0002787)	229	FBgn0035001	FBgn0035001	FBtr0332925						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_6563	chr3L	4040046	4041206	+	227	NA	promoter-TSS (FBgn0263832)	-promoter-TSS (FBgn0263832)	97	FBgn0263832	FBgn0263832	FBtr0073202						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_470	chr2L	3771100	3772175	+	227	NA	promoter-TSS (FBgn0004893)	-promoter-TSS (FBgn0004893)	-283	FBgn0004893	FBgn0004893	FBtr0307029						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_8888	chr3R	3734061	3735583	+	227	NA	promoter-TSS (FBgn0263977)	-promoter-TSS (FBgn0263977)	-107	FBgn0263977	FBgn0263977	FBtr0345179						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3763	chr2R	11394197	11394819	+	227	NA	TTS (FBgn0050257)	-TTS (FBgn0050257)	155	FBgn0050257	FBgn0050257	FBtr0088131						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_9759	chr3R	9808535	9809489	+	227	NA	exon (FBgn0037760, exon 1 of 4)	-exon (FBgn0037760, exon 1 of 4)	356	FBgn0037760	FBgn0037760	FBtr0334684						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_13790	chrX	7306115	7308249	+	227	NA	promoter-TSS (FBgn0024250)	-promoter-TSS (FBgn0024250)	-757	FBgn0024250	FBgn0024250	FBtr0071048						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_3764	chr2R	11397229	11398062	+	227	NA	promoter-TSS (FBgn0082585)	-promoter-TSS (FBgn0082585)	-213	FBgn0082585	FBgn0082585	FBtr0088146						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10430	chr3R	15900892	15901714	+	227	NA	promoter-TSS (FBgn0027657)	-promoter-TSS (FBgn0027657)	3340	FBgn0027657	FBgn0027657	FBtr0344381						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2367	chr2L	22018750	22019707	+	226	NA	promoter-TSS (FBgn0028979)	-promoter-TSS (FBgn0028979)	20	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_10228	chr3R	14298020	14298877	+	226	NA	promoter-TSS (FBgn0285913)	-promoter-TSS (FBgn0285913)	-3980	FBgn0038221	FBgn0038221	FBtr0082924						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_7651	chr3L	14409471	14411038	+	225	NA	promoter-TSS (FBgn0003459)	-promoter-TSS (FBgn0003459)	-315	FBgn0003459	FBgn0003459	FBtr0333042						NA
AkaaF6Ctrl_REP1.mLb.clN_peak_2381	chr2L	22133943	22135029	+	225	NA	exon (FBgn0261802, exon 1 of 8)	-exon (FBgn0261802, exon 1 of 8)	153	FBgn0261802	FBgn0261802	FBtr0333744						NA
