PeakID (cmd=annotatePeaks.pl AkaaF6HSan_REP2.mLb.clN_peaks.broadPeak Dmel_FB_r6_v46_chr_andMt.fasta -gid -gtf Dmel_FB_r6_v46_chr_andMt.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
AkaaF6HSan_REP2.mLb.clN_peak_11900	chr3R	23601344	23602075	+	313	NA	promoter-TSS (FBgn0051143)	-promoter-TSS (FBgn0051143)	-254	FBgn0051143	FBgn0051143	FBtr0084482						NA
AkaaF6HSan_REP2.mLb.clN_peak_1599	chr2L	14354657	14355684	+	312	NA	promoter-TSS (FBgn0015791)	-promoter-TSS (FBgn0015791)	-85	FBgn0261535	FBgn0261535	FBtr0080639						NA
AkaaF6HSan_REP2.mLb.clN_peak_8025	chr3L	14706374	14707575	+	312	NA	TTS (FBgn0036441)	-TTS (FBgn0036441)	223	FBgn0259175	FBgn0259175	FBtr0333043						NA
AkaaF6HSan_REP2.mLb.clN_peak_404	chr2L	3580440	3581165	+	312	NA	promoter-TSS (FBgn0004892)	-promoter-TSS (FBgn0004892)	-33	FBgn0004892	FBgn0004892	FBtr0077558						NA
AkaaF6HSan_REP2.mLb.clN_peak_8912	chr3L	21239928	21240475	+	311	NA	promoter-TSS (FBgn0004865)	-promoter-TSS (FBgn0004865)	13592	FBgn0004865	FBgn0004865	FBtr0078307						NA
AkaaF6HSan_REP2.mLb.clN_peak_16492	chrX	23413218	23413735	+	311	NA	Intergenic	Intergenic	121776	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6HSan_REP2.mLb.clN_peak_7114	chr3L	6964125	6965069	+	311	NA	TTS (FBgn0035724)	-TTS (FBgn0035724)	161	FBgn0261445	FBgn0261445	FBtr0076938						NA
AkaaF6HSan_REP2.mLb.clN_peak_15306	chrX	13739288	13740504	+	311	NA	TTS (FBgn0030518)	-TTS (FBgn0030518)	114	FBgn0030519	FBgn0030519	FBtr0331719						NA
AkaaF6HSan_REP2.mLb.clN_peak_8510	chr3L	18759008	18759611	+	311	NA	intron (FBgn0001078, intron 1 of 7)	-intron (FBgn0001078, intron 3 of 9)	-5224	FBgn0267600	FBgn0267600	FBtr0347046						NA
AkaaF6HSan_REP2.mLb.clN_peak_14976	chrX	11389537	11390891	+	311	NA	promoter-TSS (FBgn0001624)	-promoter-TSS (FBgn0001624)	-19733	FBgn0030296	FBgn0030296	FBtr0309222						NA
AkaaF6HSan_REP2.mLb.clN_peak_11149	chr3R	16702775	16703395	+	310	NA	intron (FBgn0003944, intron 1 of 1)	-intron (FBgn0003944, intron 3 of 3)	31341	FBgn0003944	FBgn0003944	FBtr0083352						NA
AkaaF6HSan_REP2.mLb.clN_peak_1327	chr2L	11516301	11517372	+	309	NA	promoter-TSS (FBgn0032364)	-promoter-TSS (FBgn0032364)	245	FBgn0032363	FBgn0032363	FBtr0080247						NA
AkaaF6HSan_REP2.mLb.clN_peak_11773	chr3R	22396469	22398044	+	308	NA	promoter-TSS (FBgn0051166)	-promoter-TSS (FBgn0051166)	5	FBgn0051167	FBgn0051167	FBtr0084232						NA
AkaaF6HSan_REP2.mLb.clN_peak_8879	chr3L	21014440	21014943	+	307	NA	intron (FBgn0003415, intron 2 of 12)	-intron (FBgn0003415, intron 2 of 12)	-8171	FBgn0263486	FBgn0263486	FBtr0309785						NA
AkaaF6HSan_REP2.mLb.clN_peak_2440	chr2L	22133943	22134970	+	306	NA	exon (FBgn0261802, exon 1 of 8)	-exon (FBgn0261802, exon 1 of 8)	123	FBgn0261802	FBgn0261802	FBtr0333744						NA
AkaaF6HSan_REP2.mLb.clN_peak_7680	chr3L	11487251	11488260	+	305	NA	exon (FBgn0036165, exon 1 of 4)	-exon (FBgn0036165, exon 1 of 4)	-6116	FBgn0036165	FBgn0036165	FBtr0344910						NA
AkaaF6HSan_REP2.mLb.clN_peak_12518	chr3R	29591696	29592645	+	305	NA	promoter-TSS (FBgn0086361)	-promoter-TSS (FBgn0086361)	339	FBgn0086361	FBgn0086361	FBtr0085444						NA
AkaaF6HSan_REP2.mLb.clN_peak_11493	chr3R	20252460	20254864	+	305	NA	exon (FBgn0262582, exon 2 of 19)	-exon (FBgn0262582, exon 2 of 19)	-14571	FBgn0267710	FBgn0267710	FBtr0347250						NA
AkaaF6HSan_REP2.mLb.clN_peak_10294	chr3R	9550556	9552050	+	305	NA	promoter-TSS (FBgn0037707)	-promoter-TSS (FBgn0037707)	35	FBgn0037705	FBgn0037705	FBtr0082117						NA
AkaaF6HSan_REP2.mLb.clN_peak_9396	chr3R	27453	27820	+	304	NA	Intergenic	Intergenic	-539440	FBgn0267431	FBgn0267431	FBtr0392909						NA
AkaaF6HSan_REP2.mLb.clN_peak_14259	chrX	6279046	6279971	+	303	NA	promoter-TSS (FBgn0086558)	-promoter-TSS (FBgn0086558)	139	FBgn0086558	FBgn0086558	FBtr0345892						NA
AkaaF6HSan_REP2.mLb.clN_peak_2877	chr2R	6120240	6121094	+	303	NA	intron (FBgn0000546, intron 4 of 7)	-intron (FBgn0000546, intron 3 of 6)	11174	FBgn0000546	FBgn0000546	FBtr0086008						NA
AkaaF6HSan_REP2.mLb.clN_peak_4863	chr2R	17391589	17392933	+	301	NA	promoter-TSS (FBgn0011879)	-promoter-TSS (FBgn0011879)	46	FBgn0011879	FBgn0011879	FBtr0086908						NA
AkaaF6HSan_REP2.mLb.clN_peak_16478	chrX	23274061	23274337	+	300	NA	Intergenic	Intergenic	-3041	FBgn0267520	FBgn0267520	FBtr0346903						NA
AkaaF6HSan_REP2.mLb.clN_peak_5186	chr2R	19414255	19415565	+	300	NA	promoter-TSS (FBgn0050225)	-promoter-TSS (FBgn0050225)	65	FBgn0050225	FBgn0050225	FBtr0086527						NA
AkaaF6HSan_REP2.mLb.clN_peak_16068	chrX	19153025	19154257	+	299	NA	promoter-TSS (FBgn0261461)	-promoter-TSS (FBgn0261461)	13441	FBgn0261461	FBgn0261461	FBtr0339261						NA
AkaaF6HSan_REP2.mLb.clN_peak_12929	chr4	359817	360594	+	299	NA	exon (FBgn0039904, exon 1 of 13)	-exon (FBgn0039904, exon 1 of 13)	267	FBgn0039904	FBgn0039904	FBtr0345284						NA
AkaaF6HSan_REP2.mLb.clN_peak_9782	chr3R	6007264	6008698	+	299	NA	promoter-TSS (FBgn0003261)	-promoter-TSS (FBgn0003261)	598	FBgn0003261	FBgn0003261	FBtr0309322						NA
AkaaF6HSan_REP2.mLb.clN_peak_15707	chrX	16723441	16723942	+	299	NA	intron (FBgn0052572, intron 2 of 3)	-intron (FBgn0052572, intron 2 of 3)	-2280	FBgn0085354	FBgn0085354	FBtr0339826						NA
AkaaF6HSan_REP2.mLb.clN_peak_11658	chr3R	21604648	21605923	+	299	NA	intron (FBgn0283499, intron 1 of 12)	-intron (FBgn0283499, intron 1 of 12)	10455	FBgn0264826	FBgn0264826	FBtr0334680						NA
AkaaF6HSan_REP2.mLb.clN_peak_2309	chr2L	21236852	21238281	+	298	NA	promoter-TSS (FBgn0051626)	-promoter-TSS (FBgn0051626)	316	FBgn0261239	FBgn0261239	FBtr0081481						NA
AkaaF6HSan_REP2.mLb.clN_peak_5369	chr2R	20884412	20885207	+	298	NA	intron (FBgn0015524, intron 6 of 6)	-intron (FBgn0015524, intron 5 of 5)	4879	FBgn0034558	FBgn0034558	FBtr0304717						NA
AkaaF6HSan_REP2.mLb.clN_peak_1054	chr2L	9176035	9176958	+	298	NA	intron (FBgn0041092, intron 1 of 13)	-intron (FBgn0041092, intron 1 of 14)	9718	FBgn0041092	FBgn0041092	FBtr0304974						NA
AkaaF6HSan_REP2.mLb.clN_peak_6772	chr3L	4040045	4041255	+	298	NA	promoter-TSS (FBgn0035488)	-promoter-TSS (FBgn0035488)	121	FBgn0263832	FBgn0263832	FBtr0073202						NA
AkaaF6HSan_REP2.mLb.clN_peak_14950	chrX	11154031	11155250	+	298	NA	promoter-TSS (FBgn0261277)	-promoter-TSS (FBgn0261277)	-650	FBgn0261277	FBgn0261277	FBtr0346379						NA
AkaaF6HSan_REP2.mLb.clN_peak_6027	chr2R	24767385	24768733	+	297	NA	promoter-TSS (FBgn0027590)	-promoter-TSS (FBgn0027590)	-352	FBgn0027590	FBgn0027590	FBtr0072436						NA
AkaaF6HSan_REP2.mLb.clN_peak_2901	chr2R	6219490	6221820	+	297	NA	promoter-TSS (FBgn0263144)	-promoter-TSS (FBgn0263144)	-385	FBgn0263144	FBgn0263144	FBtr0346718						NA
AkaaF6HSan_REP2.mLb.clN_peak_204	chr2L	1669527	1670002	+	297	NA	intron (FBgn0086758, intron 1 of 5)	-intron (FBgn0086758, intron 2 of 6)	18506	FBgn0086758	FBgn0086758	FBtr0303934						NA
AkaaF6HSan_REP2.mLb.clN_peak_5730	chr2R	23071926	23072900	+	297	NA	promoter-TSS (FBgn0050202)	-promoter-TSS (FBgn0050202)	-168	FBgn0050202	FBgn0050202	FBtr0071962						NA
AkaaF6HSan_REP2.mLb.clN_peak_9070	chr3L	22267265	22267939	+	297	NA	promoter-TSS (FBgn0004179)	-promoter-TSS (FBgn0004179)	220	FBgn0004179	FBgn0004179	FBtr0078495						NA
AkaaF6HSan_REP2.mLb.clN_peak_11606	chr3R	21188583	21188973	+	297	NA	promoter-TSS (FBgn0264357)	-promoter-TSS (FBgn0264357)	-20573	FBgn0260004	FBgn0260004	FBtr0333928						NA
AkaaF6HSan_REP2.mLb.clN_peak_6241	chr3L	627963	629122	+	296	NA	promoter-TSS (FBgn0286827)	-promoter-TSS (FBgn0286827)	72	FBgn0286827	FBgn0286827	FBtr0333724						NA
AkaaF6HSan_REP2.mLb.clN_peak_8608	chr3L	19294409	19295247	+	296	NA	promoter-TSS (FBgn0028380)	-promoter-TSS (FBgn0028380)	264	FBgn0028380	FBgn0028380	FBtr0347258						NA
AkaaF6HSan_REP2.mLb.clN_peak_9718	chr3R	5547097	5547907	+	296	NA	TTS (FBgn0014342)	-TTS (FBgn0014342)	273	FBgn0037336	FBgn0037336	FBtr0078762						NA
AkaaF6HSan_REP2.mLb.clN_peak_777	chr2L	6786398	6788038	+	296	NA	promoter-TSS (FBgn0015776)	-promoter-TSS (FBgn0015776)	-357	FBgn0015776	FBgn0015776	FBtr0332370						NA
AkaaF6HSan_REP2.mLb.clN_peak_8519	chr3L	18800046	18801631	+	295	NA	exon (FBgn0001078, exon 1 of 10)	-exon (FBgn0001078, exon 1 of 10)	474	FBgn0267601	FBgn0267601	FBtr0347047						NA
AkaaF6HSan_REP2.mLb.clN_peak_4794	chr2R	16856127	16857545	+	295	NA	promoter-TSS (FBgn0263462)	-promoter-TSS (FBgn0263462)	-577	FBgn0263462	FBgn0263462	FBtr0309761						NA
AkaaF6HSan_REP2.mLb.clN_peak_15349	chrX	13986395	13986875	+	295	NA	promoter-TSS (FBgn0267033)	-promoter-TSS (FBgn0267033)	2196	FBgn0267033	FBgn0267033	FBtr0346006						NA
AkaaF6HSan_REP2.mLb.clN_peak_10956	chr3R	15130868	15132052	+	294	NA	intron (FBgn0261859, intron 1 of 9)	-intron (FBgn0261859, intron 1 of 9)	466	FBgn0261859	FBgn0261859	FBtr0303486						NA
AkaaF6HSan_REP2.mLb.clN_peak_10479	chr3R	11156763	11157474	+	293	NA	promoter-TSS (FBgn0040259)	-promoter-TSS (FBgn0040259)	20	FBgn0040259	FBgn0040259	FBtr0082338						NA
AkaaF6HSan_REP2.mLb.clN_peak_11558	chr3R	20890419	20892148	+	291	NA	promoter-TSS (FBgn0051333)	-promoter-TSS (FBgn0051333)	161	FBgn0051334	FBgn0051334	FBtr0083976						NA
AkaaF6HSan_REP2.mLb.clN_peak_4952	chr2R	17868930	17869681	+	291	NA	exon (FBgn0265590, exon 1 of 1)	-exon (FBgn0265590, exon 1 of 1)	278	FBgn0265590	FBgn0265590	FBtr0340282						NA
AkaaF6HSan_REP2.mLb.clN_peak_637	chr2L	5828817	5829254	+	290	NA	intron (FBgn0085410, intron 1 of 8)	-intron (FBgn0085410, intron 1 of 9)	5031	FBgn0085410	FBgn0085410	FBtr0342612						NA
AkaaF6HSan_REP2.mLb.clN_peak_15236	chrX	13277666	13279107	+	290	NA	intron (FBgn0041210, intron 1 of 12)	-intron (FBgn0041210, intron 2 of 13)	7246	FBgn0041210	FBgn0041210	FBtr0333334						NA
AkaaF6HSan_REP2.mLb.clN_peak_9598	chr3R	4951671	4952774	+	289	NA	intron (FBgn0004436, intron 1 of 2)	-intron (FBgn0004436, intron 1 of 2)	460	FBgn0004436	FBgn0004436	FBtr0306106						NA
AkaaF6HSan_REP2.mLb.clN_peak_6908	chr3L	5184239	5185287	+	289	NA	promoter-TSS (FBgn0052423)	-promoter-TSS (FBgn0052423)	34	FBgn0052423	FBgn0052423	FBtr0308859						NA
AkaaF6HSan_REP2.mLb.clN_peak_1318	chr2L	11447553	11448097	+	289	NA	promoter-TSS (FBgn0287465)	-promoter-TSS (FBgn0287465)	-2211	FBgn0261648	FBgn0261648	FBtr0343619						NA
AkaaF6HSan_REP2.mLb.clN_peak_5363	chr2R	20835741	20836590	+	289	NA	promoter-TSS (FBgn0011674)	-promoter-TSS (FBgn0011674)	-137	FBgn0016984	FBgn0016984	FBtr0344196						NA
AkaaF6HSan_REP2.mLb.clN_peak_4420	chr2R	14269842	14270749	+	288	NA	promoter-TSS (FBgn0261269)	-promoter-TSS (FBgn0261269)	363	FBgn0261270	FBgn0261270	FBtr0087565						NA
AkaaF6HSan_REP2.mLb.clN_peak_13287	chrX	635380	637560	+	288	NA	promoter-TSS (FBgn0020381)	-promoter-TSS (FBgn0020381)	28	FBgn0003575	FBgn0003575	FBtr0340082						NA
AkaaF6HSan_REP2.mLb.clN_peak_11929	chr3R	23859559	23859996	+	288	NA	promoter-TSS (FBgn0004185)	-promoter-TSS (FBgn0004185)	-147	FBgn0004185	FBgn0004185	FBtr0084528						NA
AkaaF6HSan_REP2.mLb.clN_peak_4184	chr2R	12979686	12981379	+	287	NA	exon (FBgn0005624, exon 1 of 5)	-exon (FBgn0005624, exon 1 of 5)	462	FBgn0005624	FBgn0005624	FBtr0345375						NA
AkaaF6HSan_REP2.mLb.clN_peak_8455	chr3L	18105480	18106761	+	287	NA	promoter-TSS (FBgn0036774)	-promoter-TSS (FBgn0036774)	29	FBgn0036773	FBgn0036773	FBtr0333698						NA
AkaaF6HSan_REP2.mLb.clN_peak_8430	chr3L	17999456	18000026	+	287	NA	promoter-TSS (FBgn0000568)	-promoter-TSS (FBgn0000568)	3337	FBgn0086081	FBgn0086081	FBtr0114357						NA
AkaaF6HSan_REP2.mLb.clN_peak_7105	chr3L	6903917	6904453	+	287	NA	Intergenic	Intergenic	9779	FBgn0041194	FBgn0041194	FBtr0076945						NA
AkaaF6HSan_REP2.mLb.clN_peak_1760	chr2L	16601477	16602623	+	287	NA	exon (FBgn0259735, exon 1 of 6)	-exon (FBgn0259735, exon 1 of 6)	223	FBgn0259735	FBgn0259735	FBtr0335497						NA
AkaaF6HSan_REP2.mLb.clN_peak_10653	chr3R	12467794	12468194	+	287	NA	promoter-TSS (FBgn0013277)	-promoter-TSS (FBgn0013277)	-218	FBgn0013277	FBgn0013277	FBtr0082679						NA
AkaaF6HSan_REP2.mLb.clN_peak_15141	chrX	12653615	12654709	+	286	NA	promoter-TSS (FBgn0015024)	-promoter-TSS (FBgn0015024)	-237	FBgn0015024	FBgn0015024	FBtr0073680						NA
AkaaF6HSan_REP2.mLb.clN_peak_15947	chrX	18370829	18371865	+	285	NA	promoter-TSS (FBgn0265784)	-promoter-TSS (FBgn0265784)	363	FBgn0265784	FBgn0265784	FBtr0112879						NA
AkaaF6HSan_REP2.mLb.clN_peak_5855	chr2R	23839752	23840377	+	285	NA	promoter-TSS (FBgn0086659)	-promoter-TSS (FBgn0086659)	0	FBgn0086659	FBgn0086659	FBtr0091917						NA
AkaaF6HSan_REP2.mLb.clN_peak_1398	chr2L	12365936	12366608	+	285	NA	promoter-TSS (FBgn0262475)	-promoter-TSS (FBgn0262475)	9831	FBgn0032424	FBgn0032424	FBtr0080354						NA
AkaaF6HSan_REP2.mLb.clN_peak_7873	chr3L	13113736	13114559	+	285	NA	promoter-TSS (FBgn0010452)	-promoter-TSS (FBgn0010452)	-124	FBgn0010452	FBgn0010452	FBtr0330075						NA
AkaaF6HSan_REP2.mLb.clN_peak_11107	chr3R	16279913	16281317	+	283	NA	promoter-TSS (FBgn0250823)	-promoter-TSS (FBgn0250823)	-274	FBgn0250823	FBgn0250823	FBtr0330041						NA
AkaaF6HSan_REP2.mLb.clN_peak_13355	chrX	935072	936041	+	283	NA	promoter-TSS (FBgn0040340)	-promoter-TSS (FBgn0040340)	130	FBgn0040340	FBgn0040340	FBtr0332589						NA
AkaaF6HSan_REP2.mLb.clN_peak_1027	chr2L	8717555	8718397	+	283	NA	intron (FBgn0003209, intron 1 of 8)	-intron (FBgn0003209, intron 1 of 8)	12404	FBgn0032061	FBgn0032061	FBtr0339543						NA
AkaaF6HSan_REP2.mLb.clN_peak_16495	chrX	23455591	23456249	+	283	NA	Intergenic	Intergenic	164220	FBgn0267524	FBgn0267524	FBtr0346898						NA
AkaaF6HSan_REP2.mLb.clN_peak_3663	chr2R	10159550	10160334	+	282	NA	intron (FBgn0033494, intron 1 of 16)	-intron (FBgn0033494, intron 1 of 16)	-1358	FBgn0265512	FBgn0265512	FBtr0088369						NA
AkaaF6HSan_REP2.mLb.clN_peak_9574	chr3R	4820461	4821647	+	282	NA	exon (FBgn0037282, exon 1 of 3)	-exon (FBgn0037282, exon 1 of 3)	378	FBgn0037282	FBgn0037282	FBtr0334901						NA
AkaaF6HSan_REP2.mLb.clN_peak_5718	chr2R	22998176	22999275	+	282	NA	exon (FBgn0034808, exon 1 of 6)	-exon (FBgn0034808, exon 1 of 6)	159	FBgn0034808	FBgn0034808	FBtr0071988						NA
AkaaF6HSan_REP2.mLb.clN_peak_12991	chr4	592485	593431	+	281	NA	Intergenic	Intergenic	5316	FBgn0266726	FBgn0266726	FBtr0345199						NA
AkaaF6HSan_REP2.mLb.clN_peak_13002	chr4	659210	660744	+	281	NA	promoter-TSS (FBgn0051992)	-promoter-TSS (FBgn0051992)	631	FBgn0051992	FBgn0051992	FBtr0310543						NA
AkaaF6HSan_REP2.mLb.clN_peak_4916	chr2R	17682953	17683987	+	280	NA	promoter-TSS (FBgn0034261)	-promoter-TSS (FBgn0034261)	-1385	FBgn0260763	FBgn0260763	FBtr0301265						NA
AkaaF6HSan_REP2.mLb.clN_peak_2425	chr2L	22024317	22024919	+	279	NA	exon (FBgn0028979, exon 3 of 3)	-exon (FBgn0028979, exon 3 of 3)	5410	FBgn0028979	FBgn0028979	FBtr0335391						NA
AkaaF6HSan_REP2.mLb.clN_peak_4848	chr2R	17265007	17266221	+	279	NA	promoter-TSS (FBgn0265487)	-promoter-TSS (FBgn0265487)	3275	FBgn0267659	FBgn0267659	FBtr0347117						NA
AkaaF6HSan_REP2.mLb.clN_peak_12013	chr3R	24586255	24586854	+	277	NA	intron (FBgn0263490, intron 1 of 4)	-intron (FBgn0263490, intron 1 of 5)	901	FBgn0263490	FBgn0263490	FBtr0304915						NA
AkaaF6HSan_REP2.mLb.clN_peak_14528	chrX	8192587	8193593	+	277	NA	promoter-TSS (FBgn0261873)	-promoter-TSS (FBgn0261873)	14541	FBgn0261873	FBgn0261873	FBtr0340142						NA
AkaaF6HSan_REP2.mLb.clN_peak_5523	chr2R	21871189	21872198	+	277	NA	promoter-TSS (FBgn0085397)	-promoter-TSS (FBgn0085397)	-337	FBgn0085397	FBgn0085397	FBtr0479817						NA
AkaaF6HSan_REP2.mLb.clN_peak_9631	chr3R	5086331	5088165	+	277	NA	promoter-TSS (FBgn0010313)	-promoter-TSS (FBgn0010313)	-536	FBgn0010313	FBgn0010313	FBtr0308120						NA
AkaaF6HSan_REP2.mLb.clN_peak_538	chr2L	4996913	4998214	+	276	NA	promoter-TSS (FBgn0053113)	-promoter-TSS (FBgn0053113)	7365	FBgn0053113	FBgn0053113	FBtr0301538						NA
AkaaF6HSan_REP2.mLb.clN_peak_8468	chr3L	18185564	18186497	+	275	NA	promoter-TSS (FBgn0003997)	-promoter-TSS (FBgn0003997)	-389	FBgn0003997	FBgn0003997	FBtr0332862						NA
AkaaF6HSan_REP2.mLb.clN_peak_6365	chr3L	1401054	1402404	+	275	NA	promoter-TSS (FBgn0011855)	-promoter-TSS (FBgn0011855)	-52	FBgn0011855	FBgn0011855	FBtr0072691						NA
AkaaF6HSan_REP2.mLb.clN_peak_10773	chr3R	13714943	13715655	+	275	NA	promoter-TSS (FBgn0085412)	-promoter-TSS (FBgn0085412)	-1095	FBgn0054044	FBgn0054044	FBtr0308934						NA
AkaaF6HSan_REP2.mLb.clN_peak_41	chr2L	221457	223137	+	275	NA	promoter-TSS (FBgn0266557)	-promoter-TSS (FBgn0266557)	-1222	FBgn0265153	FBgn0265153	FBtr0336985						NA
AkaaF6HSan_REP2.mLb.clN_peak_13009	chr4	695102	696116	+	275	NA	exon (FBgn0026199, exon 1 of 4)	-exon (FBgn0026199, exon 1 of 4)	446	FBgn0026199	FBgn0026199	FBtr0089095						NA
AkaaF6HSan_REP2.mLb.clN_peak_5668	chr2R	22678067	22678747	+	274	NA	Intergenic	Intergenic	-4712	FBgn0265982	FBgn0265982	FBtr0343004						NA
AkaaF6HSan_REP2.mLb.clN_peak_10134	chr3R	8641979	8643232	+	274	NA	promoter-TSS (FBgn0012028)	-promoter-TSS (FBgn0012028)	-180	FBgn0012028	FBgn0012028	FBtr0081895						NA
AkaaF6HSan_REP2.mLb.clN_peak_12491	chr3R	29229055	29229912	+	274	NA	exon (FBgn0028476, exon 1 of 5)	-exon (FBgn0028476, exon 1 of 5)	322	FBgn0028476	FBgn0028476	FBtr0333818						NA
AkaaF6HSan_REP2.mLb.clN_peak_15261	chrX	13413021	13413577	+	274	NA	promoter-TSS (FBgn0030486)	-promoter-TSS (FBgn0030486)	57	FBgn0030486	FBgn0030486	FBtr0301559						NA
AkaaF6HSan_REP2.mLb.clN_peak_8345	chr3L	17486922	17487732	+	274	NA	promoter-TSS (FBgn0036732)	-promoter-TSS (FBgn0036732)	-307	FBgn0036732	FBgn0036732	FBtr0345118						NA
AkaaF6HSan_REP2.mLb.clN_peak_4631	chr2R	15675193	15676806	+	274	NA	promoter-TSS (FBgn0023441)	-promoter-TSS (FBgn0023441)	-442	FBgn0266636	FBgn0266636	FBtr0344930						NA
AkaaF6HSan_REP2.mLb.clN_peak_10334	chr3R	9808040	9809489	+	274	NA	exon (FBgn0037760, exon 1 of 4)	-exon (FBgn0037760, exon 1 of 4)	604	FBgn0037760	FBgn0037760	FBtr0334684						NA
AkaaF6HSan_REP2.mLb.clN_peak_1308	chr2L	11271687	11272351	+	273	NA	exon (FBgn0040233, exon 1 of 9)	-exon (FBgn0040233, exon 1 of 9)	209	FBgn0040233	FBgn0040233	FBtr0344017						NA
AkaaF6HSan_REP2.mLb.clN_peak_5248	chr2R	19826297	19827032	+	273	NA	promoter-TSS (FBgn0034476)	-promoter-TSS (FBgn0034476)	86	FBgn0034476	FBgn0034476	FBtr0086336						NA
AkaaF6HSan_REP2.mLb.clN_peak_8570	chr3L	19062467	19063749	+	273	NA	promoter-TSS (FBgn0036843)	-promoter-TSS (FBgn0036843)	-57	FBgn0036843	FBgn0036843	FBtr0075025						NA
AkaaF6HSan_REP2.mLb.clN_peak_421	chr2L	3771067	3772202	+	273	NA	promoter-TSS (FBgn0004893)	-promoter-TSS (FBgn0004893)	-286	FBgn0004893	FBgn0004893	FBtr0307029						NA
AkaaF6HSan_REP2.mLb.clN_peak_10708	chr3R	13051097	13052698	+	273	NA	promoter-TSS (FBgn0260962)	-promoter-TSS (FBgn0260962)	-348	FBgn0260962	FBgn0260962	FBtr0082709						NA
AkaaF6HSan_REP2.mLb.clN_peak_220	chr2L	1884206	1885244	+	273	NA	exon (FBgn0031374, exon 1 of 19)	-exon (FBgn0031374, exon 1 of 19)	103	FBgn0031374	FBgn0031374	FBtr0113011						NA
AkaaF6HSan_REP2.mLb.clN_peak_14151	chrX	5560436	5560967	+	272	NA	promoter-TSS (FBgn0263512)	-promoter-TSS (FBgn0263512)	-518	FBgn0263512	FBgn0263512	FBtr0343015						NA
AkaaF6HSan_REP2.mLb.clN_peak_13353	chrX	908625	909828	+	272	NA	promoter-TSS (FBgn0264449)	-promoter-TSS (FBgn0264449)	14742	FBgn0029539	FBgn0029539	FBtr0310165						NA
AkaaF6HSan_REP2.mLb.clN_peak_15598	chrX	15859998	15860855	+	271	NA	promoter-TSS (FBgn0001105)	-promoter-TSS (FBgn0001105)	-280	FBgn0001105	FBgn0001105	FBtr0074108						NA
AkaaF6HSan_REP2.mLb.clN_peak_15354	chrX	14014409	14016201	+	271	NA	promoter-TSS (FBgn0011976)	-promoter-TSS (FBgn0011976)	-140	FBgn0011976	FBgn0011976	FBtr0073859						NA
AkaaF6HSan_REP2.mLb.clN_peak_13776	chrX	3161804	3163259	+	271	NA	intron (FBgn0004647, intron 5 of 8)	-intron (FBgn0004647, intron 5 of 8)	10609	FBgn0028746	FBgn0028746	FBtr0345708						NA
AkaaF6HSan_REP2.mLb.clN_peak_1943	chr2L	18838656	18839849	+	271	NA	TTS (FBgn0051752)	-TTS (FBgn0051752)	427	FBgn0032717	FBgn0032717	FBtr0331194						NA
AkaaF6HSan_REP2.mLb.clN_peak_6952	chr3L	5610538	5610988	+	270	NA	Intergenic	Intergenic	-2463	FBgn0035624	FBgn0035624	FBtr0077126						NA
AkaaF6HSan_REP2.mLb.clN_peak_1718	chr2L	16269090	16269975	+	270	NA	intron (FBgn0001994, intron 2 of 2)	-intron (FBgn0001994, intron 2 of 2)	7391	FBgn0028897	FBgn0028897	FBtr0080825						NA
AkaaF6HSan_REP2.mLb.clN_peak_14436	chrX	7607990	7608614	+	270	NA	promoter-TSS (FBgn0004198)	-promoter-TSS (FBgn0004198)	-126	FBgn0004198	FBgn0004198	FBtr0331733						NA
AkaaF6HSan_REP2.mLb.clN_peak_3519	chr2R	9408561	9409794	+	270	NA	intron (FBgn0016078, intron 2 of 6)	-intron (FBgn0016078, intron 2 of 6)	4286	FBgn0016078	FBgn0016078	FBtr0306111						NA
AkaaF6HSan_REP2.mLb.clN_peak_653	chr2L	5943556	5944971	+	269	NA	promoter-TSS (FBgn0261055)	-promoter-TSS (FBgn0261055)	620	FBgn0001128	FBgn0001128	FBtr0333230						NA
AkaaF6HSan_REP2.mLb.clN_peak_12130	chr3R	25515473	25516291	+	269	NA	promoter-TSS (FBgn0011666)	-promoter-TSS (FBgn0011666)	9607	FBgn0039343	FBgn0039343	FBtr0084880						NA
AkaaF6HSan_REP2.mLb.clN_peak_3836	chr2R	11173327	11174513	+	268	NA	exon (FBgn0003396, exon 1 of 8)	-exon (FBgn0003396, exon 1 of 8)	117	FBgn0003396	FBgn0003396	FBtr0330620						NA
AkaaF6HSan_REP2.mLb.clN_peak_4356	chr2R	13925253	13926199	+	268	NA	promoter-TSS (FBgn0013733)	-promoter-TSS (FBgn0013733)	-14780	FBgn0013733	FBgn0013733	FBtr0304850						NA
AkaaF6HSan_REP2.mLb.clN_peak_14411	chrX	7306103	7308245	+	268	NA	promoter-TSS (FBgn0024250)	-promoter-TSS (FBgn0024250)	-765	FBgn0024250	FBgn0024250	FBtr0071048						NA
AkaaF6HSan_REP2.mLb.clN_peak_1550	chr2L	13903811	13904762	+	267	NA	promoter-TSS (FBgn0019890)	-promoter-TSS (FBgn0019890)	-78	FBgn0019890	FBgn0019890	FBtr0080561						NA
